run_stage;symbol;asset_class;commission_rule;day_key;broker_day_start;nr4_high;nr4_low;nr4_range;side;signal_time;entry_time;exit_time;entry;initial_stop;exit;initial_risk_price;risk_money_1lot_usd;gross_r;commission_usd_1lot;commission_r;net_r;net_r_commission_x1_5;exit_reason;trade_id;mfe_r;mae_r;mfe_time;mae_time;time_to_mfe_minutes;time_to_mae_minutes;max_retracement_from_mfe_r;reached_0_5r;first_touch_0_5r_time;time_to_0_5r_minutes;mae_before_0_5r;reached_1r;first_touch_1r_time;time_to_1r_minutes;mae_before_1r;reached_2r;first_touch_2r_time;time_to_2r_minutes;mae_before_2r;reached_3r;first_touch_3r_time;time_to_3r_minutes;mae_before_3r;reached_5r;first_touch_5r_time;time_to_5r_minutes;mae_before_5r;min_r_after_first_1r_before_exit;max_r_after_first_1r_before_exit;min_r_after_first_2r_before_exit;max_r_after_first_2r_before_exit;min_r_after_first_3r_before_exit;max_r_after_first_3r_before_exit;path_ambiguous;path_ambiguity_reason
RUN;XAUUSD;METAL;0.0016PCT_NOTIONAL_PER_SIDE;20240116;2024.01.16 00:00;2058.58;2045.76;12.82;SHORT;2024.01.16 10:34;2024.01.16 10:34;2024.01.16 23:59;2045.76;2058.58;2028.50;12.82;1282.00000000;1.34633385;6.51881600;0.00508488;1.34124897;1.33870653;EOD;XAUUSD_20240116_SHORT;1.66692668;0.01794072;2024.01.16 20:53:14;2024.01.16 10:34:36;618.712333;0.078583;1.07956318;1;2024.01.16 11:22:27;47.938900;0.01794072;1;2024.01.16 15:14:30;279.980883;0.01794072;0;;;;0;;;;0;;;;0.04680187;1.66692668;;;;;0;
RUN;XAUUSD;METAL;0.0016PCT_NOTIONAL_PER_SIDE;20240123;2024.01.23 00:00;2032.08;2016.44;15.64;LONG;2024.01.23 08:53;2024.01.23 08:53;2024.01.23 23:59;2032.09;2016.44;2029.00;15.65;1565.00000000;-0.19744409;6.49774400;0.00415191;-0.20159600;-0.20367196;EOD;XAUUSD_20240123_LONG;0.36677316;0.68562300;2024.01.23 09:06:41;2024.01.23 16:35:16;13.434783;462.007550;1.05239617;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
RUN;XAUUSD;METAL;0.0016PCT_NOTIONAL_PER_SIDE;20240129;2024.01.29 00:00;2026.86;2015.87;10.99;LONG;2024.01.29 01:27;2024.01.29 01:27;2024.01.29 23:59;2026.90;2015.87;2032.71;11.03;1103.00000000;0.52674524;6.49537600;0.00588883;0.52085641;0.51791200;EOD;XAUUSD_20240129_LONG;0.96464189;0.69356301;2024.01.29 15:58:39;2024.01.29 02:38:40;870.681217;70.683333;1.54397099;1;2024.01.29 09:33:20;485.363117;0.69356301;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
RUN;XAUUSD;METAL;0.0016PCT_NOTIONAL_PER_SIDE;20240207;2024.02.07 00:00;2038.86;2022.85;16.01;LONG;2024.02.07 16:43;2024.02.07 16:43;2024.02.07 23:59;2038.88;2022.85;2034.92;16.03;1603.00000000;-0.24703681;6.51808000;0.00406618;-0.25110298;-0.25313607;EOD;XAUUSD_20240207_LONG;0.35184030;0.33374922;2024.02.07 16:48:42;2024.02.07 23:29:42;5.627150;406.612867;0.68558952;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
RUN;XAUUSD;METAL;0.0016PCT_NOTIONAL_PER_SIDE;20240208;2024.02.08 00:00;2044.52;2030.55;13.97;SHORT;2024.02.08 10:29;2024.02.08 10:29;2024.02.08 23:59;2030.54;2044.52;2034.39;13.98;1398.00000000;-0.27539342;6.50388800;0.00465228;-0.28004570;-0.28237184;EOD;XAUUSD_20240208_SHORT;0.73032904;0.57439199;2024.02.08 16:01:14;2024.02.08 12:30:15;331.617200;120.618933;1.08226037;1;2024.02.08 15:02:28;272.837283;0.57439199;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
RUN;XAUUSD;METAL;0.0016PCT_NOTIONAL_PER_SIDE;20240215;2024.02.15 00:00;1996.05;1984.18;11.87;LONG;2024.02.15 10:16;2024.02.15 10:16;2024.02.15 23:59;1996.05;1984.18;2004.06;11.87;1187.00000000;0.67481045;6.40017600;0.00539189;0.66941855;0.66672261;EOD;XAUUSD_20240215_LONG;1.02695872;0.18786858;2024.02.15 16:36:15;2024.02.15 11:21:37;379.619667;64.973417;0.82813816;1;2024.02.15 15:30:25;313.778717;0.18786858;1;2024.02.15 16:32:38;375.998283;0.18786858;0;;;;0;;;;0;;;;0.19882056;1.02695872;;;;;0;
RUN;XAUUSD;METAL;0.0016PCT_NOTIONAL_PER_SIDE;20240220;2024.02.20 00:00;2022.95;2011.38;11.57;LONG;2024.02.20 09:26;2024.02.20 09:26;2024.02.20 23:59;2022.97;2011.38;2024.10;11.59;1159.00000000;0.09749784;6.47531200;0.00558698;0.09191086;0.08911737;EOD;XAUUSD_20240220_LONG;0.68075928;0.19413287;2024.02.20 16:14:38;2024.02.20 10:06:39;407.978817;39.999167;0.63157895;1;2024.02.20 15:30:29;363.840183;0.19413287;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
RUN;XAUUSD;METAL;0.0016PCT_NOTIONAL_PER_SIDE;20240227;2024.02.27 00:00;2036.96;2025.04;11.92;LONG;2024.02.27 10:23;2024.02.27 10:23;2024.02.27 23:59;2036.99;2025.04;2030.26;11.95;1195.00000000;-0.56317992;6.50760000;0.00544569;-0.56862561;-0.57134845;EOD;XAUUSD_20240227_LONG;0.20334728;0.69037657;2024.02.27 10:51:38;2024.02.27 22:29:15;28.181000;725.794650;0.89372385;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
RUN;XAUUSD;METAL;0.0016PCT_NOTIONAL_PER_SIDE;20240228;2024.02.28 00:00;2039.42;2028.74;10.68;SHORT;2024.02.28 08:52;2024.02.28 08:52;2024.02.28 23:59;2028.72;2039.42;2034.59;10.70;1070.00000000;-0.54859813;6.50129600;0.00607598;-0.55467411;-0.55771210;EOD;XAUUSD_20240228_SHORT;0.37850467;0.86915888;2024.02.28 12:00:14;2024.02.28 16:04:38;187.745450;432.144733;1.24766355;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
RUN;XAUUSD;METAL;0.0016PCT_NOTIONAL_PER_SIDE;20240307;2024.03.07 00:00;2152.14;2123.66;28.48;LONG;2024.03.07 04:35;2024.03.07 04:35;2024.03.07 23:59;2152.15;2123.66;2159.83;28.49;2849.00000000;0.26956827;6.89916800;0.00242161;0.26714666;0.26593585;EOD;XAUUSD_20240307_LONG;0.43699544;0.14987715;2024.03.07 15:06:15;2024.03.07 16:43:40;630.628183;728.045667;0.58687259;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
