candidate_id,profile,time,equity,year
R6B-347,E1,2006-12-07T15:40:00+00:00,7612.628782696184,2006
R6B-347,E1,2006-12-11T15:45:00+00:00,7611.345752015903,2006
R6B-347,E1,2006-12-18T13:55:00+00:00,7583.3541103206035,2006
R6B-347,E1,2006-12-22T15:45:00+00:00,7560.088579996836,2006
R6B-347,E1,2006-12-26T08:05:00+00:00,7575.146852379484,2006
R6B-347,E1,2007-01-02T15:40:00+00:00,7590.523058712072,2007
R6B-347,E1,2007-01-04T11:05:00+00:00,7537.104573718647,2007
R6B-347,E1,2007-01-08T08:05:00+00:00,7533.339396303439,2007
R6B-347,E1,2007-01-09T08:25:00+00:00,7556.5728731675,2007
R6B-347,E1,2007-01-11T15:55:00+00:00,7573.806192080352,2007
R6B-347,E1,2007-01-12T15:35:00+00:00,7629.33884353732,2007
R6B-347,E1,2007-01-23T15:45:00+00:00,7749.280009857963,2007
R6B-347,E1,2007-01-29T08:05:00+00:00,7714.9889216371985,2007
R6B-347,E1,2007-02-05T08:10:00+00:00,7695.807415106069,2007
R6B-347,E1,2007-02-08T11:05:00+00:00,7657.442787286087,2007
R6B-347,E1,2007-02-13T15:45:00+00:00,7655.958808854518,2007
R6B-347,E1,2007-02-19T09:50:00+00:00,7653.451255644519,2007
R6B-347,E1,2007-02-21T08:30:00+00:00,7631.519936803913,2007
R6B-347,E1,2007-02-26T09:25:00+00:00,7608.743786797825,2007
R6B-347,E1,2007-02-28T12:15:00+00:00,7632.0907717622495,2007
R6B-347,E1,2007-03-01T08:15:00+00:00,7584.936276185085,2007
R6B-347,E1,2007-03-06T14:00:00+00:00,7572.383128510906,2007
R6B-347,E1,2007-03-12T15:30:00+00:00,7537.353370527396,2007
R6B-347,E1,2007-03-15T08:05:00+00:00,7515.532045532456,2007
R6B-347,E1,2007-03-19T08:45:00+00:00,7525.496313366646,2007
R6B-347,E1,2007-03-20T08:15:00+00:00,7501.976210612285,2007
R6B-347,E1,2007-03-21T15:55:00+00:00,7484.123291410861,2007
R6B-347,E1,2007-03-26T08:15:00+00:00,7481.218037831192,2007
R6B-347,E1,2007-03-30T09:20:00+00:00,7474.485796043197,2007
R6B-347,E1,2007-04-03T12:55:00+00:00,7456.0722211710445,2007
R6B-347,E1,2007-04-10T09:20:00+00:00,7494.017598160535,2007
R6B-347,E1,2007-04-12T15:40:00+00:00,7431.619303237821,2007
R6B-347,E1,2007-04-13T08:05:00+00:00,7427.061638547317,2007
R6B-347,E1,2007-04-16T09:55:00+00:00,7440.805260235188,2007
R6B-347,E1,2007-04-18T09:25:00+00:00,7457.732385003806,2007
R6B-347,E1,2007-04-19T08:30:00+00:00,7381.194842888603,2007
R6B-347,E1,2007-04-20T08:20:00+00:00,7384.876500839689,2007
R6B-347,E1,2007-04-23T08:10:00+00:00,7341.986223390372,2007
R6B-347,E1,2007-05-03T15:45:00+00:00,7396.098076999789,2007
R6B-347,E1,2007-05-07T12:50:00+00:00,7399.358675690995,2007
R6B-347,E1,2007-05-09T12:10:00+00:00,7381.851137611895,2007
R6B-347,E1,2007-05-11T11:45:00+00:00,7379.104323227822,2007
R6B-347,E1,2007-05-14T08:15:00+00:00,7404.302483990261,2007
R6B-347,E1,2007-05-15T14:00:00+00:00,7379.015920313589,2007
R6B-347,E1,2007-05-18T08:10:00+00:00,7405.814041699518,2007
R6B-347,E1,2007-05-22T15:50:00+00:00,7381.959214554797,2007
R6B-347,E1,2007-05-23T13:20:00+00:00,7402.957977913609,2007
R6B-347,E1,2007-05-28T08:20:00+00:00,7396.37140622789,2007
R6B-347,E1,2007-05-31T08:10:00+00:00,7414.770803109782,2007
R6B-347,E1,2007-06-01T08:15:00+00:00,7408.880077126476,2007
R6B-347,E1,2007-06-05T14:25:00+00:00,7384.8856041800755,2007
R6B-347,E1,2007-06-06T08:10:00+00:00,7370.2516519057335,2007
R6B-347,E1,2007-06-07T14:05:00+00:00,7338.497799714397,2007
R6B-347,E1,2007-06-08T11:40:00+00:00,7264.706145034082,2007
R6B-347,E1,2007-06-11T08:05:00+00:00,7282.302165072086,2007
R6B-347,E1,2007-06-12T11:25:00+00:00,7239.358521771049,2007
R6B-347,E1,2007-06-18T08:35:00+00:00,7248.674127972153,2007
R6B-347,E1,2007-06-19T08:05:00+00:00,7236.5958508578515,2007
R6B-347,E1,2007-06-21T14:55:00+00:00,7191.67774257009,2007
R6B-347,E1,2007-06-28T08:20:00+00:00,7197.069089052747,2007
R6B-347,E1,2007-07-02T09:40:00+00:00,7188.316307800494,2007
R6B-347,E1,2007-07-04T08:15:00+00:00,7179.813688823205,2007
R6B-347,E1,2007-07-11T08:15:00+00:00,7178.483562401042,2007
R6B-347,E1,2007-07-12T09:40:00+00:00,7190.437289541986,2007
R6B-347,E1,2007-07-13T15:40:00+00:00,7183.118840409571,2007
R6B-347,E1,2007-07-16T11:15:00+00:00,7178.6812790305485,2007
R6B-347,E1,2007-07-17T08:20:00+00:00,7157.31610929995,2007
R6B-347,E1,2007-07-18T11:20:00+00:00,7162.173869908696,2007
R6B-347,E1,2007-07-23T13:30:00+00:00,7162.364480368055,2007
R6B-347,E1,2007-07-24T09:00:00+00:00,7151.831316522715,2007
R6B-347,E1,2007-07-27T08:15:00+00:00,7116.8760336705045,2007
R6B-347,E1,2007-07-30T14:45:00+00:00,7118.810330891189,2007
R6B-347,E1,2007-07-31T08:30:00+00:00,7109.18490360578,2007
R6B-347,E1,2007-08-06T14:50:00+00:00,7079.13598786007,2007
R6B-347,E1,2007-08-20T15:45:00+00:00,7079.476962308254,2007
R6B-347,E1,2007-08-21T11:55:00+00:00,7071.797049575396,2007
R6B-347,E1,2007-08-23T10:10:00+00:00,7078.085066070939,2007
R6B-347,E1,2007-08-28T15:20:00+00:00,7024.140043617609,2007
R6B-347,E1,2007-08-29T12:55:00+00:00,7041.4103861642825,2007
R6B-347,E1,2007-08-31T11:25:00+00:00,7082.5043956927575,2007
R6B-347,E1,2007-09-03T15:55:00+00:00,7067.146374300125,2007
R6B-347,E1,2007-09-04T12:45:00+00:00,7060.428496499973,2007
R6B-347,E1,2007-09-06T09:40:00+00:00,7055.75906948707,2007
R6B-347,E1,2007-09-10T15:05:00+00:00,7042.552630219651,2007
R6B-347,E1,2007-09-11T14:55:00+00:00,7048.034962608974,2007
R6B-347,E1,2007-09-12T13:35:00+00:00,7010.848566012859,2007
R6B-347,E1,2007-09-17T09:55:00+00:00,7000.081656219658,2007
R6B-347,E1,2007-09-20T08:15:00+00:00,7050.6829083986595,2007
R6B-347,E1,2007-09-21T13:00:00+00:00,7039.978833925889,2007
R6B-347,E1,2007-09-24T09:10:00+00:00,7024.232113420307,2007
R6B-347,E1,2007-09-27T14:10:00+00:00,7048.57537592293,2007
R6B-347,E1,2007-09-28T08:40:00+00:00,7079.974198419477,2007
R6B-347,E1,2007-10-01T11:40:00+00:00,7067.890189283558,2007
R6B-347,E1,2007-10-03T08:20:00+00:00,7065.926946354925,2007
R6B-347,E1,2007-10-10T08:20:00+00:00,7072.894655467832,2007
R6B-347,E1,2007-10-11T11:30:00+00:00,7109.83257737572,2007
R6B-347,E1,2007-10-15T09:25:00+00:00,7147.101201780954,2007
R6B-347,E1,2007-10-16T12:55:00+00:00,7120.027056049835,2007
R6B-347,E1,2007-10-17T09:00:00+00:00,7065.902085388637,2007
R6B-347,E1,2007-10-18T08:50:00+00:00,7051.555129364884,2007
R6B-347,E1,2007-10-23T08:30:00+00:00,7057.28323348905,2007
R6B-347,E1,2007-10-26T08:10:00+00:00,7109.052064567397,2007
R6B-347,E1,2007-10-29T08:05:00+00:00,7125.00014887356,2007
R6B-347,E1,2007-10-31T13:45:00+00:00,7149.528019006303,2007
R6B-347,E1,2007-11-06T14:20:00+00:00,7260.26147056267,2007
R6B-347,E1,2007-11-07T08:25:00+00:00,7359.9991578864365,2007
R6B-347,E1,2007-11-08T11:35:00+00:00,7326.7934931411055,2007
R6B-347,E1,2007-11-13T11:30:00+00:00,7300.337033243587,2007
R6B-347,E1,2007-11-14T10:25:00+00:00,7320.544999213956,2007
R6B-347,E1,2007-11-15T09:20:00+00:00,7253.6812706164865,2007
R6B-347,E1,2007-11-16T09:30:00+00:00,7225.124980276797,2007
R6B-347,E1,2007-11-19T08:15:00+00:00,7188.050643472729,2007
R6B-347,E1,2007-11-20T15:20:00+00:00,7296.318793372653,2007
R6B-347,E1,2007-11-21T15:30:00+00:00,7192.587195541106,2007
R6B-347,E1,2007-11-22T11:45:00+00:00,7179.189708609329,2007
R6B-347,E1,2007-11-23T09:30:00+00:00,7207.943953518442,2007
R6B-347,E1,2007-11-26T08:20:00+00:00,7212.729304192481,2007
R6B-347,E1,2007-11-27T11:05:00+00:00,7180.161736015258,2007
R6B-347,E1,2007-11-29T14:05:00+00:00,7121.0201677579025,2007
R6B-347,E1,2007-11-30T09:55:00+00:00,7092.86834788313,2007
R6B-347,E1,2007-12-03T08:20:00+00:00,7082.706951446533,2007
R6B-347,E1,2007-12-05T14:15:00+00:00,6997.005463600155,2007
R6B-347,E1,2007-12-10T11:50:00+00:00,7008.842487971364,2007
R6B-347,E1,2007-12-11T15:25:00+00:00,6996.532199524549,2007
R6B-347,E1,2007-12-12T14:40:00+00:00,7056.401072613287,2007
R6B-347,E1,2007-12-14T08:05:00+00:00,7045.346962053043,2007
R6B-347,E1,2007-12-17T08:05:00+00:00,7011.080381992087,2007
R6B-347,E1,2007-12-21T12:25:00+00:00,7042.01693606396,2007
R6B-347,E1,2007-12-26T08:05:00+00:00,7077.341906248772,2007
R6B-347,E1,2007-12-31T08:05:00+00:00,7066.545879449562,2007
R6B-347,E1,2008-01-02T08:05:00+00:00,7081.993495952747,2008
R6B-347,E1,2008-01-08T09:30:00+00:00,7183.917214964892,2008
R6B-347,E1,2008-01-09T08:05:00+00:00,7202.461019567136,2008
R6B-347,E1,2008-01-10T09:20:00+00:00,7155.374145959664,2008
R6B-347,E1,2008-01-14T09:15:00+00:00,7236.648955089112,2008
R6B-347,E1,2008-01-15T09:20:00+00:00,7204.203460173072,2008
R6B-347,E1,2008-01-16T11:30:00+00:00,7068.476905482104,2008
R6B-347,E1,2008-01-17T14:45:00+00:00,7108.486533157314,2008
R6B-347,E1,2008-01-25T14:40:00+00:00,7153.210081958742,2008
R6B-347,E1,2008-01-28T08:05:00+00:00,7149.756975541089,2008
R6B-347,E1,2008-02-04T08:55:00+00:00,7118.709782704843,2008
R6B-347,E1,2008-02-05T08:50:00+00:00,7020.523237623213,2008
R6B-347,E1,2008-02-06T11:50:00+00:00,7075.192081083019,2008
R6B-347,E1,2008-02-07T13:15:00+00:00,7071.393337883678,2008
R6B-347,E1,2008-02-11T08:05:00+00:00,7065.600735214624,2008
R6B-347,E1,2008-02-14T14:20:00+00:00,7020.522820817801,2008
R6B-347,E1,2008-02-15T08:50:00+00:00,6998.838453179401,2008
R6B-347,E1,2008-02-18T09:15:00+00:00,6982.341609707314,2008
R6B-347,E1,2008-02-19T08:15:00+00:00,7011.870515139069,2008
R6B-347,E1,2008-02-22T11:45:00+00:00,7009.523028111529,2008
R6B-347,E1,2008-02-25T11:40:00+00:00,6982.629189291473,2008
R6B-347,E1,2008-02-27T08:45:00+00:00,7052.122414846954,2008
