run_stage;symbol;asset_class;commission_rule;swap_mode;day_key;broker_day_start;side;signal_time;entry_time;exit_time;entry;entry_breakout_level;entry_channel_opposite;n20_entry;initial_stop;exit_channel_level;exit;initial_risk_price;risk_money_1lot_usd;gross_r;commission_usd_1lot;commission_r;net_r;net_r_commission_x1_5;exit_reason;trade_id;mfe_r;mae_r;mfe_time;mae_time;time_to_mfe_minutes;time_to_mae_minutes;max_retracement_from_mfe_r;reached_0_5r;first_touch_0_5r_time;time_to_0_5r_minutes;mae_before_0_5r;reached_1r;first_touch_1r_time;time_to_1r_minutes;mae_before_1r;reached_2r;first_touch_2r_time;time_to_2r_minutes;mae_before_2r;reached_3r;first_touch_3r_time;time_to_3r_minutes;mae_before_3r;reached_5r;first_touch_5r_time;time_to_5r_minutes;mae_before_5r;min_r_after_first_1r_before_exit;max_r_after_first_1r_before_exit;min_r_after_first_2r_before_exit;max_r_after_first_2r_before_exit;min_r_after_first_3r_before_exit;max_r_after_first_3r_before_exit;path_ambiguous;path_ambiguity_reason
RUN;USDJPY;FOREX;USD5_PER_LOT_PER_SIDE;EXCLUDED_REQUIRE_SEPARATE_STRESS;20230901;2023.09.01 00:00;LONG;2023.08.10 02:56;2023.08.10 02:56;2023.09.01 14:39;143.883;143.883;137.238;1.510;140.863;144.534;144.533;3.020;2144.29000000;0.20972909;10.00000000;0.00466355;0.20506555;0.20273377;DONCHIAN_EXIT;USDJPY_20230810_LONG;1.10130626;0.20019214;2023.08.29 14:28:15;2023.08.10 14:30:41;28051.613250;694.046717;0.89157717;1;2023.08.14 15:38:18;6521.667600;0.20019214;1;2023.08.29 13:28:41;27992.036133;0.20019214;0;;;;0;;;;0;;;;0.20972909;1.10130626;;;;;0;
RUN;USDJPY;FOREX;USD5_PER_LOT_PER_SIDE;EXCLUDED_REQUIRE_SEPARATE_STRESS;20231003;2023.10.03 00:00;LONG;2023.09.05 14:04;2023.09.05 14:04;2023.10.03 16:12;147.363;147.363;142.393;1.037;145.288;147.314;147.295;2.075;1428.06000000;-0.03233057;10.00000000;0.00700251;-0.03933308;-0.04283433;DONCHIAN_EXIT;USDJPY_20230905_LONG;1.30068064;0.70459224;2023.10.03 16:07:40;2023.09.11 09:31:40;40443.399883;8367.383333;1.33301122;1;2023.09.21 02:23:30;22339.216667;0.70459224;1;2023.09.27 18:09:03;31924.776900;0.70459224;0;;;;0;;;;0;;;;-0.03233057;1.30068064;;;;;0;
RUN;USDJPY;FOREX;USD5_PER_LOT_PER_SIDE;EXCLUDED_REQUIRE_SEPARATE_STRESS;20231030;2023.10.30 00:00;LONG;2023.10.25 22:29;2023.10.25 22:29;2023.10.30 23:59;150.152;150.152;147.295;0.788;148.575;148.745;149.043;1.577;1061.28000000;-0.70111563;10.00000000;0.00942258;-0.71053822;-0.71524951;TEST_END;USDJPY_20231025_LONG;0.38623172;0.85868951;2023.10.26 08:42:14;2023.10.30 17:27:42;613.061617;6898.522967;1.24492123;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;

