family,feature,quintile,hour_block,horizon_bars,outcome,n_state,n_comp,effect,state_mean,comp_mean,p,q,confirmation_n_state,confirmation_n_comp,confirmation_effect,confirmation_p,direction,confirmation_q,quarters_same_sign,quarter_details
range_location,dist_high24_atr,1,0.0,24,move_ge_1atr,715,57374,0.10790602014849937,1.0,0.8920939798515006,1.502544201412996e-20,1.702883428268062e-20,821,57190,0.10611995104039162,5.94520942182794e-23,1,7.486560012672221e-23,4,"{""1"": {""effect"": 0.10492738589211614, ""n_state"": 171, ""ok"": true}, ""2"": {""effect"": 0.10498002110325022, ""n_state"": 200, ""ok"": true}, ""3"": {""effect"": 0.10499273406684662, ""n_state"": 207, ""ok"": true}, ""4"": {""effect"": 0.1050581636892397, ""n_state"": 243, ""ok"": true}}"
range_location,dist_high24_atr,1,0.0,12,move_ge_1atr,722,63243,0.11983683127336786,0.9903047091412742,0.8704678778679064,9.901990830302254e-22,1.2529049622015097e-21,821,62983,0.11541424195377203,6.411504279155375e-23,1,8.281526360575693e-23,4,"{""1"": {""effect"": 0.08662392706421496, ""n_state"": 171, ""ok"": true}, ""2"": {""effect"": 0.12271209357902013, ""n_state"": 200, ""ok"": true}, ""3"": {""effect"": 0.12774187461672726, ""n_state"": 207, ""ok"": true}, ""4"": {""effect"": 0.11542134793814274, ""n_state"": 243, ""ok"": true}}"
range_location,dist_high24_atr,3,0.0,6,move_ge_1atr,712,66424,0.14048343836734256,0.9157303370786517,0.7752468987113091,3.4364434242200694e-19,4.505559156199647e-19,660,66271,0.16201206432906579,9.495652307994013e-23,1,1.3056521923491768e-22,4,"{""1"": {""effect"": 0.11632032323808861, ""n_state"": 173, ""ok"": true}, ""2"": {""effect"": 0.2084843821264586, ""n_state"": 169, ""ok"": true}, ""3"": {""effect"": 0.2062978972549535, ""n_state"": 155, ""ok"": true}, ""4"": {""effect"": 0.11534308342117527, ""n_state"": 163, ""ok"": true}}"
range_location,dist_low24_atr,1,4.0,12,move_ge_1atr,1271,62694,0.0954578326404345,0.9653815892997639,0.8699237566593294,6.864707021354588e-24,9.458040784977432e-24,1132,62672,0.09725072642490695,2.2811266655767795e-22,1,2.886323536035925e-22,4,"{""1"": {""effect"": 0.10733141728190199, ""n_state"": 245, ""ok"": true}, ""2"": {""effect"": 0.0804031498904586, ""n_state"": 296, ""ok"": true}, ""3"": {""effect"": 0.08175365949759916, ""n_state"": 283, ""ok"": true}, ""4"": {""effect"": 0.1148950583245657, ""n_state"": 308, ""ok"": true}}"
range_location,dist_high24_atr,3,5.0,24,move_ge_1atr,1009,57080,0.08425541881996856,0.9762140733399405,0.8919586545199719,8.140874670379128e-18,8.262380262474338e-18,1015,56996,0.09344518861750561,5.334617862140056e-22,1,6.595527538645887e-22,4,"{""1"": {""effect"": 0.08290015333194356, ""n_state"": 182, ""ok"": true}, ""2"": {""effect"": 0.10506180105944674, ""n_state"": 245, ""ok"": true}, ""3"": {""effect"": 0.08578538509977873, ""n_state"": 311, ""ok"": true}, ""4"": {""effect"": 0.09423774589774914, ""n_state"": 277, ""ok"": true}}"
range_location,dist_low24_atr,3,0.0,12,move_ge_1atr,633,63332,0.12786505158651873,0.9984202211690363,0.8705551695825176,1.0115246263483952e-21,1.25429053667201e-21,686,63118,0.1228170254852381,8.140789920467587e-22,1,1.0094579501379808e-21,4,"{""1"": {""effect"": 0.12154228817586732, ""n_state"": 164, ""ok"": true}, ""2"": {""effect"": 0.12245842271200946, ""n_state"": 191, ""ok"": true}, ""3"": {""effect"": 0.12169549132117496, ""n_state"": 168, ""ok"": true}, ""4"": {""effect"": 0.12150287420338957, ""n_state"": 163, ""ok"": true}}"
range_location,dist_high24_atr,2,5.0,24,move_ge_1atr,1156,56933,0.09020690987652158,0.9818339100346021,0.8916270001580805,7.57637771034913e-23,9.199887219709657e-23,1129,56882,0.0877248438946644,1.4756964497317418e-21,1,1.791917117531401e-21,4,"{""1"": {""effect"": 0.08577174154826483, ""n_state"": 260, ""ok"": true}, ""2"": {""effect"": 0.0758869210324109, ""n_state"": 275, ""ok"": true}, ""3"": {""effect"": 0.09474690679122932, ""n_state"": 290, ""ok"": true}, ""4"": {""effect"": 0.08863520388386703, ""n_state"": 304, ""ok"": true}}"
range_location,dist_high24_atr,1,5.0,12,move_ge_1atr,1722,62243,0.05115952476023922,0.921602787456446,0.8704432626962068,3.737490687315134e-10,3.737490687315134e-10,1955,61849,0.07277997700777639,2.005155958804456e-21,1,2.4376405773701232e-21,4,"{""1"": {""effect"": 0.07126000553309919, ""n_state"": 442, ""ok"": true}, ""2"": {""effect"": 0.06092668037484261, ""n_state"": 538, ""ok"": true}, ""3"": {""effect"": 0.0784491356870819, ""n_state"": 525, ""ok"": true}, ""4"": {""effect"": 0.07451968305079393, ""n_state"": 450, ""ok"": true}}"
range_location,dist_low24_atr,3,0.0,3,move_ge_1atr,633,68099,0.24862407014673626,0.8262243285939969,0.5776002584472606,1.749229291106593e-36,3.006487844089457e-36,690,67822,0.18006657666124326,2.1605920885581935e-21,1,2.8807894514109245e-21,4,"{""1"": {""effect"": 0.22655077958282366, ""n_state"": 164, ""ok"": true}, ""2"": {""effect"": 0.20877669326756032, ""n_state"": 191, ""ok"": true}, ""3"": {""effect"": 0.20764424229249234, ""n_state"": 168, ""ok"": true}, ""4"": {""effect"": 0.06822238177825346, ""n_state"": 167, ""ok"": true}}"
range_location,dist_low24_atr,1,0.0,24,move_ge_1atr,859,57230,0.10581429385379382,0.9976717112922002,0.8918574174384064,1.9469420492156651e-23,2.4517048027160227e-23,789,57222,0.1034908002226802,3.977653189292742e-21,1,4.745270471436955e-21,4,"{""1"": {""effect"": 0.09478769567169631, ""n_state"": 197, ""ok"": true}, ""2"": {""effect"": 0.10498002110325022, ""n_state"": 200, ""ok"": true}, ""3"": {""effect"": 0.10504725308962504, ""n_state"": 237, ""ok"": true}, ""4"": {""effect"": 0.10489836836283184, ""n_state"": 155, ""ok"": true}}"
