run_stage;symbol;asset_class;commission_rule;day_key;broker_day_start;inside_high;inside_low;inside_range;mother_high;mother_low;side;signal_time;entry_time;exit_time;entry;initial_stop;exit;initial_risk_price;risk_money_1lot_usd;gross_r;commission_usd_1lot;commission_r;net_r;net_r_commission_x1_5;exit_reason;trade_id;mfe_r;mae_r;mfe_time;mae_time;time_to_mfe_minutes;time_to_mae_minutes;max_retracement_from_mfe_r;reached_0_5r;first_touch_0_5r_time;time_to_0_5r_minutes;mae_before_0_5r;reached_1r;first_touch_1r_time;time_to_1r_minutes;mae_before_1r;reached_2r;first_touch_2r_time;time_to_2r_minutes;mae_before_2r;reached_3r;first_touch_3r_time;time_to_3r_minutes;mae_before_3r;reached_5r;first_touch_5r_time;time_to_5r_minutes;mae_before_5r;min_r_after_first_1r_before_exit;max_r_after_first_1r_before_exit;min_r_after_first_2r_before_exit;max_r_after_first_2r_before_exit;min_r_after_first_3r_before_exit;max_r_after_first_3r_before_exit;path_ambiguous;path_ambiguity_reason
RUN;BTCUSD;CRYPTO;0.04PCT_NOTIONAL_PER_SIDE;20231002;2023.10.02 00:00;27235.58;26682.31;553.27;27297.47;26268.22;LONG;2023.10.02 00:15;2023.10.02 00:15;2023.10.02 23:59;27236.94;26682.31;27479.55;554.63;554.63000000;0.43742675;21.88659600;0.03946162;0.39796514;0.37823433;EOD;BTCUSD_20231002_LONG;2.41827885;0.00120801;2023.10.02 16:00:15;2023.10.02 00:15:16;944.984800;0.000000;2.27432703;1;2023.10.02 00:17:11;1.916917;0.00120801;1;2023.10.02 00:17:40;2.400517;0.00120801;1;2023.10.02 09:43:27;568.184533;0.00120801;0;;;;0;;;;0.14395182;2.41827885;0.14395182;2.41827885;;;0;
RUN;BTCUSD;CRYPTO;0.04PCT_NOTIONAL_PER_SIDE;20231004;2023.10.04 00:00;27669.84;27172.65;497.19;28578.19;27159.43;LONG;2023.10.04 21:00;2023.10.04 21:00;2023.10.04 23:59;27671.03;27172.65;27690.67;498.38;498.38000000;0.03940768;22.14468000;0.04443332;-0.00502564;-0.02724231;EOD;BTCUSD_20231004_LONG;0.32340784;0.27936514;2023.10.04 21:11:38;2023.10.04 21:39:41;11.031200;39.078000;0.60277298;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
RUN;BTCUSD;CRYPTO;0.04PCT_NOTIONAL_PER_SIDE;20231011;2023.10.11 00:00;27733.90;27294.40;439.50;27993.41;27271.17;SHORT;2023.10.11 04:33;2023.10.11 04:33;2023.10.11 23:59;27291.98;27733.90;26722.08;441.92;441.92000000;1.28959993;21.60562400;0.04889035;1.24070958;1.21626440;EOD;BTCUSD_20231011_SHORT;1.71476738;0.08297882;2023.10.11 19:49:38;2023.10.11 12:26:14;916.318850;472.910200;0.79926231;1;2023.10.11 04:34:58;1.645217;0.00128983;1;2023.10.11 17:27:29;774.165933;0.08297882;0;;;;0;;;;0;;;;0.91258599;1.71476738;;;;;0;
RUN;BTCUSD;CRYPTO;0.04PCT_NOTIONAL_PER_SIDE;20231013;2023.10.13 00:00;26937.59;26548.34;389.25;27475.03;26533.57;LONG;2023.10.13 15:01;2023.10.13 15:01;2023.10.13 22:54;26937.62;26548.34;26950.70;389.28;389.28000000;0.03360049;21.55532800;0.05537230;-0.02177180;-0.04945795;EOD;BTCUSD_20231013_LONG;0.30422832;0.67344842;2023.10.13 22:54:39;2023.10.13 19:34:38;473.625150;273.616283;0.70825627;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
RUN;BTCUSD;CRYPTO;0.04PCT_NOTIONAL_PER_SIDE;20231018;2023.10.18 00:00;28621.93;28085.16;536.77;29851.14;27045.33;LONG;2023.10.18 06:56;2023.10.18 06:56;2023.10.18 23:59;28626.52;28085.16;28271.87;541.36;541.36000000;-0.65510935;22.75935600;0.04204107;-0.69715043;-0.71817097;EOD;BTCUSD_20231018_LONG;0.62557263;0.87961800;2023.10.18 06:57:38;2023.10.18 16:37:42;1.582017;581.653617;1.50519063;1;2023.10.18 06:57:23;1.342350;0.00112679;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
RUN;BTCUSD;CRYPTO;0.04PCT_NOTIONAL_PER_SIDE;20231027;2023.10.27 00:00;34830.05;33739.42;1090.63;35129.58;33693.29;SHORT;2023.10.27 19:07;2023.10.27 19:07;2023.10.27 22:54;33739.05;34830.05;33789.43;1091.00;1091.00000000;-0.04617782;27.01139200;0.02475838;-0.07093620;-0.08331539;EOD;BTCUSD_20231027_SHORT;0.30499542;0.12007333;2023.10.27 20:32:16;2023.10.27 22:40:15;84.972683;212.952167;0.42506874;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;

