candidate_id,feature,tail,side,horizon,outcome_kind,expected_sign,discovery_eligible,discovery_worst_abs_effect,btcusdt_threshold,btcusdt_annual_n,btcusdt_annual_effect,btcusdt_h1_n,btcusdt_h1_effect,btcusdt_h2_n,btcusdt_h2_effect,ethusdt_threshold,ethusdt_annual_n,ethusdt_annual_effect,ethusdt_h1_n,ethusdt_h1_effect,ethusdt_h2_n,ethusdt_h2_effect
spot_volume_shock_1h|HIGH_1P|2h|return_atr,spot_volume_shock_1h,HIGH_1P,HIGH,2h,return_atr,0,False,0.011016671557964805,1.8502171364208622,1054,-0.10282609272446898,434,-0.2244190644572436,620,-0.009698468877088237,1.909476246559508,1054,-0.011016671557964805,477,0.1348732903606053,577,-0.12214357872321362
spot_volume_shock_1h|HIGH_1P|2h|excursion_bias_atr,spot_volume_shock_1h,HIGH_1P,HIGH,2h,excursion_bias_atr,0,False,0.013701473115005303,1.8502171364208622,1054,-0.05104518424879301,434,-0.23674477608766928,620,0.0791285954893475,1.909476246559508,1054,-0.013701473115005303,477,0.08215994148977473,577,-0.08574835233203851
spot_volume_shock_1h|HIGH_1P|2h|up_first_touch,spot_volume_shock_1h,HIGH_1P,HIGH,2h,up_first_touch,1,True,0.015253511386215557,1.8502171364208622,993,0.025701090180054842,408,0.03620086864318073,585,0.017999913129245704,1.909476246559508,1011,0.015253511386215557,451,0.007755142404136273,560,0.021191426128730262
spot_volume_shock_1h|HIGH_1P|4h|return_atr,spot_volume_shock_1h,HIGH_1P,HIGH,4h,return_atr,0,False,0.06658467897693038,1.8502171364208622,1054,-0.15194329342846533,434,-0.4397559380546342,620,0.06241637674350123,1.909476246559508,1054,0.06658467897693038,477,0.16451279277541372,577,0.004275074648184288
spot_volume_shock_1h|HIGH_1P|4h|excursion_bias_atr,spot_volume_shock_1h,HIGH_1P,HIGH,4h,excursion_bias_atr,0,False,0.06899031694525187,1.8502171364208622,1054,-0.14165555393585447,434,-0.5102762855605741,620,0.1237514807643867,1.909476246559508,1054,-0.06899031694525187,477,-0.013442266294230037,577,-0.09848666099202497
spot_volume_shock_1h|HIGH_1P|4h|up_first_touch,spot_volume_shock_1h,HIGH_1P,HIGH,4h,up_first_touch,1,True,0.014464835101045737,1.8502171364208622,993,0.02570581811249323,408,0.03626985023486112,585,0.017940481394892127,1.909476246559508,1012,0.014464835101045737,452,0.006566219600332213,560,0.020702254954559518
perp_volume_shock_1h|LOW_1P|15m|return_atr,perp_volume_shock_1h,LOW_1P,LOW,15m,return_atr,0,False,0.012982105434124655,-1.211984182179873,1054,-0.012982105434124655,505,-0.034809658378723185,549,0.007389071193128257,-1.2375119000728136,1054,0.036676150915604826,464,0.055975805868030165,590,0.022900484218232632
perp_volume_shock_1h|LOW_1P|15m|excursion_bias_atr,perp_volume_shock_1h,LOW_1P,LOW,15m,excursion_bias_atr,0,False,0.001575513448560155,-1.211984182179873,1054,0.001575513448560155,505,-0.014923766939044344,549,0.01600804856853896,-1.2375119000728136,1054,0.031072837572306618,464,0.03426816382149787,590,0.027895316212332655
perp_volume_shock_1h|LOW_1P|15m|up_first_touch,perp_volume_shock_1h,LOW_1P,LOW,15m,up_first_touch,0,False,0.0013231652344643519,-1.211984182179873,565,0.010921548050843222,272,0.011133852682703949,293,0.010673007529857337,-1.2375119000728136,543,0.0013231652344643519,252,0.017563146513286942,291,-0.012742511666583578
perp_volume_shock_1h|LOW_1P|30m|return_atr,perp_volume_shock_1h,LOW_1P,LOW,30m,return_atr,0,False,0.019639855008080884,-1.211984182179873,1054,-0.019639855008080884,505,-0.02554222433361996,549,-0.013626206263001817,-1.2375119000728136,1054,0.06893381639449547,464,0.0693073968682914,590,0.07154165113464316
perp_volume_shock_1h|LOW_1P|30m|excursion_bias_atr,perp_volume_shock_1h,LOW_1P,LOW,30m,excursion_bias_atr,0,False,0.028161509196700227,-1.211984182179873,1054,-0.028161509196700227,505,-0.08321017649414919,549,0.021640793070843795,-1.2375119000728136,1054,0.09910965263080489,464,0.11110303379428242,590,0.09003255543915781
perp_volume_shock_1h|LOW_1P|30m|up_first_touch,perp_volume_shock_1h,LOW_1P,LOW,30m,up_first_touch,1,True,0.0020606481280638356,-1.211984182179873,836,0.0020606481280638356,395,0.0016137583670223221,441,0.0023847574286954276,-1.2375119000728136,835,0.03201184663916906,377,0.04324949475811546,458,0.022563978326185397
perp_volume_shock_1h|LOW_1P|1h|return_atr,perp_volume_shock_1h,LOW_1P,LOW,1h,return_atr,0,False,0.07943551508498306,-1.211984182179873,1054,-0.07943551508498306,505,-0.04948248029030928,549,-0.10599890351616781,-1.2375119000728136,1054,0.11998793342696183,464,0.21648989100513658,590,0.04973997773576642
perp_volume_shock_1h|LOW_1P|1h|excursion_bias_atr,perp_volume_shock_1h,LOW_1P,LOW,1h,excursion_bias_atr,0,False,0.04977658502388103,-1.211984182179873,1054,-0.04977658502388103,505,-0.06954217226988584,549,-0.03246680323029579,-1.2375119000728136,1054,0.17207605039223453,464,0.24675259767363414,590,0.11628211662448038
perp_volume_shock_1h|LOW_1P|1h|up_first_touch,perp_volume_shock_1h,LOW_1P,LOW,1h,up_first_touch,0,False,0.0026139710902600144,-1.211984182179873,994,0.0026139710902600144,476,-0.006696248161259577,518,0.011087174251191267,-1.2375119000728136,997,0.03123037996175554,446,0.049670933301134534,551,0.016272026873150824
perp_volume_shock_1h|LOW_1P|2h|return_atr,perp_volume_shock_1h,LOW_1P,LOW,2h,return_atr,0,False,0.020200699826977517,-1.211984182179873,1054,-0.020200699826977517,505,-0.08656099096393587,549,0.04276478951531243,-1.2375119000728136,1054,0.16489164792248392,464,0.14489492079343297,590,0.19244270358223026
perp_volume_shock_1h|LOW_1P|2h|excursion_bias_atr,perp_volume_shock_1h,LOW_1P,LOW,2h,excursion_bias_atr,0,False,0.07728228438054045,-1.211984182179873,1054,-0.07728228438054045,505,-0.24541636109770384,549,0.07742075713987828,-1.2375119000728136,1054,0.2579582225527973,464,0.2289631647467984,590,0.2897440575833996
