candidate_id,feature,tail,side,horizon,outcome_kind,expected_sign,discovery_eligible,discovery_worst_abs_effect,btcusdt_threshold,btcusdt_annual_n,btcusdt_annual_effect,btcusdt_h1_n,btcusdt_h1_effect,btcusdt_h2_n,btcusdt_h2_effect,ethusdt_threshold,ethusdt_annual_n,ethusdt_annual_effect,ethusdt_h1_n,ethusdt_h1_effect,ethusdt_h2_n,ethusdt_h2_effect,btcusdt_2025_n,btcusdt_2025_effect,btcusdt_2025_q1_n,btcusdt_2025_q1_effect,btcusdt_2025_q2_n,btcusdt_2025_q2_effect,btcusdt_2025_q3_n,btcusdt_2025_q3_effect,btcusdt_2025_q4_n,btcusdt_2025_q4_effect,btcusdt_block_p,ethusdt_2025_n,ethusdt_2025_effect,ethusdt_2025_q1_n,ethusdt_2025_q1_effect,ethusdt_2025_q2_n,ethusdt_2025_q2_effect,ethusdt_2025_q3_n,ethusdt_2025_q3_effect,ethusdt_2025_q4_n,ethusdt_2025_q4_effect,ethusdt_block_p,confirm_same_sign_both,confirm_worst_abs_effect,confirm_retains_effect,quarter_eligible,quarter_match,quarter_match_rate,quarter_stable,worst_symbol_p,worst_symbol_bh_q,phase_hb_screen_pass
mark_index_bps_change_15m|HIGH_2P|30m|up_first_touch,mark_index_bps_change_15m,HIGH_2P,HIGH,30m,up_first_touch,-1,True,0.025932583707622248,2.30422813196962,1853,-0.026811451170371148,1066,-0.02620109427030637,787,-0.027338610105527017,2.289406170451257,1817,-0.025932583707622248,1343,-0.010057662305428539,474,-0.06874293302936896,420,-0.030902319391226896,200,-0.07466331135022564,76,0.08751298847978306,44,-0.08444750029852355,100,-0.007502368443717156,0.15328223925358214,1408,0.003584205480910818,374,-0.011552747649388295,237,-0.002737880300566098,287,0.003388402696542947,510,0.020525384161514615,0.611462845718094,False,0.003584205480910818,False,7,4,0.5714285714285714,False,0.611462845718094,0.979740987238488,False
mark_index_bps_change_15m|HIGH_2P|4h|excursion_bias_atr,mark_index_bps_change_15m,HIGH_2P,HIGH,4h,excursion_bias_atr,-1,True,0.4415041061195694,2.30422813196962,2108,-0.4415041061195694,1228,-0.53712238970038,880,-0.3183952773959373,2.289406170451257,2108,-0.46692763703708323,1567,-0.586966700884284,541,-0.31128070451907386,502,-0.38237892496995063,244,-0.5545315914918862,92,0.1105374353463846,47,-0.18891436868410677,119,-0.01425778581556042,0.16694435188270576,1665,-0.11853158180135617,459,-0.1908546427155966,286,-0.3367770683242485,319,-0.18727499312980433,601,0.2770476152582766,0.2575808063978674,True,0.11853158180135617,True,7,5,0.7142857142857143,False,0.2575808063978674,0.979740987238488,False
mark_index_bps_change_15m|HIGH_2P|4h|return_atr,mark_index_bps_change_15m,HIGH_2P,HIGH,4h,return_atr,-1,True,0.23550006675016097,2.30422813196962,2108,-0.2477725442179874,1228,-0.27142121075351944,880,-0.23282011484330914,2.289406170451257,2108,-0.23550006675016097,1567,-0.33377081449747864,541,-0.1688843410177999,502,-0.40270633444878084,244,-0.619570013321948,92,-0.15790315683348172,47,0.23822991292104048,119,-0.027001636916906713,0.09930023325558147,1665,0.020658624620414033,459,0.15836830658878878,286,-0.2750665090319561,319,-0.1988865874559049,601,0.32937909926110726,0.5808063978673775,False,0.020658624620414033,False,7,5,0.7142857142857143,False,0.5808063978673775,0.979740987238488,False
mark_index_bps_change_15m|LOW_1P|30m|excursion_bias_atr,mark_index_bps_change_15m,LOW_1P,LOW,30m,excursion_bias_atr,-1,True,0.17201211088654336,-2.978969789757313,1054,-0.17201211088654336,636,-0.2702375976773122,418,-0.016130109089132913,-2.8954131459546506,1054,-0.22239551258547155,818,-0.25903324934106925,236,-0.09974702183472449,200,0.06685801449149872,108,0.07991817211256674,27,0.030346014854500884,20,-0.4947042288755442,45,0.38438005505600603,0.6717760746417861,890,-0.14312949864329513,268,-0.2373529516195755,137,-0.1295611951531107,142,-0.1151554257117478,343,-0.05935018492426206,0.03465511496167944,False,0.06685801449149872,True,5,4,0.8,False,0.6717760746417861,0.979740987238488,False
mark_index_bps_change_15m|LOW_2P|15m|excursion_bias_atr,mark_index_bps_change_15m,LOW_2P,LOW,15m,excursion_bias_atr,-1,True,0.08979994204231388,-2.336595988897461,2108,-0.08979994204231388,1246,-0.12353248442638497,862,-0.03611974548748919,-2.3036680701364887,2108,-0.15375794938728968,1548,-0.17492176945662913,560,-0.0894279894742547,444,0.018234568612219552,225,0.07177372208372994,75,0.18128664529064095,44,-0.19472262664627277,100,-0.09790486841331222,0.5894701766077974,1665,-0.12217975764089486,472,-0.12504103172986222,288,-0.20624385690704083,331,-0.17776216192390654,574,-0.036967406617127635,0.0036654448517160947,False,0.018234568612219552,False,7,5,0.7142857142857143,False,0.5894701766077974,0.979740987238488,False
mark_index_bps_change_15m|LOW_2P|1h|excursion_bias_atr,mark_index_bps_change_15m,LOW_2P,LOW,1h,excursion_bias_atr,-1,True,0.15373705011662375,-2.336595988897461,2108,-0.15373705011662375,1246,-0.1511856355511087,862,-0.15167918030485422,-2.3036680701364887,2108,-0.237529990202132,1548,-0.31706947093977883,560,-0.04336825816368374,444,-0.021269430035359558,225,-0.05035082148555306,75,0.6285955035542381,44,-0.10578043981525034,100,-0.2812264657349631,0.45884705098300566,1665,-0.15056999078559652,472,-0.11501380253815369,288,-0.1311035956595832,331,-0.2279465422055703,574,-0.09901987277422117,0.02332555814728424,True,0.021269430035359558,False,7,6,0.8571428571428571,True,0.45884705098300566,0.979740987238488,False
mark_index_bps_change_15m|LOW_2P|30m|excursion_bias_atr,mark_index_bps_change_15m,LOW_2P,LOW,30m,excursion_bias_atr,-1,True,0.13428622300821288,-2.336595988897461,2108,-0.13428622300821288,1246,-0.1721386776591198,862,-0.07406067907732211,-2.3036680701364887,2108,-0.19934034575426038,1548,-0.21971668750040352,560,-0.146125879888089,444,-0.03271022822571667,225,-0.006713761982578663,75,0.3393974446765076,44,-0.3108239388737057,100,-0.18360779289313486,0.39086971009663446,1665,-0.176423968943718,472,-0.19800736805069427,288,-0.27579960463386755,331,-0.21387755051867946,574,-0.06669291578033071,0.0023325558147284237,True,0.03271022822571667,False,7,6,0.8571428571428571,True,0.39086971009663446,0.979740987238488,False
mark_index_bps_change_1h|HIGH_1P|1h|up_first_touch,mark_index_bps_change_1h,HIGH_1P,HIGH,1h,up_first_touch,-1,True,0.03526951893653618,3.915570436177642,1001,-0.03684656837027944,621,-0.058188825868671024,380,-0.001196914348686795,4.042995400104569,1002,-0.03526951893653618,769,-0.04393674541503639,233,-0.006254320073095954,208,-0.0885329743194701,134,-0.07752920162483673,18,-0.11503704571793166,15,-0.29551222531723925,41,-0.0304757417410087,0.04598467177607464,484,0.026528315036508543,152,-0.08632033113802312,62,0.058866963701322605,86,0.04310868900519793,184,0.10699308323444995,0.8277240919693436,False,0.026528315036508543,True,5,2,0.4,False,0.8277240919693436,0.979740987238488,False
mark_index_bps_change_1h|HIGH_1P|2h|return_atr,mark_index_bps_change_1h,HIGH_1P,HIGH,2h,return_atr,-1,True,0.2933171317932065,3.915570436177642,1054,-0.4052730529735891,654,-0.6171573018847394,400,-0.07672453570469562,4.042995400104569,1054,-0.2933171317932065,812,-0.35810303076571665,242,-0.21384582510974337,220,-0.3735516364995885,139,-0.6696795353068937,20,0.3959684701472567,15,0.3103206030539265,46,0.329942985940183,0.23492169276907698,524,0.15756708093545108,168,-0.14548582281049285,66,0.17297582055283628,91,0.5547213107753534,199,0.3555561597707084,0.8153948683772076,False,0.15756708093545108,True,5,2,0.4,False,0.8153948683772076,0.979740987238488,False
mark_index_bps_change_1h|HIGH_1P|2h|up_first_touch,mark_index_bps_change_1h,HIGH_1P,HIGH,2h,up_first_touch,-1,True,0.0384290572815163,3.915570436177642,1027,-0.039313897891264216,639,-0.05747721291808228,388,-0.008548681460586072,4.042995400104569,1040,-0.0384290572815163,801,-0.048629476600378585,239,-0.0029418673560276942,217,-0.08214804503019857,138,-0.07543464741509842,20,-0.10364203954214357,15,-0.29487208814670784,44,-0.016122529493803606,0.048317227590803064,503,0.025966271514704486,163,-0.07672695093903292,63,0.06536284661284653,89,0.04611650899900965,188,0.09863617377451533,0.8180606464511829,False,0.025966271514704486,True,5,2,0.4,False,0.8180606464511829,0.979740987238488,False
