year,cell,signal_time,entry_time,exit_time,entry_open,exit_open,direction,profiles
2024,FN_SIGNAL__FN_EXECUTION,2024-01-12T00:00:00+00:00,2024-01-12T01:00:00+00:00,2024-01-12T09:00:00+00:00,2028.56,2035.19,1,"{'E1': {'gross': 6.630000000000109, 'spread': 0.40637500000000004, 'slippage': 0.40637500000000004, 'commission': 0.028446240718, 'net': 5.78880375928211, 'entry_model': 2028.965712, 'exit_model': 2034.782962}, 'STRESS': {'gross': 6.630000000000109, 'spread': 1.0159375, 'slippage': 0.8127500000000001, 'commission': 0.056892458231000004, 'net': 4.744420041769109, 'entry_model': 2029.472852, 'exit_model': 2034.2741645}}"
2024,FN_SIGNAL__FN_EXECUTION,2024-01-19T00:00:00+00:00,2024-01-19T01:00:00+00:00,2024-01-19T09:00:00+00:00,2023.62,2023.81,1,"{'E1': {'gross': 0.19000000000005457, 'spread': 0.404743, 'slippage': 0.404743, 'commission': 0.028332009734, 'net': -0.6478180097339454, 'entry_model': 2024.0247239999999, 'exit_model': 2023.405238}, 'STRESS': {'gross': 0.19000000000005457, 'spread': 1.0118575, 'slippage': 0.809486, 'commission': 0.056664018803, 'net': -1.6880075188029458, 'entry_model': 2024.530629, 'exit_model': 2022.8992855000001}}"
2024,FN_SIGNAL__FN_EXECUTION,2024-01-23T00:00:00+00:00,2024-01-23T01:00:00+00:00,2024-01-23T09:00:00+00:00,2021.78,2035.1,1,"{'E1': {'gross': 13.319999999999936, 'spread': 0.40568800000000005, 'slippage': 0.40568800000000005, 'commission': 0.028398141352, 'net': 12.480225858647938, 'entry_model': 2022.184356, 'exit_model': 2034.69298}, 'STRESS': {'gross': 13.319999999999936, 'spread': 1.0142200000000001, 'slippage': 0.8113760000000001, 'commission': 0.056796236084, 'net': 11.437607763915935, 'entry_model': 2022.689801, 'exit_model': 2034.184205}}"
2024,FN_SIGNAL__FN_EXECUTION,2024-01-29T00:00:00+00:00,2024-01-29T01:00:00+00:00,2024-01-29T09:00:00+00:00,2026.1,2028.78,1,"{'E1': {'gross': 2.6800000000000637, 'spread': 0.405488, 'slippage': 0.405488, 'commission': 0.028384156247999996, 'net': 1.8406398437520635, 'entry_model': 2026.5052199999998, 'exit_model': 2028.374244}, 'STRESS': {'gross': 2.6800000000000637, 'spread': 1.01372, 'slippage': 0.810976, 'commission': 0.056768303116, 'net': 0.7985356968840637, 'entry_model': 2027.011745, 'exit_model': 2027.8670490000002}}"
2024,FN_SIGNAL__FN_EXECUTION,2024-02-06T00:00:00+00:00,2024-02-06T01:00:00+00:00,2024-02-06T09:00:00+00:00,2025.01,2026.64,1,"{'E1': {'gross': 1.6300000000001091, 'spread': 0.40516500000000005, 'slippage': 0.40516500000000005, 'commission': 0.028361547718, 'net': 0.7913084522821091, 'entry_model': 2025.415002, 'exit_model': 2026.234672}, 'STRESS': {'gross': 1.6300000000001091, 'spread': 1.0129125, 'slippage': 0.8103300000000001, 'commission': 0.05672308973100001, 'net': -0.24996558973089109, 'entry_model': 2025.9212545, 'exit_model': 2025.7280120000003}}"
2024,FN_SIGNAL__FN_EXECUTION,2024-02-15T00:00:00+00:00,2024-02-15T01:00:00+00:00,2024-02-15T09:00:00+00:00,1992.34,1993.2,1,"{'E1': {'gross': 0.8600000000001273, 'spread': 0.398554, 'slippage': 0.398554, 'commission': 0.027898778795999998, 'net': 0.03499322120412729, 'entry_model': 1992.7384679999998, 'exit_model': 1992.8013600000002}, 'STRESS': {'gross': 0.8600000000001273, 'spread': 0.996385, 'slippage': 0.797108, 'commission': 0.055797554581999996, 'net': -0.9892905545818726, 'entry_model': 1993.236553, 'exit_model': 1992.3030600000002}}"
2024,FN_SIGNAL__FN_EXECUTION,2024-02-16T00:00:00+00:00,2024-02-16T01:00:00+00:00,2024-02-16T09:00:00+00:00,2004.2,2003.7,1,"{'E1': {'gross': -0.5, 'spread': 0.40079000000000004, 'slippage': 0.40079000000000004, 'commission': 0.028055300699999997, 'net': -1.3296353007, 'entry_model': 2004.60084, 'exit_model': 2003.29926}, 'STRESS': {'gross': -0.5, 'spread': 1.001975, 'slippage': 0.8015800000000001, 'commission': 0.05611060315, 'net': -2.3596656031500003, 'entry_model': 2005.1018900000001, 'exit_model': 2002.7983350000002}}"
2024,FN_SIGNAL__FN_EXECUTION,2024-02-19T00:00:00+00:00,2024-02-19T01:00:00+00:00,2024-02-19T09:00:00+00:00,2015.12,2021.42,1,"{'E1': {'gross': 6.300000000000182, 'spread': 0.403654, 'slippage': 0.403654, 'commission': 0.02825577118, 'net': 5.4644362288201815, 'entry_model': 2015.5230239999999, 'exit_model': 2021.015716}, 'STRESS': {'gross': 6.300000000000182, 'spread': 1.0091350000000001, 'slippage': 0.807308, 'commission': 0.05651152031, 'net': 4.4270454796901815, 'entry_model': 2016.026804, 'exit_model': 2020.510361}}"
2024,FN_SIGNAL__FN_EXECUTION,2024-02-20T00:00:00+00:00,2024-02-20T01:00:00+00:00,2024-02-20T09:00:00+00:00,2017.72,2019.38,1,"{'E1': {'gross': 1.6600000000000819, 'spread': 0.40371000000000007, 'slippage': 0.40371000000000007, 'commission': 0.028259697676000003, 'net': 0.8243203023240818, 'entry_model': 2018.123544, 'exit_model': 2018.9761240000003}, 'STRESS': {'gross': 1.6600000000000819, 'spread': 1.0092750000000001, 'slippage': 0.8074200000000001, 'commission': 0.056519389542000004, 'net': -0.21321438954191843, 'entry_model': 2018.6279740000002, 'exit_model': 2018.4712790000003}}"
2024,FN_SIGNAL__FN_EXECUTION,2024-02-23T00:00:00+00:00,2024-02-23T01:00:00+00:00,2024-02-23T09:00:00+00:00,2024.39,2020.91,1,"{'E1': {'gross': -3.480000000000018, 'spread': 0.40453000000000006, 'slippage': 0.40453000000000006, 'commission': 0.028317104872000003, 'net': -4.317377104872019, 'entry_model': 2024.7948780000002, 'exit_model': 2020.505818}, 'STRESS': {'gross': -3.480000000000018, 'spread': 1.011325, 'slippage': 0.8090600000000001, 'commission': 0.05663422192400001, 'net': -5.357019221924018, 'entry_model': 2025.3009755000003, 'exit_model': 2020.0005905000003}}"
