family,feature,quintile,hour_block,horizon_bars,outcome,n_state,n_comp,effect,state_mean,comp_mean,p,q
extension_reversion,ret12_atr,2,,3,move_ge_1atr,12401,56331,0.051142002999306824,0.6218046931699056,0.5706626901705988,1.529916132518588e-25,2.1204100784029552e-25
extension_reversion,ret12_atr,2,0.0,3,move_ge_1atr,1344,67388,0.07636515756655837,0.6547619047619048,0.5783967471953464,1.95059717687187e-08,2.266134955483496e-08
extension_reversion,ret12_atr,2,2.0,3,move_ge_1atr,2209,66523,0.14407032896044902,0.7193300135808058,0.5752596846203568,1.637517557160236e-41,3.317022743991247e-41
extension_reversion,ret12_atr,2,3.0,3,move_ge_1atr,2190,66542,0.1533052424472119,0.728310502283105,0.5750052598358931,2.129723135043964e-46,4.9484743431903866e-46
extension_reversion,ret12_atr,2,5.0,3,move_ge_1atr,2347,66385,-0.11866733668967411,0.46527481891776734,0.5839421556074414,2.4363003655425468e-30,3.701302478420408e-30
extension_reversion,ret12_atr,3,0.0,3,move_ge_1atr,1362,67370,0.052576223921330434,0.631424375917768,0.5788481519964376,9.940442913099124e-05,0.00010067884488908087
extension_reversion,ret12_atr,3,2.0,3,move_ge_1atr,2221,66511,0.14380228215593893,0.7190454750112562,0.5752431928553172,1.4255446086233383e-41,2.9636322126643083e-41
extension_reversion,ret12_atr,3,3.0,3,move_ge_1atr,2278,66454,0.11396621684983699,0.6900790166812993,0.5761127998314624,2.3173192052279325e-27,3.328513040236485e-27
extension_reversion,ret12_atr,3,5.0,3,move_ge_1atr,2486,66246,-0.14674224687626058,0.43845534995977475,0.5851975968360353,5.591833218633688e-48,1.3804838258501918e-47
extension_reversion,ret12_atr,4,0.0,3,move_ge_1atr,1173,67559,0.08481406047572426,0.6632566069906224,0.5784425465148981,5.386083539584492e-09,6.3507552183160426e-09
extension_reversion,ret12_atr,4,2.0,3,move_ge_1atr,2358,66374,0.1618807966463871,0.7362171331636981,0.574336336517311,3.288359934464826e-55,1.039121739290885e-54
