family,feature,quintile,hour_block,horizon_bars,outcome,n_state,n_comp,effect,state_mean,comp_mean,p,q,confirmation_n_state,confirmation_n_comp,confirmation_effect,confirmation_p,direction,confirmation_q,quarters_same_sign,quarter_details
compression_expansion,compression6_atr,5,,12,move_ge_1atr,17752,46213,-0.3290015262517554,0.6341257323118522,0.9631272585636076,0.0,0.0,17248,46556,-0.3383969896568395,0.0,-1,0.0,4,"{""1"": {""effect"": -0.26199648651841867, ""n_state"": 4407, ""ok"": true}, ""2"": {""effect"": -0.2786511435673522, ""n_state"": 4254, ""ok"": true}, ""3"": {""effect"": -0.2710902520781989, ""n_state"": 4420, ""ok"": true}, ""4"": {""effect"": -0.2471019743844307, ""n_state"": 4167, ""ok"": true}}"
compression_expansion,atr_slope12,5,4.0,12,move_ge_1atr,5352,58613,-0.33216129387316373,0.5674514200298953,0.8996127139030591,0.0,0.0,5353,58451,-0.33369714485528235,0.0,-1,0.0,4,"{""1"": {""effect"": -0.38475664806039195, ""n_state"": 1305, ""ok"": true}, ""2"": {""effect"": -0.31368956522678204, ""n_state"": 1328, ""ok"": true}, ""3"": {""effect"": -0.3230234194347398, ""n_state"": 1346, ""ok"": true}, ""4"": {""effect"": -0.23136676396341205, ""n_state"": 1374, ""ok"": true}}"
compression_expansion,atr_slope12,5,4.0,24,move_ge_1atr,4844,53245,-0.32808930392738356,0.5926919900908341,0.9207812940182176,0.0,0.0,4735,53276,-0.3315229341447019,0.0,-1,0.0,4,"{""1"": {""effect"": -0.40436153335312947, ""n_state"": 1091, ""ok"": true}, ""2"": {""effect"": -0.3109699854918604, ""n_state"": 1205, ""ok"": true}, ""3"": {""effect"": -0.306926741993509, ""n_state"": 1227, ""ok"": true}, ""4"": {""effect"": -0.23022490808738616, ""n_state"": 1212, ""ok"": true}}"
compression_expansion,atr_slope3,5,,12,move_ge_1atr,18900,45065,-0.31147126108848067,0.6523809523809524,0.9638522134694331,0.0,0.0,18009,45795,-0.324385159751165,0.0,-1,0.0,4,"{""1"": {""effect"": -0.24552422969500987, ""n_state"": 4681, ""ok"": true}, ""2"": {""effect"": -0.27509074616099227, ""n_state"": 4331, ""ok"": true}, ""3"": {""effect"": -0.2555531946093158, ""n_state"": 4587, ""ok"": true}, ""4"": {""effect"": -0.22641729082783735, ""n_state"": 4410, ""ok"": true}}"
compression_expansion,atr_slope12,5,,24,move_ge_1atr,20740,37349,-0.28545695914785174,0.7098842815814851,0.9953412407293368,0.0,0.0,18947,39064,-0.30785248812825483,0.0,-1,0.0,4,"{""1"": {""effect"": -0.22377813878842712, ""n_state"": 4881, ""ok"": true}, ""2"": {""effect"": -0.24248709975513172, ""n_state"": 4596, ""ok"": true}, ""3"": {""effect"": -0.22524960420940088, ""n_state"": 4927, ""ok"": true}, ""4"": {""effect"": -0.21152910714226014, ""n_state"": 4543, ""ok"": true}}"
compression_expansion,atr_slope12,5,,12,move_ge_1atr,22007,41958,-0.2728095153687011,0.6928704503112646,0.9656799656799657,0.0,0.0,20367,43437,-0.2953149576803741,0.0,-1,0.0,4,"{""1"": {""effect"": -0.21388278315068343, ""n_state"": 5345, ""ok"": true}, ""2"": {""effect"": -0.23569556036735018, ""n_state"": 4918, ""ok"": true}, ""3"": {""effect"": -0.2213757139318404, ""n_state"": 5237, ""ok"": true}, ""4"": {""effect"": -0.20314714866942774, ""n_state"": 4867, ""ok"": true}}"
compression_expansion,atr_slope12,5,4.0,6,move_ge_1atr,5860,61276,-0.30170616159147423,0.5013651877133106,0.8030713493047849,0.0,0.0,5839,61092,-0.2836102492775012,0.0,-1,0.0,4,"{""1"": {""effect"": -0.3268735211218686, ""n_state"": 1460, ""ok"": true}, ""2"": {""effect"": -0.2735178868245539, ""n_state"": 1430, ""ok"": true}, ""3"": {""effect"": -0.28031192816897044, ""n_state"": 1469, ""ok"": true}, ""4"": {""effect"": -0.1790902581547491, ""n_state"": 1480, ""ok"": true}}"
compression_expansion,compression6_atr,5,,6,move_ge_1atr,18633,48503,-0.25063455954573,0.5956636075779531,0.8462981671236831,0.0,0.0,18138,48793,-0.25772050746412145,0.0,-1,0.0,4,"{""1"": {""effect"": -0.19596400284159354, ""n_state"": 4710, ""ok"": true}, ""2"": {""effect"": -0.21266085739769958, ""n_state"": 4440, ""ok"": true}, ""3"": {""effect"": -0.2096056041654527, ""n_state"": 4616, ""ok"": true}, ""4"": {""effect"": -0.1877753987609896, ""n_state"": 4372, ""ok"": true}}"
compression_expansion,atr_slope12,5,0.0,3,move_ge_1atr,7390,61342,-0.24568316793854228,0.3606224627875507,0.606305630726093,0.0,0.0,7287,61225,-0.2540494410385197,0.0,-1,0.0,4,"{""1"": {""effect"": -0.17109281534979237, ""n_state"": 1896, ""ok"": true}, ""2"": {""effect"": -0.2719489382811183, ""n_state"": 1747, ""ok"": true}, ""3"": {""effect"": -0.23957618449249357, ""n_state"": 1835, ""ok"": true}, ""4"": {""effect"": -0.25443174929033496, ""n_state"": 1809, ""ok"": true}}"
compression_expansion,atr_slope3,5,,6,move_ge_1atr,19783,47353,-0.2357957340406136,0.6104230905322752,0.8462188245728888,0.0,0.0,18905,48026,-0.24253990165976502,0.0,-1,0.0,4,"{""1"": {""effect"": -0.17726263173943724, ""n_state"": 5002, ""ok"": true}, ""2"": {""effect"": -0.21233857491536312, ""n_state"": 4513, ""ok"": true}, ""3"": {""effect"": -0.1939807360964777, ""n_state"": 4772, ""ok"": true}, ""4"": {""effect"": -0.1666168788969824, ""n_state"": 4618, ""ok"": true}}"
compression_expansion,atr_slope12,5,,6,move_ge_1atr,23041,44095,-0.22042647355324274,0.6319604183846187,0.8523868919378614,0.0,0.0,21339,45592,-0.2375065805129194,0.0,-1,0.0,4,"{""1"": {""effect"": -0.16723549427339013, ""n_state"": 5691, ""ok"": true}, ""2"": {""effect"": -0.19953876246819635, ""n_state"": 5099, ""ok"": true}, ""3"": {""effect"": -0.17181283982294815, ""n_state"": 5454, ""ok"": true}, ""4"": {""effect"": -0.16588850269105893, ""n_state"": 5095, ""ok"": true}}"
compression_expansion,atr_slope3,4,,12,move_ge_1atr,11523,52442,0.13527967502895788,0.9827301917903324,0.8474505167613745,0.0,0.0,11488,52316,0.13065752558748944,1.1676625e-316,1,1.074249493e-315,4,"{""1"": {""effect"": 0.11542508516248906, ""n_state"": 2912, ""ok"": true}, ""2"": {""effect"": 0.11075091181916796, ""n_state"": 2761, ""ok"": true}, ""3"": {""effect"": 0.11134476504060753, ""n_state"": 2899, ""ok"": true}, ""4"": {""effect"": 0.11114503969509149, ""n_state"": 2916, ""ok"": true}}"
compression_expansion,atr_slope3,3,,24,move_ge_1atr,10356,47733,0.12605774676679582,0.9970065662417922,0.8709488194749964,8.813683328832e-311,6.35844297294316e-310,10588,47423,0.12485647602717975,3.400895098e-315,1,3.122640044e-314,4,"{""1"": {""effect"": 0.10816358720144215, ""n_state"": 2536, ""ok"": true}, ""2"": {""effect"": 0.10475484241200195, ""n_state"": 2616, ""ok"": true}, ""3"": {""effect"": 0.10600830853827325, ""n_state"": 2632, ""ok"": true}, ""4"": {""effect"": 0.1088074704806371, ""n_state"": 2804, ""ok"": true}}"
