candidate_id,dataset,feature,operator,quantile,cutpoint,horizon_bars,direction,hour_start,hour_width,status,fail_reasons,signals_total,ignored_overlap_signals,executable_trades,2024_E1_trades,2024_E1_gross,2024_E1_net,2024_E1_expectancy,2024_E1_expectancy_bps,2024_E1_PF,2024_E1_win_rate,2024_E1_max_drawdown_realized,2024_E1_ex_best_positive_net,2024_STRESS_trades,2024_STRESS_gross,2024_STRESS_net,2024_STRESS_expectancy,2024_STRESS_expectancy_bps,2024_STRESS_PF,2024_STRESS_win_rate,2024_STRESS_max_drawdown_realized,2024_STRESS_ex_best_positive_net,2025_E1_trades,2025_E1_gross,2025_E1_net,2025_E1_expectancy,2025_E1_expectancy_bps,2025_E1_PF,2025_E1_win_rate,2025_E1_max_drawdown_realized,2025_E1_ex_best_positive_net,2025_STRESS_trades,2025_STRESS_gross,2025_STRESS_net,2025_STRESS_expectancy,2025_STRESS_expectancy_bps,2025_STRESS_PF,2025_STRESS_win_rate,2025_STRESS_max_drawdown_realized,2025_STRESS_ex_best_positive_net,2025_H1_E1_trades,2025_H1_E1_gross,2025_H1_E1_net,2025_H1_E1_expectancy,2025_H1_E1_expectancy_bps,2025_H1_E1_PF,2025_H1_E1_win_rate,2025_H1_E1_max_drawdown_realized,2025_H1_E1_ex_best_positive_net,2025_H1_STRESS_trades,2025_H1_STRESS_gross,2025_H1_STRESS_net,2025_H1_STRESS_expectancy,2025_H1_STRESS_expectancy_bps,2025_H1_STRESS_PF,2025_H1_STRESS_win_rate,2025_H1_STRESS_max_drawdown_realized,2025_H1_STRESS_ex_best_positive_net,2025_H2_E1_trades,2025_H2_E1_gross,2025_H2_E1_net,2025_H2_E1_expectancy,2025_H2_E1_expectancy_bps,2025_H2_E1_PF,2025_H2_E1_win_rate,2025_H2_E1_max_drawdown_realized,2025_H2_E1_ex_best_positive_net,2025_H2_STRESS_trades,2025_H2_STRESS_gross,2025_H2_STRESS_net,2025_H2_STRESS_expectancy,2025_H2_STRESS_expectancy_bps,2025_H2_STRESS_PF,2025_H2_STRESS_win_rate,2025_H2_STRESS_max_drawdown_realized,2025_H2_STRESS_ex_best_positive_net
R5E-011,xauusd_m1_2024_2025_news_clean.csv,ret1,lt,0.1,-0.8594274790148229,3,1,,,FAIL,E1_NET_NONPOSITIVE_2024;E1_NET_NONPOSITIVE_2025;E1_NET_NONPOSITIVE_2025_H1;E1_NET_NONPOSITIVE_2025_H2;STRESS_NET_NONPOSITIVE_2024;STRESS_NET_NONPOSITIVE_2025;STRESS_2025_EX_BEST_NONPOSITIVE,67603,11923,55678,28938,597.6900000000112,-28001.163993813225,-0.9676260969594729,-4.051322166486138,0.08133983375937914,0.11185983827493262,28001.163993813225,-28018.205703898424,28938,597.6900000000112,-63507.95373303454,-2.194621388245025,-9.191344960973256,0.009948615913485125,0.019939180316538806,63507.95373303441,-63523.80568226794,26740,1609.2199999999943,-36457.310508367096,-1.3633997946285377,-3.9575231915524607,0.15428063450076543,0.17341062079281974,36457.31050836715,-36480.88220398246,26740,1609.2199999999943,-83718.65514410193,-3.130839758567761,-9.097570096907438,0.024934386218091353,0.04367988032909499,83718.6551441026,-83740.13073242106,13153,830.649999999986,-15950.964039447104,-1.2127244004749567,-3.9341270795291026,0.15787838688702313,0.17851440735953775,15950.964039447168,-15970.724270766517,13153,830.649999999986,-36786.10803748692,-2.796784614725684,-9.074179998815104,0.024604550007175915,0.04561696951265871,36786.10803748691,-36804.316623699284,13587,778.5700000000083,-20506.346468919994,-1.5092622704732461,-3.980171977998566,0.15146077790418314,0.16846986089644514,20506.346468919874,-20529.918164535356,13587,778.5700000000083,-46932.547106615006,-3.454224413528741,-9.120213061521296,0.025192758589530215,0.04180466622506808,46932.54710661466,-46954.022694934145
R5E-012,xauusd_m1_2024_2025_news_clean.csv,ret1,lt,0.05,-1.136053748714633,3,1,,,FAIL,E1_NET_NONPOSITIVE_2024;E1_NET_NONPOSITIVE_2025;E1_NET_NONPOSITIVE_2025_H1;E1_NET_NONPOSITIVE_2025_H2;STRESS_NET_NONPOSITIVE_2024;STRESS_NET_NONPOSITIVE_2025;STRESS_2025_EX_BEST_NONPOSITIVE,33578,3687,29891,15751,421.46000000000595,-15147.37919218995,-0.9616773025325345,-4.023278885462473,0.09111204926198505,0.11592914735572345,15147.379192189928,-15164.42090227515,15751,421.46000000000595,-34476.807559904795,-2.1888646790619513,-9.163308888427547,0.012661435756699035,0.02380801218970224,34476.807559904715,-34492.6595091382,14140,1420.870000000003,-18700.37369896078,-1.322515820294256,-3.846149086372247,0.1805379055355383,0.19002828854314002,18700.373698960764,-18723.94539457614,14140,1420.870000000003,-43681.82118544852,-3.089237707598905,-8.986224620252589,0.03214799259868997,0.050636492220650635,43681.821185448214,-43703.29677376766,6920,596.4299999999903,-8230.930343255008,-1.1894408010484114,-3.8631976612799495,0.1767359384935916,0.19436416184971098,8230.930343255008,-8250.69057457442,6920,596.4299999999903,-19190.503327922503,-2.7731941225321535,-9.003268812852946,0.028531078344922873,0.05057803468208093,19190.503327922488,-19208.711914134867,7220,824.4400000000128,-10469.443355705771,-1.4500614066074475,-3.829808901003646,0.18350239179847838,0.1858725761772853,10469.443355705807,-10493.015051321136,7220,824.4400000000128,-24491.317857526017,-3.3921492877459856,-8.969888635100999,0.034963309823923656,0.05069252077562327,24491.31785752592,-24512.793445845156
R5E-013,xauusd_m1_2024_2025_news_clean.csv,body,lt,0.05,-1.1238749888734236,3,1,,,FAIL,E1_NET_NONPOSITIVE_2024;E1_NET_NONPOSITIVE_2025;E1_NET_NONPOSITIVE_2025_H1;E1_NET_NONPOSITIVE_2025_H2;STRESS_NET_NONPOSITIVE_2024;STRESS_NET_NONPOSITIVE_2025;STRESS_2025_EX_BEST_NONPOSITIVE,33604,3699,29904,15747,411.219999999998,-15162.153278804295,-0.9628598005210068,-4.025282249805643,0.08950352149253901,0.11564107449037912,15162.153278804286,-15179.194988889494,15747,411.219999999998,-34497.21092316932,-2.190716385544505,-9.165311737809303,0.012377450671547724,0.022988505747126436,34497.210923169245,-34513.06287240272,14157,1349.0900000000033,-18808.03216864127,-1.3285323280808978,-3.860088069532035,0.1776559762684685,0.19142473687928233,18808.03216864127,-18831.603864256635,14157,1349.0900000000033,-43834.024422060735,-3.0962791850011113,-9.00016002042033,0.030727066900056714,0.05029314120223211,43834.02442206049,-43855.500010379874,6925,584.1299999999874,-8252.186376292231,-1.1916514622804666,-3.869832129979722,0.17588056664989135,0.1963898916967509,8252.186376292211,-8271.946607611644,6925,584.1299999999874,-19222.878687039993,-2.7758669584173274,-9.00990157617376,0.027746729612497273,0.05068592057761733,19222.87868704,-19241.087273252357,7232,764.960000000016,-10555.84579234904,-1.4596025708447236,-3.8507576466061186,0.17903860996412468,0.1866703539823009,10555.845792349064,-10579.417487964405,7232,764.960000000016,-24611.14573502074,-3.4030898416787525,-8.990831995863845,0.03304222208903693,0.049917035398230086,24611.145735020636,-24632.621323339878
R5E-014,xauusd_m1_2024_2025_news_clean.csv,body,lt,0.3,-0.31779518060030204,3,1,,,FAIL,E1_NET_NONPOSITIVE_2024;E1_NET_NONPOSITIVE_2025;E1_NET_NONPOSITIVE_2025_H1;E1_NET_NONPOSITIVE_2025_H2;STRESS_NET_NONPOSITIVE_2024;STRESS_NET_NONPOSITIVE_2025;STRESS_2025_EX_BEST_NONPOSITIVE,209025,78209,130815,65957,983.0299999999836,-64192.37152195378,-0.973245774094543,-4.075602775128682,0.07509049236464019,0.10696362781812394,64192.3715219538,-64210.120674570055,65957,983.0299999999836,-145110.62364996693,-2.2000791978101937,-9.215619328326417,0.008735146376105337,0.018223994420607365,145110.62364996687,-145127.1053737652,64858,1662.9599999999823,-90821.08719871187,-1.4003066267648072,-4.059609471868875,0.13045962643707956,0.1580529772734281,90821.78030019568,-90849.2928463037,64858,1662.9599999999823,-205644.27622760338,-3.1706848226526163,-9.19963013611816,0.018931306220754108,0.03703475284467606,205644.27622760364,-205670.58720266854,31775,805.2400000000498,-39666.42917301261,-1.2483533964756133,-4.055090048282198,0.12831863201484414,0.15870967741935485,39666.429173012584,-39689.06970814627,31775,805.2400000000498,-89913.86384420694,-2.829704605639872,-9.195111874241675,0.017843982438194766,0.036034618410700235,89913.8638442067,-89934.76687955839,33082,857.4199999999328,-51153.590596119684,-1.546266567804839,-4.06397536330928,0.13211496664702396,0.15742699957680914,51154.28369760314,-51181.796243711506,33082,857.4199999999328,-115727.64722723833,-3.498205889221883,-9.203994905313557,0.01977487811629454,0.037996493561453355,115727.64722723875,-115753.95820230349
R5E-015,xauusd_m1_2024_2025_news_clean.csv,body,lt,0.1,-0.850147587970662,3,1,,,FAIL,E1_NET_NONPOSITIVE_2024;E1_NET_NONPOSITIVE_2025;E1_NET_NONPOSITIVE_2025_H1;E1_NET_NONPOSITIVE_2025_H2;STRESS_NET_NONPOSITIVE_2024;STRESS_NET_NONPOSITIVE_2025;STRESS_2025_EX_BEST_NONPOSITIVE,67730,12014,55715,28932,542.289999999999,-28063.027958050796,-0.9699650199796349,-4.059955564664881,0.08053973127971625,0.11226323793723213,28063.027958050796,-28080.069668135995,28932,542.289999999999,-63577.84300570357,-2.1974921542134513,-9.199976139951598,0.009738548530519734,0.019770496336236693,63577.84300570338,-63593.694954936975,26783,1396.4199999999937,-36751.90785034502,-1.372210277054289,-3.9818747027610315,0.1512960116677125,0.17204943434268005,36751.90785034498,-36775.479545960385,26783,1396.4199999999937,-84114.80764080257,-3.1406043998358126,-9.12191534860124,0.02414763331619357,0.04278833588470298,84114.80764080334,-84136.2832291217,13156,677.2799999999806,-16108.630438511827,-1.2244322315682448,-3.9718889078631894,0.1513507780491673,0.17588932806324112,16108.630438511856,-16128.39066983124,13156,677.2799999999806,-36949.10861365316,-2.8085366839201247,-9.111932120535087,0.022858195949454176,0.043402249923989056,36949.10861365315,-36967.31719986552,13627,719.1400000000131,-20643.27741183319,-1.5148805615200112,-3.991515351302604,0.15125327074313885,0.16834226168635796,20643.277411833085,-20666.849107448554,13627,719.1400000000131,-47165.69902714941,-3.4611946156270204,-9.13155351903041,0.02515539012908455,0.042195641006824686,47165.69902714903,-47187.174615468546
R5E-016,xauusd_m1_2024_2025_news_clean.csv,sma20,lt,0.2,-1.3162181341880195,6,1,0.0,2.0,FAIL,E1_NET_NONPOSITIVE_2024;E1_NET_NONPOSITIVE_2025;E1_NET_NONPOSITIVE_2025_H1;E1_NET_NONPOSITIVE_2025_H2;STRESS_NET_NONPOSITIVE_2024;STRESS_NET_NONPOSITIVE_2025;STRESS_2025_EX_BEST_NONPOSITIVE,2326,1499,827,384,7.210000000000946,-369.2687514999051,-0.9616373736976694,-4.038392398469928,0.10974415315501143,0.140625,369.26875149990525,-375.458593209845,384,7.210000000000946,-836.684399474576,-2.1788656236317085,-9.178418516532046,0.014701730106731271,0.036458333333333336,836.6843994745761,-841.744237919306,443,339.15000000000055,-292.4151491151895,-0.6600793433751455,-2.0608027691882747,0.5611919934689285,0.32054176072234764,312.43489099519553,-307.8740616987656,443,339.15000000000055,-1076.5322655433545,-2.4300954075470758,-7.201337223319783,0.15556154862334443,0.14221218961625282,1078.8074460630446,-1090.2764947694466,222,117.26000000000658,-167.42625113582943,-0.7541723024136461,-2.48487338058156,0.5206129443627551,0.32882882882882886,173.59905788635746,-182.88516371940557,222,117.26000000000658,-520.8772968612554,-2.346294130005655,-7.625298828079667,0.16020125257855974,0.14414414414414414,525.3775013886316,-534.6215260873475,221,221.88999999999396,-124.98889797936006,-0.5655606243409957,-1.6348132862502227,0.6058804777361311,0.31221719457013575,145.00863985936599,-134.9522817552362,221,221.88999999999396,-555.654968682099,-2.5142758763895885,-6.775457240257819,0.15116544088677694,0.14027149321266968,557.9301492017889,-563.9092202735412
R5E-017,xauusd_m1_2024_2025_raw.csv,rsi7,lt,0.3,41.61735417025374,3,1,0.0,2.0,FAIL,E1_NET_NONPOSITIVE_2024;E1_NET_NONPOSITIVE_2025;E1_NET_NONPOSITIVE_2025_H1;E1_NET_NONPOSITIVE_2025_H2;STRESS_NET_NONPOSITIVE_2024;STRESS_NET_NONPOSITIVE_2025;STRESS_2025_EX_BEST_NONPOSITIVE,6242,3330,2912,1441,22.300000000004275,-1386.7490993287759,-0.9623519079311421,-4.073437875447139,0.0400681224433803,0.05690492713393477,1386.7606728003004,-1390.82761042607,1441,22.300000000004275,-3136.1482225795057,-2.1763693425256805,-9.213454985128674,0.003957606865172189,0.0131852879944483,3136.1482225795044,-3138.821938292329,1471,302.11999999998943,-1782.1635667570426,-1.211531996435787,-3.5679778448708945,0.18409259019815166,0.15159755268524813,1784.7181501931332,-1801.9237980764565,1471,302.11999999998943,-4369.897269456655,-2.970698347693171,-8.708124882198376,0.03817397590165141,0.045547246770904146,4370.222760844058,-4388.105855669018,730,86.1899999999955,-840.7857933893386,-1.1517613608073132,-3.7419513566090306,0.1743826749451917,0.1506849315068493,843.2913715085083,-860.5460247087523,730,86.1899999999955,-1991.6687829770076,-2.7283134013383665,-8.882053674339572,0.038907904503438374,0.043835616438356165,1991.6687829770065,-2009.8773691893703,741,215.92999999999392,-941.3777733677041,-1.2704153486743646,-3.3965869358711105,0.19257385986207945,0.1524966261808367,944.6332815766924,-951.5281037841959,741,215.92999999999392,-2378.228486479647,-3.209485136949591,-8.536778028941866,0.03755847782762624,0.04723346828609987,2378.5539778670523,-2386.355507353861
R5E-018,xauusd_m1_2024_2025_raw.csv,body,lt,0.2,-0.5335329945378791,3,1,,,FAIL,E1_NET_NONPOSITIVE_2024;E1_NET_NONPOSITIVE_2025;E1_NET_NONPOSITIVE_2025_H1;E1_NET_NONPOSITIVE_2025_H2;STRESS_NET_NONPOSITIVE_2024;STRESS_NET_NONPOSITIVE_2025;STRESS_2025_EX_BEST_NONPOSITIVE,139296,40146,99149,50581,1011.109999999949,-48956.1454862745,-0.967876188416095,-4.054825762171985,0.07831760988401401,0.11093098198928451,48956.14548627481,-48974.87651068211,50581,1011.109999999949,-110992.78635251005,-2.1943572952790587,-9.19484765606576,0.008990541763732708,0.019117850576303354,110992.78635251088,-111010.28951839429,48568,1409.4299999999603,-67802.36923851684,-1.396029674652381,-4.049216780684193,0.13432947163353687,0.16272030966891782,67802.36923851716,-67826.13960184208,48568,1409.4299999999603,-153731.99437560063,-3.165293904949774,-9.189240116357173,0.019396358179488295,0.038132103442595947,153731.9943756008,-153754.0270258392,23837,656.6300000000156,-29715.589826630705,-1.2466161776494822,-4.046514491277435,0.13322863495528373,0.16340143474430507,29715.589826630818,-29739.360189955943,23837,656.6300000000156,-67424.09463346322,-2.828547830409163,-9.186538521569336,0.018523421781436553,0.03771447749297311,67424.09463346285,-67446.12728370179,24731,752.7999999999447,-38086.779411886135,-1.5400420287043037,-4.051821385131603,0.1351864126780292,0.16206380655857022,38086.77941188607,-38110.3511075015,24731,752.7999999999447,-86307.89974213742,-3.4898669581552473,-9.191844051295414,0.0200772201711103,0.03853463264728479,86307.8997421378,-86329.37533045656
R5E-019,xauusd_m1_2024_2025_news_clean.csv,ret1,lt,0.3,-0.32125443911119145,3,1,,,FAIL,E1_NET_NONPOSITIVE_2024;E1_NET_NONPOSITIVE_2025;E1_NET_NONPOSITIVE_2025_H1;E1_NET_NONPOSITIVE_2025_H2;STRESS_NET_NONPOSITIVE_2024;STRESS_NET_NONPOSITIVE_2025;STRESS_2025_EX_BEST_NONPOSITIVE,209029,78043,130984,66031,1040.59999999997,-64202.98724114319,-0.9723158401530069,-4.072146225726541,0.07527868050133035,0.10675288879465705,64202.98724114336,-64222.80705460233,66031,1040.59999999997,-145205.89506864425,-2.199056429080951,-9.212163667424452,0.008858025330135836,0.01820357104996138,145205.8950686444,-145224.48552013535,64953,1726.1099999999947,-90868.44413413346,-1.3989876392796863,-4.056723848364231,0.13141706980148632,0.15846843101935246,90869.13723561734,-90896.64978172528,64953,1726.1099999999947,-205828.8325947255,-3.168888774879151,-9.196745254358158,0.019307306446555924,0.03744245839299185,205828.83259472594,-205855.14356979067,31864,867.5200000000527,-39715.465107905424,-1.246405508031177,-4.049091609407219,0.12983216550279142,0.15914511674617124,39715.4651079054,-39738.10564303908,31864,867.5200000000527,-90101.10362077458,-2.8276771158917455,-9.189114977255262,0.01839700300191243,0.036687170474516695,90101.1036207748,-90122.00665612603,33088,858.2899999999422,-51151.91159664845,-1.5459354326840078,-4.064098682523672,0.13264602361435648,0.1578215667311412,51152.60469813176,-51180.117244240275,33088,858.2899999999422,-115724.96381779283,-3.4974904442031196,-9.204118192828952,0.020015333818681792,0.03817093810444874,115724.96381779335,-115751.27479285799
R5E-020,xauusd_m1_2024_2025_news_clean.csv,sma5,lt,0.1,-0.9408859569161797,3,1,0.0,2.0,FAIL,E1_NET_NONPOSITIVE_2024;E1_NET_NONPOSITIVE_2025;E1_NET_NONPOSITIVE_2025_H1;E1_NET_NONPOSITIVE_2025_H2;STRESS_NET_NONPOSITIVE_2024;STRESS_NET_NONPOSITIVE_2025;STRESS_2025_EX_BEST_NONPOSITIVE,1513,544,969,459,28.900000000001683,-427.02022407953837,-0.9303272855763363,-3.8528228122192285,0.07940483763087447,0.09368191721132897,427.0202240795384,-434.7423850717186,459,28.900000000001683,-993.0661060579283,-2.1635427147231554,-8.992896630629627,0.01308520881373338,0.02178649237472767,993.0661060579282,-999.5742350727386,510,278.9099999999944,-446.98801343953164,-0.8764470851755523,-2.6622475903374556,0.4066896677424697,0.2411764705882353,459.09752509948646,-469.865747954028,510,278.9099999999944,-1348.2237104028727,-2.643575902750731,-7.802627444094949,0.11316863496668098,0.08627450980392157,1348.223710402873,-1368.913511518105,252,62.08000000000038,-256.60907309308766,-1.0182899725916177,-3.3083454404769586,0.31269286848058925,0.23412698412698413,256.6090730930876,-276.36930441250144,252,62.08000000000038,-652.2761829688957,-2.588397551463872,-8.448559215874857,0.08601425075855203,0.07142857142857142,652.2761829688951,-670.4847691812585,258,216.82999999999402,-190.378940346444,-0.7379028695598605,-2.031175271596546,0.49903639226292534,0.24806201550387597,202.48845200639923,-213.25667486094034,258,216.82999999999402,-695.947527433977,-2.6974710365658026,-7.1717173414262,0.13719393114921263,0.10077519379844961,695.9475274339766,-716.6373285492093
R5E-021,xauusd_m1_2024_2025_news_clean.csv,rsi14,lt,0.3,44.655354021003795,3,1,0.0,2.0,FAIL,E1_NET_NONPOSITIVE_2024;E1_NET_NONPOSITIVE_2025;E1_NET_NONPOSITIVE_2025_H1;E1_NET_NONPOSITIVE_2025_H2;STRESS_NET_NONPOSITIVE_2024;STRESS_NET_NONPOSITIVE_2025;STRESS_2025_EX_BEST_NONPOSITIVE,4616,2519,2097,965,33.510000000003856,-905.6921449630822,-0.9385410828632976,-3.9900794220709694,0.05660365960718227,0.0766839378238342,905.6921449630833,-909.9227235902781,965,33.510000000003856,-2071.754711308883,-2.1468960738952156,-9.130117958901955,0.006724533489836783,0.015544041450777202,2071.7547113088835,-2074.856201581265,1132,339.5199999999959,-1271.9507639646763,-1.123631416929926,-3.3254964191776017,0.2596020943258195,0.18374558303886926,1277.0603003718825,-1291.7109952840901,1132,339.5199999999959,-3272.665672741028,-2.8910474140821805,-8.465705785945433,0.06165123017572562,0.06537102473498234,3272.6656727410327,-3290.874258953391,549,84.42000000000007,-614.339173141812,-1.1190148873257049,-3.630298586895722,0.2540407048595728,0.18761384335154827,618.6570137735167,-634.0994044612257,549,84.42000000000007,-1481.880754988154,-2.699236347883705,-8.770429604781873,0.06684062565542341,0.06739526411657559,1482.3078646098895,-1500.0893412005166,583,255.09999999999582,-657.6115908228643,-1.1279787149620313,-3.0384700211034192,0.26472313038286366,0.18010291595197256,662.7211272300704,-667.7619212393561,583,255.09999999999582,-1790.7849177528742,-3.0716722431438668,-8.17875316752141,0.05731314347268848,0.0634648370497427,1790.7849177528747,-1798.911938627088
R5E-022,xauusd_m1_2024_2025_raw.csv,rsi14,lt,0.2,40.953928686959365,6,1,0.0,2.0,FAIL,E1_NET_NONPOSITIVE_2024;E1_NET_NONPOSITIVE_2025;E1_NET_NONPOSITIVE_2025_H1;E1_NET_NONPOSITIVE_2025_H2;STRESS_NET_NONPOSITIVE_2024;STRESS_NET_NONPOSITIVE_2025;STRESS_2025_EX_BEST_NONPOSITIVE,2211,1386,825,383,40.91000000000167,-331.46717065272435,-0.8654495317303508,-3.6528378852063903,0.13807146332946724,0.17232375979112272,332.14181583518854,-337.8972938830005,383,40.91000000000167,-793.7905176622653,-2.0725600983348964,-8.792963109404031,0.016520497545957906,0.033942558746736295,793.7905176622652,-799.0909871485075,442,251.44999999999482,-380.3654826179752,-0.8605553905384055,-2.5792540917300206,0.4837693540245311,0.29638009049773756,387.0844404224099,-395.82439520155134,442,251.44999999999482,-1164.7933998558701,-2.6352791851942765,-7.719655278825958,0.14007737285773905,0.13574660633484162,1167.0539140008236,-1178.5376290819622,220,91.19000000000415,-190.47777510232987,-0.8658080686469539,-2.853849828026637,0.5020347956606496,0.31363636363636366,198.20052596502802,-205.936687685906,220,91.19000000000415,-540.1812443854989,-2.4553692926613584,-7.9941804307529996,0.16808555786475315,0.1590909090909091,546.2313236426403,-553.925473611591,222,160.25999999999067,-189.88770751564533,-0.8553500338542582,-2.307132190895536,0.4640495177681207,0.27927927927927926,196.60666532007988,-199.85109129152147,222,160.25999999999067,-624.6121554703714,-2.8135682678845555,-7.447603326465828,0.11428878779525409,0.11261261261261261,626.8726696153252,-632.8664070618136
R5E-023,xauusd_m5_2024_2025_news_clean.csv,sma5,lt,0.05,-1.1144146539095026,48,1,1.0,2.0,FAIL,TRADE_COUNT_2024_LT_100;TRADE_COUNT_2025_LT_100,329,184,145,62,232.82999999999834,170.43029123596034,2.7488756650961346,10.732463260698351,4.295754712303043,0.6290322580645161,11.54517504865229,153.18931648027043,62,232.82999999999834,92.95818978682733,1.4993256417230214,5.588640319171878,2.137549228670913,0.5645161290322581,21.269849278992375,77.09412071122242,83,1005.6399999999962,889.5602139678922,10.717592939372196,30.80833641217993,7.37024264033781,0.7108433734939759,41.323510755804136,837.2081240526564,83,1005.6399999999962,745.4418354555282,8.981226933199135,25.659353001415397,5.0659442518734705,0.6746987951807228,54.3175155087427,694.8128994369664,43,562.5499999999988,508.4042552375688,11.823354772966717,37.79669788159927,12.225008340955995,0.7674418604651163,22.79042836816791,456.052165322333,43,562.5499999999988,441.17982994406384,10.259996045210787,32.645918124338856,8.14049561189575,0.7441860465116279,30.680931777838737,390.55089392550207,40,443.0899999999974,381.1559587303234,9.528898968258085,23.295847832554138,5.039767628744503,0.65,41.32351075580412,334.9030189830399,40,443.0899999999974,304.26200551146445,7.606550137786611,18.148795494272676,3.503135841261046,0.6,54.31751550874267,260.25261384868696
R5E-024,xauusd_m1_2024_2025_raw.csv,ret1,lt,0.2,-0.5393144842412559,3,1,,,FAIL,E1_NET_NONPOSITIVE_2024;E1_NET_NONPOSITIVE_2025;E1_NET_NONPOSITIVE_2025_H1;E1_NET_NONPOSITIVE_2025_H2;STRESS_NET_NONPOSITIVE_2024;STRESS_NET_NONPOSITIVE_2025;STRESS_2025_EX_BEST_NONPOSITIVE,139123,39953,99168,50641,1006.5799999999522,-49009.62797857084,-0.9677855488353476,-4.0551581393043605,0.07849884943379458,0.11117473983531131,49009.62797857115,-49028.35900297845,50641,1006.5799999999522,-111107.0456106186,-2.194013657127991,-9.195179947761154,0.009018338642181822,0.019351908532611914,111107.04561061964,-111124.54877650284,48527,1551.0199999999786,-67584.5387350486,-1.3927203151863623,-4.0416317663918155,0.13578699462161548,0.16281657633894533,67584.53873504871,-67608.30909837384,48527,1551.0199999999786,-153419.5077876686,-3.1615287940253594,-9.181657051779888,0.01995033896899385,0.03847342716425907,153419.5077876688,-153441.54043790718,23848,709.2400000000148,-29672.95272016705,-1.244253300912741,-4.039565318843487,0.1346815712792559,0.16416470982891648,29672.9527201671,-29696.72308349229,23848,709.2400000000148,-67393.83933185178,-2.8259744771826476,-9.179591135408407,0.01909587398521854,0.03803253941630325,67393.8393318515,-67415.87198209035,24679,841.7799999999638,-37911.58601488155,-1.5361880957446228,-4.043628631788812,0.13665022808574656,0.16151383767575672,37911.5860148815,-37935.15771049691,24679,841.7799999999638,-86025.66845581682,-3.485784207456413,-9.183653403886012,0.02061870082744516,0.038899469184326754,86025.66845581708,-86047.14404413596
R5E-025,xauusd_m1_2024_2025_raw.csv,body,lt,0.05,-1.1246840800657971,1,1,,,FAIL,E1_NET_NONPOSITIVE_2024;E1_NET_NONPOSITIVE_2025;E1_NET_NONPOSITIVE_2025_H1;E1_NET_NONPOSITIVE_2025_H2;STRESS_NET_NONPOSITIVE_2024;STRESS_NET_NONPOSITIVE_2025;STRESS_2025_EX_BEST_NONPOSITIVE,33927,6,33921,17791,290.3700000000149,-17310.04660792347,-0.9729664778777735,-4.068712192520433,0.03142097764699155,0.048114215052554664,17310.046607923487,-17332.131207735725,17791,290.3700000000149,-39161.771574330654,-2.201212499259775,-9.208730516930773,0.0036291532597094293,0.00612669327187904,39161.77157433089,-39182.6700010358,16130,1078.9799999999868,-21906.834865789442,-1.3581422731425568,-3.949555563628426,0.08029609741565978,0.10074395536267824,21906.8348657895,-21927.768262771126,16130,1078.9799999999868,-50444.77892280244,-3.127388649894758,-9.089604517048688,0.009979845020261245,0.018040917544947303,50444.778922802616,-50463.65719813902,7884,335.16999999999007,-9730.303024380772,-1.2341835393684388,-4.001702743886146,0.07836073772455646,0.10071029934043632,9730.303024380799,-9750.733117011123,7884,335.16999999999007,-22227.04972508844,-2.819260492781385,-9.14173829296192,0.009403852680999223,0.0182648401826484,22227.049725088436,-22245.928000425025,8246,743.8099999999968,-12176.53184140867,-1.4766592094844373,-3.899697648378382,0.08183681612072939,0.10077613388309484,12176.531841408669,-12197.465238390352,8246,743.8099999999968,-28217.729197714,-3.4219899584906623,-9.039759417691428,0.010433081649254577,0.017826825127334467,28217.729197713943,-28236.55618425657
R5E-026,xauusd_m1_2024_2025_raw.csv,ret3,lt,0.05,-1.947485662303986,1,1,10.0,8.0,FAIL,E1_NET_NONPOSITIVE_2024;E1_NET_NONPOSITIVE_2025;E1_NET_NONPOSITIVE_2025_H1;E1_NET_NONPOSITIVE_2025_H2;STRESS_NET_NONPOSITIVE_2024;STRESS_NET_NONPOSITIVE_2025;STRESS_2025_EX_BEST_NONPOSITIVE,12000,1,11999,6300,288.79999999999905,-5927.277316735681,-0.940837669323124,-3.946846172981068,0.06241639627243533,0.08777777777777777,5927.277316735671,-5943.388883479622,6300,288.79999999999905,-13644.822583460562,-2.1658448545175495,-9.086895822845612,0.007037621849925414,0.012857142857142857,13644.82258346058,-13659.706965008292,5699,546.400000000021,-7586.644518215019,-1.3312238143911246,-3.857812276812902,0.11642768884714126,0.1431830145639586,7586.644518215005,-7607.577915196702,5699,546.400000000021,-17684.19254151766,-3.103034311548984,-8.997884812689867,0.014129232261063548,0.029829794700824707,17684.192541517663,-17703.019528060227,2812,294.0000000000009,-3297.8383150283994,-1.1727732272504976,-3.809392748686798,0.1132787189648331,0.14900426742532005,3297.8383150283976,-3306.9631526230432,2812,294.0000000000009,-7757.270425027799,-2.758631018857681,-8.949477730721572,0.011217530764668575,0.030227596017069702,7757.270425027796,-7764.7375972536975,2887,252.4000000000201,-4288.80620318662,-1.4855580890843854,-3.9049739370451872,0.11883389092605315,0.1375129892622099,4288.806203186626,-4309.739600168303,2887,252.4000000000201,-9926.92211648986,-3.438490514890842,-9.045034350097156,0.016392636786782967,0.029442327675788017,9926.922116489866,-9945.74910303243
