run_stage;symbol;asset_class;commission_rule;day_key;broker_day_start;prior_20d_low;prior_low_age;prior_20d_high;prior_high_age;reentry_offset_ticks;side;signal_time;entry_time;exit_time;entry;initial_stop;exit;initial_risk_price;risk_money_1lot_usd;gross_r;commission_usd_1lot;commission_r;net_r;net_r_commission_x1_5;exit_reason;trade_id;mfe_r;mae_r;mfe_time;mae_time;time_to_mfe_minutes;time_to_mae_minutes;max_retracement_from_mfe_r;reached_0_5r;first_touch_0_5r_time;time_to_0_5r_minutes;mae_before_0_5r;reached_1r;first_touch_1r_time;time_to_1r_minutes;mae_before_1r;reached_2r;first_touch_2r_time;time_to_2r_minutes;mae_before_2r;reached_3r;first_touch_3r_time;time_to_3r_minutes;mae_before_3r;reached_5r;first_touch_5r_time;time_to_5r_minutes;mae_before_5r;min_r_after_first_1r_before_exit;max_r_after_first_1r_before_exit;min_r_after_first_2r_before_exit;max_r_after_first_2r_before_exit;min_r_after_first_3r_before_exit;max_r_after_first_3r_before_exit;path_ambiguous;path_ambiguity_reason
RUN;USDJPY;FOREX;USD5_PER_LOT_PER_SIDE;20241106;2024.11.06 00:00;148.012;20;153.883;7;5;SHORT;2024.11.06 04:39;2024.11.06 04:40;2024.11.06 04:45;153.871;153.936;153.944;0.065;42.23000000;-1.12289841;10.00000000;0.23679848;-1.35969690;-1.47809614;STOP;USDJPY_20241106_SHORT;1.47833294;1.12289841;2024.11.06 04:41:43;2024.11.06 04:45:32;0.724683;4.542067;2.60123135;1;2024.11.06 04:41:29;0.495117;0.13852711;1;2024.11.06 04:41:39;0.663817;0.13852711;0;;;;0;;;;0;;;;-1.12289841;1.47833294;;;;;0;
RUN;USDJPY;FOREX;USD5_PER_LOT_PER_SIDE;20241127;2024.11.27 00:00;151.284;15;156.751;8;5;LONG;2024.11.27 12:07;2024.11.27 12:07;2024.11.27 16:29;151.299;151.214;151.214;0.085;56.21000000;-1.00000000;10.00000000;0.17790429;-1.17790429;-1.26685643;STOP;USDJPY_20241127_LONG;3.91869774;1.00000000;2024.11.27 15:30:16;2024.11.27 16:29:29;202.274533;261.487133;4.91869774;1;2024.11.27 12:08:42;0.714300;0.37626757;1;2024.11.27 12:11:05;3.089817;0.37626757;1;2024.11.27 12:15:29;7.489500;0.37626757;1;2024.11.27 13:16:30;68.513650;0.37626757;0;;;;-1.00000000;3.91869774;-1.00000000;3.91869774;-1.00000000;3.91869774;0;
RUN;USDJPY;FOREX;USD5_PER_LOT_PER_SIDE;20241219;2024.12.19 00:00;148.645;12;155.411;20;5;SHORT;2024.12.19 05:20;2024.12.19 05:21;2024.12.19 05:21;155.404;155.445;155.446;0.041;26.38000000;-1.02426080;10.00000000;0.37907506;-1.40333586;-1.59287339;STOP;USDJPY_20241219_SHORT;0.19522365;1.02426080;2024.12.19 05:21:16;2024.12.19 05:21:43;0.271183;0.721267;1.21948446;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
RUN;USDJPY;FOREX;USD5_PER_LOT_PER_SIDE;20250107;2025.01.07 00:00;149.363;20;158.085;7;5;SHORT;2025.01.07 02:28;2025.01.07 02:40;2025.01.07 02:52;158.080;158.184;158.184;0.104;65.75000000;-1.00000000;10.00000000;0.15209125;-1.15209125;-1.22813688;STOP;USDJPY_20250107_SHORT;0.99163498;1.00000000;2025.01.07 02:50:16;2025.01.07 02:52:40;9.578250;11.991333;1.99163498;1;2025.01.07 02:49:42;9.021467;0.65399240;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
RUN;USDJPY;FOREX;USD5_PER_LOT_PER_SIDE;20250127;2025.01.27 00:00;154.772;4;158.881;11;5;LONG;2025.01.27 11:11;2025.01.27 11:12;2025.01.27 11:14;154.777;154.711;154.710;0.066;42.66000000;-1.01523676;10.00000000;0.23441163;-1.24964838;-1.36685420;STOP;USDJPY_20250127_LONG;0.42405063;1.01523676;2025.01.27 11:13:42;2025.01.27 11:14:30;1.064250;1.856183;1.43928739;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
RUN;USDJPY;FOREX;USD5_PER_LOT_PER_SIDE;20250205;2025.02.05 00:00;153.714;7;158.881;18;5;LONG;2025.02.05 03:03;2025.02.05 03:03;2025.02.05 03:05;153.721;153.669;153.656;0.052;33.84000000;-1.25000000;10.00000000;0.29550827;-1.54550827;-1.69326241;STOP;USDJPY_20250205_LONG;0.63416076;1.25000000;2025.02.05 03:04:15;2025.02.05 03:05:31;0.270100;1.535750;1.88416076;1;2025.02.05 03:04:15;0.270100;0.07683215;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
RUN;USDJPY;FOREX;USD5_PER_LOT_PER_SIDE;20250220;2025.02.20 00:00;150.931;9;156.757;20;5;LONG;2025.02.20 02:55;2025.02.20 02:56;2025.02.20 03:05;150.938;150.834;150.834;0.104;68.95000000;-1.00000000;10.00000000;0.14503263;-1.14503263;-1.21754895;STOP;USDJPY_20250220_LONG;0.62436548;1.00000000;2025.02.20 02:59:43;2025.02.20 03:05:30;3.366950;9.159783;1.62436548;1;2025.02.20 02:57:05;0.735433;0.05772299;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
RUN;USDJPY;FOREX;USD5_PER_LOT_PER_SIDE;20250304;2025.03.04 00:00;148.562;5;155.524;20;5;LONG;2025.03.04 13:32;2025.03.04 13:33;2025.03.04 13:35;148.567;148.487;148.479;0.080;53.88000000;-1.10003712;10.00000000;0.18559762;-1.28563474;-1.37843356;STOP;USDJPY_20250304_LONG;0.09985152;1.10003712;2025.03.04 13:33:42;2025.03.04 13:35:05;0.020367;1.407200;1.19988864;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
RUN;USDJPY;FOREX;USD5_PER_LOT_PER_SIDE;20250403;2025.04.03 00:00;146.544;17;151.214;4;5;LONG;2025.04.03 12:12;2025.04.03 12:13;2025.04.03 12:24;146.549;146.525;146.523;0.024;16.38000000;-1.08302808;10.00000000;0.61050061;-1.69352869;-1.99877900;STOP;USDJPY_20250403_LONG;5.07814408;1.08302808;2025.04.03 12:15:42;2025.04.03 12:24:42;2.355833;11.359267;6.16117216;1;2025.04.03 12:13:31;0.177600;0.24969475;1;2025.04.03 12:13:42;0.355183;0.24969475;1;2025.04.03 12:14:28;1.126950;0.24969475;1;2025.04.03 12:14:31;1.173250;0.24969475;1;2025.04.03 12:15:42;2.355833;0.24969475;-1.08302808;5.07814408;-1.08302808;5.07814408;-1.08302808;5.07814408;0;
RUN;USDJPY;FOREX;USD5_PER_LOT_PER_SIDE;20250623;2025.06.23 00:00;142.115;19;146.285;17;5;SHORT;2025.06.23 00:00;2025.06.23 02:16;2025.06.23 07:07;146.280;146.802;146.803;0.522;355.58000000;-1.00191237;10.00000000;0.02812307;-1.03003544;-1.04409697;STOP;USDJPY_20250623_SHORT;0.24053659;1.00191237;2025.06.23 03:03:15;2025.06.23 07:07:40;46.908533;291.329600;1.24244896;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
RUN;USDJPY;FOREX;USD5_PER_LOT_PER_SIDE;20250715;2025.07.15 00:00;142.683;10;148.030;16;5;SHORT;2025.07.15 15:38;2025.07.15 15:38;2025.07.15 15:38;148.025;148.033;148.034;0.008;5.40000000;-1.12592593;10.00000000;1.85185185;-2.97777778;-3.90370370;STOP;USDJPY_20250715_SHORT;0.00000000;1.12592593;;2025.07.15 15:38:41;;0.011217;1.12592593;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
RUN;USDJPY;FOREX;USD5_PER_LOT_PER_SIDE;20250730;2025.07.30 00:00;143.320;20;149.186;10;5;SHORT;2025.07.30 21:48;2025.07.30 21:48;2025.07.30 21:48;149.181;149.192;149.192;0.011;7.37000000;-1.00000000;10.00000000;1.35685210;-2.35685210;-3.03527815;STOP;USDJPY_20250730_SHORT;0.00000000;1.00000000;;2025.07.30 21:48:42;;0.003633;1.00000000;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
RUN;USDJPY;FOREX;USD5_PER_LOT_PER_SIDE;20250902;2025.09.02 00:00;146.215;13;148.778;7;5;SHORT;2025.09.02 11:07;2025.09.02 11:07;2025.09.02 15:17;148.773;148.800;148.800;0.027;18.15000000;-1.00000000;10.00000000;0.55096419;-1.55096419;-1.82644628;STOP;USDJPY_20250902_SHORT;20.25785124;1.00000000;2025.09.02 11:41:41;2025.09.02 15:17:16;33.906367;249.487700;21.25785124;1;2025.09.02 11:08:18;0.519300;0.33333333;1;2025.09.02 11:08:21;0.566183;0.33333333;1;2025.09.02 11:08:32;0.749767;0.33333333;1;2025.09.02 11:09:03;1.264633;0.33333333;1;2025.09.02 11:11:59;4.198450;0.33333333;-1.00000000;20.25785124;-1.00000000;20.25785124;-1.00000000;20.25785124;0;
RUN;USDJPY;FOREX;USD5_PER_LOT_PER_SIDE;20250917;2025.09.17 00:00;146.280;1;149.139;10;5;LONG;2025.09.16 20:14;2025.09.16 20:17;2025.09.17 03:10;146.315;146.279;146.279;0.036;24.61000000;-1.00000000;10.00000000;0.40633889;-1.40633889;-1.60950833;STOP;USDJPY_20250916_LONG;5.68508736;1.00000000;2025.09.17 01:59:06;2025.09.17 03:10:31;341.683333;413.104033;6.68508736;1;2025.09.16 20:25:21;7.933333;0.69443316;1;2025.09.16 20:26:28;9.051067;0.69443316;1;2025.09.16 20:44:40;27.264483;0.69443316;1;2025.09.16 22:39:32;142.116667;0.69443316;1;2025.09.16 22:59:39;162.239167;0.69443316;-1.00000000;5.68508736;-1.00000000;5.68508736;-1.00000000;5.68508736;0;
RUN;USDJPY;FOREX;USD5_PER_LOT_PER_SIDE;20250925;2025.09.25 00:00;145.481;6;149.139;16;5;SHORT;2025.09.25 15:32;2025.09.25 15:33;2025.09.25 15:35;149.120;149.216;149.216;0.096;64.34000000;-1.00000000;10.00000000;0.15542431;-1.15542431;-1.23313646;STOP;USDJPY_20250925_SHORT;0.00000000;1.00000000;;2025.09.25 15:35:41;;1.970400;1.00000000;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
RUN;USDJPY;FOREX;USD5_PER_LOT_PER_SIDE;20251006;2025.10.06 00:00;145.481;13;149.957;6;5;SHORT;2025.10.06 06:12;2025.10.06 06:20;2025.10.06 06:20;149.952;149.963;149.964;0.011;7.34000000;-1.08991826;10.00000000;1.36239782;-2.45231608;-3.13351499;STOP;USDJPY_20251006_SHORT;0.00000000;1.08991826;;2025.10.06 06:20:34;;0.116667;1.08991826;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
RUN;USDJPY;FOREX;USD5_PER_LOT_PER_SIDE;20251111;2025.11.11 00:00;149.378;17;154.485;5;5;SHORT;2025.11.11 03:27;2025.11.11 03:27;2025.11.11 03:28;154.479;154.491;154.491;0.012;7.77000000;-1.00000000;10.00000000;1.28700129;-2.28700129;-2.93050193;STOP;USDJPY_20251111_SHORT;0.66666667;1.00000000;2025.11.11 03:27:59;2025.11.11 03:28:03;0.329183;0.392083;1.66666667;1;2025.11.11 03:27:59;0.329183;0.49935650;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
RUN;USDJPY;FOREX;USD5_PER_LOT_PER_SIDE;20251219;2025.12.19 00:00;154.344;10;157.544;20;5;SHORT;2025.12.19 19:13;2025.12.19 19:15;2025.12.19 22:54;157.538;157.681;157.682;0.143;90.69000000;-1.00694674;10.00000000;0.11026574;-1.11721248;-1.17234535;STOP;USDJPY_20251219_SHORT;0.89668100;1.00694674;2025.12.19 20:25:04;2025.12.19 22:54:27;69.526933;218.907367;1.90362774;1;2025.12.19 19:16:01;0.479283;0.06296174;0;;;;0;;;;0;;;;0;;;;;;;;;;0;

