run_stage;symbol;asset_class;commission_rule;day_key;broker_day_start;prior_20d_low;prior_low_age;prior_20d_high;prior_high_age;reentry_offset_ticks;side;signal_time;entry_time;exit_time;entry;initial_stop;exit;initial_risk_price;risk_money_1lot_usd;gross_r;commission_usd_1lot;commission_r;net_r;net_r_commission_x1_5;exit_reason;trade_id;mfe_r;mae_r;mfe_time;mae_time;time_to_mfe_minutes;time_to_mae_minutes;max_retracement_from_mfe_r;reached_0_5r;first_touch_0_5r_time;time_to_0_5r_minutes;mae_before_0_5r;reached_1r;first_touch_1r_time;time_to_1r_minutes;mae_before_1r;reached_2r;first_touch_2r_time;time_to_2r_minutes;mae_before_2r;reached_3r;first_touch_3r_time;time_to_3r_minutes;mae_before_3r;reached_5r;first_touch_5r_time;time_to_5r_minutes;mae_before_5r;min_r_after_first_1r_before_exit;max_r_after_first_1r_before_exit;min_r_after_first_2r_before_exit;max_r_after_first_2r_before_exit;min_r_after_first_3r_before_exit;max_r_after_first_3r_before_exit;path_ambiguous;path_ambiguity_reason
RUN;ETHUSD;CRYPTO;0.04PCT_NOTIONAL_PER_SIDE;20240930;2024.09.30 00:00;2165.53;16;2728.84;1;5;SHORT;2024.09.27 19:30;2024.09.27 20:19;2024.09.30 00:00;2704.20;2730.40;2661.41;26.20;26.20000000;1.63320611;2.14624400;0.08191771;1.55128840;1.51032954;H24_REFERENCE;ETHUSD_20240927_SHORT;1.63320611;0.23244275;2024.09.30 00:00:00;2024.09.27 22:07:15;3100.955950;108.214567;0.88206107;1;2024.09.27 20:37:40;18.628000;0.14198473;1;2024.09.30 00:00:00;3100.955950;0.23244275;0;;;;0;;;;0;;;;1.63320611;1.63320611;;;;;0;
RUN;ETHUSD;CRYPTO;0.04PCT_NOTIONAL_PER_SIDE;20241021;2024.10.21 00:00;2309.69;12;2728.84;16;5;SHORT;2024.10.21 01:02;2024.10.21 01:04;2024.10.21 01:06;2728.71;2737.99;2738.06;9.28;9.28000000;-1.00754310;2.18670800;0.23563664;-1.24317974;-1.36099806;STOP;ETHUSD_20241021_SHORT;0.30387931;1.00754310;2024.10.21 01:05:15;2024.10.21 01:06:31;0.731950;1.998400;1.31142241;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
RUN;ETHUSD;CRYPTO;0.04PCT_NOTIONAL_PER_SIDE;20241125;2024.11.25 00:00;2355.92;15;3448.83;9;5;SHORT;2024.11.25 11:20;2024.11.25 11:27;2024.11.25 11:29;3448.77;3453.73;3453.73;4.96;4.96000000;-1.00000000;2.76100000;0.55665323;-1.55665323;-1.83497984;STOP;ETHUSD_20241125_SHORT;0.14112903;1.00000000;2024.11.25 11:28:15;2024.11.25 11:29:02;0.787283;1.569600;1.14112903;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
RUN;ETHUSD;CRYPTO;0.04PCT_NOTIONAL_PER_SIDE;20241216;2024.12.16 00:00;3030.21;18;4089.84;6;5;SHORT;2024.12.16 20:47;2024.12.16 20:48;2024.12.16 20:50;4089.69;4097.50;4097.55;7.81;7.81000000;-1.00640205;3.27489600;0.41932087;-1.42572292;-1.63538335;STOP;ETHUSD_20241216_SHORT;0.44174136;1.00640205;2024.12.16 20:49:16;2024.12.16 20:50:31;0.830883;2.080050;1.44814341;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
RUN;ETHUSD;CRYPTO;0.04PCT_NOTIONAL_PER_SIDE;20241220;2024.12.20 00:00;3254.08;18;4106.50;4;5;LONG;2024.12.20 12:05;2024.12.20 12:06;2024.12.20 12:07;3254.15;3247.99;3247.95;6.16;6.16000000;-1.00649351;2.60084000;0.42221429;-1.42870779;-1.63981494;STOP;ETHUSD_20241220_LONG;0.10876623;1.00649351;2024.12.20 12:07:16;2024.12.20 12:07:41;0.295933;0.716517;1.11525974;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
RUN;ETHUSD;CRYPTO;0.04PCT_NOTIONAL_PER_SIDE;20250114;2025.01.14 00:00;2910.22;1;4106.50;20;5;LONG;2025.01.13 13:32;2025.01.13 22:52;2025.01.14 22:52;3098.13;2910.21;3216.65;187.92;187.92000000;0.63069391;2.52591200;0.01344142;0.61725249;0.61053178;H24_REFERENCE;ETHUSD_20250113_LONG;0.82614943;0.09876543;2025.01.14 11:52:42;2025.01.13 23:04:41;780.346017;12.331050;0.44854193;1;2025.01.14 11:13:35;741.228533;0.09876543;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
RUN;ETHUSD;CRYPTO;0.04PCT_NOTIONAL_PER_SIDE;20250203;2025.02.03 00:00;2910.22;15;3741.92;20;5;LONG;2025.02.03 00:00;2025.02.03 00:00;2025.02.03 00:21;2910.35;2902.97;2902.94;7.38;7.38000000;-1.00406504;2.32531600;0.31508347;-1.31914851;-1.47669024;STOP;ETHUSD_20250203_LONG;3.25880759;1.00406504;2025.02.03 00:13:41;2025.02.03 00:21:38;13.118083;21.065433;4.26287263;1;2025.02.03 00:01:21;0.785050;0.40243902;1;2025.02.03 00:01:38;1.072983;0.40243902;1;2025.02.03 00:02:39;2.095133;0.40243902;1;2025.02.03 00:12:41;12.124950;0.40243902;0;;;;-1.00406504;3.25880759;-1.00406504;3.25880759;-1.00406504;3.25880759;0;
RUN;ETHUSD;CRYPTO;0.04PCT_NOTIONAL_PER_SIDE;20250228;2025.02.28 00:00;2088.24;19;3434.20;20;5;LONG;2025.02.28 08:46;2025.02.28 08:47;2025.02.28 10:18;2088.29;2073.35;2073.17;14.94;14.94000000;-1.01204819;1.66458400;0.11141794;-1.12346613;-1.17917510;STOP;ETHUSD_20250228_LONG;3.02610442;1.01204819;2025.02.28 09:19:15;2025.02.28 10:18:05;31.966600;90.792117;4.03815261;1;2025.02.28 08:47:32;0.238883;0.16934404;1;2025.02.28 08:54:30;7.218583;0.42704150;1;2025.02.28 09:01:41;14.394600;0.42704150;1;2025.02.28 09:19:14;31.949017;0.42704150;0;;;;-1.01204819;3.02610442;-1.01204819;3.02610442;-1.01204819;3.02610442;0;
RUN;ETHUSD;CRYPTO;0.04PCT_NOTIONAL_PER_SIDE;20250403;2025.04.03 00:00;1751.88;17;2317.55;20;5;LONG;2025.04.03 15:47;2025.04.03 15:47;2025.04.03 15:48;1751.94;1749.57;1749.57;2.37;2.37000000;-1.00000000;1.40060400;0.59097215;-1.59097215;-1.88645823;STOP;ETHUSD_20250403_LONG;0.23628692;1.00000000;2025.04.03 15:47:59;2025.04.03 15:48:03;0.274883;0.335200;1.23628692;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
RUN;ETHUSD;CRYPTO;0.04PCT_NOTIONAL_PER_SIDE;20250529;2025.05.29 00:00;1749.59;17;2736.53;12;5;SHORT;2025.05.29 05:26;2025.05.29 05:26;2025.05.29 05:27;2736.47;2747.43;2747.51;10.96;10.96000000;-1.00729927;2.19359200;0.20014526;-1.20744453;-1.30751715;STOP;ETHUSD_20250529_SHORT;0.00000000;1.00729927;;2025.05.29 05:27:40;;0.730667;1.00729927;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
