run_stage;symbol;asset_class;commission_rule;day_key;broker_day_start;inside_high;inside_low;inside_range;mother_high;mother_low;side;signal_time;entry_time;exit_time;entry;initial_stop;exit;initial_risk_price;risk_money_1lot_usd;gross_r;commission_usd_1lot;commission_r;net_r;net_r_commission_x1_5;exit_reason;trade_id;mfe_r;mae_r;mfe_time;mae_time;time_to_mfe_minutes;time_to_mae_minutes;max_retracement_from_mfe_r;reached_0_5r;first_touch_0_5r_time;time_to_0_5r_minutes;mae_before_0_5r;reached_1r;first_touch_1r_time;time_to_1r_minutes;mae_before_1r;reached_2r;first_touch_2r_time;time_to_2r_minutes;mae_before_2r;reached_3r;first_touch_3r_time;time_to_3r_minutes;mae_before_3r;reached_5r;first_touch_5r_time;time_to_5r_minutes;mae_before_5r;min_r_after_first_1r_before_exit;max_r_after_first_1r_before_exit;min_r_after_first_2r_before_exit;max_r_after_first_2r_before_exit;min_r_after_first_3r_before_exit;max_r_after_first_3r_before_exit;path_ambiguous;path_ambiguity_reason
RUN;XAUUSD;METAL;0.0016PCT_NOTIONAL_PER_SIDE;20240105;2024.01.05 00:00;2050.87;2036.19;14.68;2065.90;2030.56;SHORT;2024.01.05 15:30;2024.01.05 15:30;2024.01.05 17:00;2036.15;2050.87;2050.89;14.72;1472.00000000;-1.00135870;6.53926400;0.00444243;-1.00580113;-1.00802235;STOP;XAUUSD_20240105_SHORT;0.78396739;1.00135870;2024.01.05 15:31:40;2024.01.05 17:00:17;1.661250;90.268850;1.78532609;1;2024.01.05 15:30:37;0.614283;0.00679348;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
RUN;XAUUSD;METAL;0.0016PCT_NOTIONAL_PER_SIDE;20240110;2024.01.10 00:00;2041.89;2026.04;15.85;2046.54;2016.71;SHORT;2024.01.10 07:48;2024.01.10 07:48;2024.01.10 23:59;2026.02;2041.89;2024.54;15.87;1587.00000000;0.09325772;6.48089600;0.00408374;0.08917398;0.08713211;EOD;XAUUSD_20240110_SHORT;0.34404537;0.90044108;2024.01.10 21:17:41;2024.01.10 12:04:40;809.064883;256.047183;1.02331443;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
RUN;XAUUSD;METAL;0.0016PCT_NOTIONAL_PER_SIDE;20240116;2024.01.16 00:00;2058.58;2045.76;12.82;2062.20;2028.54;SHORT;2024.01.16 10:34;2024.01.16 10:34;2024.01.16 23:59;2045.76;2058.58;2028.50;12.82;1282.00000000;1.34633385;6.51881600;0.00508488;1.34124897;1.33870653;EOD;XAUUSD_20240116_SHORT;1.66692668;0.01794072;2024.01.16 20:53:14;2024.01.16 10:34:36;618.712333;0.078583;1.07956318;1;2024.01.16 11:22:27;47.938900;0.01794072;1;2024.01.16 15:14:30;279.980883;0.01794072;0;;;;0;;;;0;;;;0.04680187;1.66692668;;;;;0;
RUN;XAUUSD;METAL;0.0016PCT_NOTIONAL_PER_SIDE;20240119;2024.01.19 00:00;2023.24;2005.73;17.51;2032.87;2001.81;LONG;2024.01.19 01:00;2024.01.19 01:00;2024.01.19 23:44;2023.86;2005.73;2029.54;18.13;1813.00000000;0.31329288;6.48544000;0.00357719;0.30971570;0.30792710;EOD;XAUUSD_20240119_LONG;0.85493657;0.19249862;2024.01.19 15:32:15;2024.01.19 07:41:30;872.254900;401.500000;0.89354661;1;2024.01.19 14:04:28;784.473683;0.19249862;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
RUN;XAUUSD;METAL;0.0016PCT_NOTIONAL_PER_SIDE;20240207;2024.02.07 00:00;2038.86;2022.85;16.01;2042.19;2014.86;LONG;2024.02.07 16:43;2024.02.07 16:43;2024.02.07 23:59;2038.88;2022.85;2034.92;16.03;1603.00000000;-0.24703681;6.51808000;0.00406618;-0.25110298;-0.25313607;EOD;XAUUSD_20240207_LONG;0.35184030;0.33374922;2024.02.07 16:48:42;2024.02.07 23:29:42;5.627150;406.612867;0.68558952;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
RUN;XAUUSD;METAL;0.0016PCT_NOTIONAL_PER_SIDE;20240212;2024.02.12 00:00;2037.12;2020.28;16.84;2038.65;2020.12;SHORT;2024.02.12 12:02;2024.02.12 12:02;2024.02.12 23:59;2020.26;2037.12;2020.16;16.86;1686.00000000;0.00593120;6.46467200;0.00383433;0.00209687;0.00017971;EOD;XAUUSD_20240212_SHORT;0.49110320;0.44068802;2024.02.12 18:02:41;2024.02.12 15:20:15;360.095850;197.650683;0.57532622;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
RUN;XAUUSD;METAL;0.0016PCT_NOTIONAL_PER_SIDE;20240227;2024.02.27 00:00;2036.96;2025.04;11.92;2041.29;2015.98;LONG;2024.02.27 10:23;2024.02.27 10:23;2024.02.27 23:59;2036.99;2025.04;2030.26;11.95;1195.00000000;-0.56317992;6.50760000;0.00544569;-0.56862561;-0.57134845;EOD;XAUUSD_20240227_LONG;0.20334728;0.69037657;2024.02.27 10:51:38;2024.02.27 22:29:15;28.181000;725.794650;0.89372385;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
RUN;XAUUSD;METAL;0.0016PCT_NOTIONAL_PER_SIDE;20240312;2024.03.12 00:00;2188.94;2174.80;14.14;2195.10;2153.94;SHORT;2024.03.12 08:44;2024.03.12 08:44;2024.03.12 23:59;2174.78;2188.94;2158.53;14.16;1416.00000000;1.14759887;6.93329600;0.00489640;1.14270247;1.14025428;EOD;XAUUSD_20240312_SHORT;1.69491525;0.52401130;2024.03.12 22:03:16;2024.03.12 15:41:43;798.779850;417.223100;1.45762712;1;2024.03.12 15:30:13;405.721733;0.31214689;1;2024.03.12 16:05:26;440.943267;0.52401130;0;;;;0;;;;0;;;;0.48234463;1.69491525;;;;;0;
RUN;XAUUSD;METAL;0.0016PCT_NOTIONAL_PER_SIDE;20240314;2024.03.14 00:00;2179.79;2155.73;24.06;2184.70;2150.54;SHORT;2024.03.14 18:35;2024.03.14 18:35;2024.03.14 23:59;2155.69;2179.79;2162.17;24.10;2410.00000000;-0.26887967;6.90857600;0.00286663;-0.27174630;-0.27317961;EOD;XAUUSD_20240314_SHORT;0.11369295;0.39336100;2024.03.14 18:41:41;2024.03.14 20:15:42;6.000500;100.017800;0.50705394;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
RUN;XAUUSD;METAL;0.0016PCT_NOTIONAL_PER_SIDE;20240318;2024.03.18 00:00;2172.65;2155.11;17.54;2176.92;2152.72;SHORT;2024.03.18 01:00;2024.03.18 01:00;2024.03.18 23:59;2155.10;2172.65;2160.56;17.55;1755.00000000;-0.31111111;6.90505600;0.00393450;-0.31504562;-0.31701287;EOD;XAUUSD_20240318_SHORT;0.50427350;0.49230769;2024.03.18 06:16:38;2024.03.18 15:37:15;316.597367;877.220600;0.99658120;1;2024.03.18 06:16:38;316.597367;0.14700855;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
RUN;XAUUSD;METAL;0.0016PCT_NOTIONAL_PER_SIDE;20240320;2024.03.20 00:00;2162.81;2147.08;15.73;2163.53;2146.01;LONG;2024.03.20 17:02;2024.03.20 17:02;2024.03.20 23:59;2162.84;2147.08;2186.12;15.76;1576.00000000;1.47715736;6.95833600;0.00441519;1.47274217;1.47053458;EOD;XAUUSD_20240320_LONG;1.64467005;0.52157360;2024.03.20 22:29:42;2024.03.20 18:40:37;327.210967;98.125083;0.80901015;1;2024.03.20 21:04:40;242.178717;0.52157360;1;2024.03.20 21:47:05;284.580267;0.52157360;0;;;;0;;;;0;;;;0.62055838;1.64467005;;;;;0;
RUN;XAUUSD;METAL;0.0016PCT_NOTIONAL_PER_SIDE;20240326;2024.03.26 00:00;2181.24;2163.50;17.74;2186.01;2157.10;LONG;2024.03.26 12:13;2024.03.26 12:13;2024.03.26 23:59;2181.24;2163.50;2178.76;17.74;1774.00000000;-0.13979707;6.97600000;0.00393236;-0.14372943;-0.14569560;EOD;XAUUSD_20240326_LONG;1.05749718;0.54227734;2024.03.26 13:55:41;2024.03.26 18:41:15;102.390967;387.968033;1.59977452;1;2024.03.26 12:41:13;27.937217;0.00958286;1;2024.03.26 13:55:28;102.176683;0.00958286;0;;;;0;;;;0;;;;-0.54227734;1.05749718;;;;;0;
RUN;XAUUSD;METAL;0.0016PCT_NOTIONAL_PER_SIDE;20240328;2024.03.28 00:00;2197.56;2173.38;24.18;2200.00;2167.48;LONG;2024.03.28 08:33;2024.03.28 08:33;2024.03.28 23:59;2197.56;2173.38;2233.82;24.18;2418.00000000;1.49958644;7.09020800;0.00293226;1.49665417;1.49518804;EOD;XAUUSD_20240328_LONG;1.59884202;0.27956989;2024.03.28 23:49:41;2024.03.28 11:04:15;916.441883;151.009250;0.61124897;1;2024.03.28 13:37:36;304.359750;0.27956989;1;2024.03.28 19:33:37;660.382967;0.27956989;0;;;;0;;;;0;;;;0.79114971;1.59884202;;;;;0;
RUN;XAUUSD;METAL;0.0016PCT_NOTIONAL_PER_SIDE;20240419;2024.04.19 00:00;2392.72;2361.52;31.20;2395.53;2354.60;LONG;2024.04.19 04:13;2024.04.19 04:13;2024.04.19 23:44;2392.75;2361.52;2389.88;31.23;3123.00000000;-0.09189882;7.65220800;0.00245027;-0.09434909;-0.09557423;EOD;XAUUSD_20240419_LONG;0.80211335;0.63720781;2024.04.19 04:46:42;2024.04.19 14:12:40;33.456817;599.430850;1.43932117;1;2024.04.19 04:34:36;21.362317;0.18924111;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
RUN;XAUUSD;METAL;0.0016PCT_NOTIONAL_PER_SIDE;20240503;2024.05.03 00:00;2326.36;2285.45;40.91;2328.25;2281.55;SHORT;2024.05.03 16:33;2024.05.03 16:33;2024.05.03 23:44;2285.38;2326.36;2302.38;40.98;4098.00000000;-0.41483651;7.34041600;0.00179122;-0.41662772;-0.41752333;EOD;XAUUSD_20240503_SHORT;0.19204490;0.44460713;2024.05.03 16:36:16;2024.05.03 23:18:14;2.391650;404.355200;0.63665203;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
RUN;XAUUSD;METAL;0.0016PCT_NOTIONAL_PER_SIDE;20240508;2024.05.08 00:00;2329.86;2309.95;19.91;2332.00;2291.80;SHORT;2024.05.08 04:33;2024.05.08 04:33;2024.05.08 23:59;2309.95;2329.86;2308.89;19.91;1991.00000000;0.05323958;7.39014400;0.00371177;0.04952780;0.04767192;EOD;XAUUSD_20240508_SHORT;0.30587644;0.58663988;2024.05.08 11:00:41;2024.05.08 08:31:37;387.190633;238.121400;0.87292818;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
RUN;XAUUSD;METAL;0.0016PCT_NOTIONAL_PER_SIDE;20240515;2024.05.15 00:00;2359.56;2334.76;24.80;2364.42;2332.10;LONG;2024.05.15 06:10;2024.05.15 06:10;2024.05.15 23:59;2359.56;2334.76;2385.87;24.80;2480.00000000;1.06088710;7.59268800;0.00306157;1.05782553;1.05629475;EOD;XAUUSD_20240515_LONG;1.23548387;0.31169355;2024.05.15 20:35:14;2024.05.15 16:54:41;864.685950;644.149617;1.08951613;1;2024.05.15 11:44:27;333.914283;0.15645161;1;2024.05.15 18:21:15;730.716650;0.31169355;0;;;;0;;;;0;;;;0.70403226;1.23548387;;;;;0;
RUN;XAUUSD;METAL;0.0016PCT_NOTIONAL_PER_SIDE;20240605;2024.06.05 00:00;2352.74;2315.58;37.16;2354.66;2314.73;LONG;2024.06.05 18:01;2024.06.05 18:01;2024.06.05 23:59;2352.74;2315.58;2355.04;37.16;3716.00000000;0.06189451;7.53244800;0.00202703;0.05986748;0.05885396;EOD;XAUUSD_20240605_LONG;0.12378902;0.08369214;2024.06.05 18:45:15;2024.06.05 18:06:41;44.186417;5.609367;0.18702906;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
RUN;XAUUSD;METAL;0.0016PCT_NOTIONAL_PER_SIDE;20240611;2024.06.11 00:00;2313.72;2287.72;26.00;2387.65;2286.74;LONG;2024.06.11 15:19;2024.06.11 15:19;2024.06.11 23:59;2313.73;2287.72;2316.40;26.01;2601.00000000;0.10265283;7.40820800;0.00284822;0.09980461;0.09838050;EOD;XAUUSD_20240611_LONG;0.23490965;0.30257593;2024.06.11 15:53:40;2024.06.11 19:41:38;34.057533;262.023833;0.53748558;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
RUN;XAUUSD;METAL;0.0016PCT_NOTIONAL_PER_SIDE;20240618;2024.06.18 00:00;2332.80;2309.99;22.81;2336.62;2301.48;SHORT;2024.06.18 13:25;2024.06.18 13:25;2024.06.18 20:36;2309.94;2332.80;2332.80;22.86;2286.00000000;-1.00000000;7.42838400;0.00324951;-1.00324951;-1.00487427;STOP;XAUUSD_20240618_SHORT;0.13998250;1.00000000;2024.06.18 13:46:38;2024.06.18 20:36:13;21.307167;430.891733;1.13998250;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
RUN;XAUUSD;METAL;0.0016PCT_NOTIONAL_PER_SIDE;20240625;2024.06.25 00:00;2334.61;2317.67;16.94;2368.66;2316.66;LONG;2024.06.25 01:00;2024.06.25 01:00;2024.06.25 18:31;2334.66;2317.67;2317.59;16.99;1699.00000000;-1.00470865;7.44360000;0.00438117;-1.00908982;-1.01128040;STOP;XAUUSD_20240625_LONG;0.14008240;1.00470865;2024.06.25 13:27:14;2024.06.25 18:31:28;747.175267;1051.409133;1.14479105;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
RUN;XAUUSD;METAL;0.0016PCT_NOTIONAL_PER_SIDE;20240703;2024.07.03 00:00;2336.78;2319.02;17.76;2338.52;2318.52;LONG;2024.07.03 09:43;2024.07.03 09:43;2024.07.03 23:59;2336.79;2319.02;2355.79;17.77;1777.00000000;1.06921778;7.50812800;0.00422517;1.06499261;1.06288003;EOD;XAUUSD_20240703_LONG;1.58469330;0.04164322;2024.07.03 17:55:16;2024.07.03 09:50:15;491.767067;6.759733;0.62971300;1;2024.07.03 10:56:58;73.469950;0.04164322;1;2024.07.03 15:37:24;353.904733;0.04164322;0;;;;0;;;;0;;;;0.60438942;1.58469330;;;;;0;
RUN;XAUUSD;METAL;0.0016PCT_NOTIONAL_PER_SIDE;20240705;2024.07.05 00:00;2362.46;2350.43;12.03;2364.95;2326.86;LONG;2024.07.05 05:39;2024.07.05 05:39;2024.07.05 23:58;2362.50;2350.43;2391.28;12.07;1207.00000000;2.38442419;7.60604800;0.00630161;2.37812258;2.37497177;EOD;XAUUSD_20240705_LONG;2.51864126;0.85086993;2024.07.05 22:03:40;2024.07.05 15:30:41;984.403917;591.425917;1.35045568;1;2024.07.05 15:31:39;592.388233;0.85086993;1;2024.07.05 15:32:39;593.387667;0.85086993;1;2024.07.05 18:33:20;774.077383;0.85086993;0;;;;0;;;;0.17895609;2.51864126;1.66362883;2.51864126;;;0;
RUN;XAUUSD;METAL;0.0016PCT_NOTIONAL_PER_SIDE;20240715;2024.07.15 00:00;2418.29;2391.45;26.84;2424.56;2371.04;LONG;2024.07.15 14:10;2024.07.15 14:10;2024.07.15 23:59;2418.29;2391.45;2422.31;26.84;2684.00000000;0.14977645;7.74496000;0.00288560;0.14689085;0.14544805;EOD;XAUUSD_20240715_LONG;0.79955291;0.25372578;2024.07.15 19:42:16;2024.07.15 16:09:42;331.482683;118.914567;0.74366617;1;2024.07.15 17:58:37;227.844567;0.25372578;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
RUN;XAUUSD;METAL;0.0016PCT_NOTIONAL_PER_SIDE;20240724;2024.07.24 00:00;2412.01;2388.30;23.71;2412.18;2383.83;LONG;2024.07.24 04:14;2024.07.24 04:14;2024.07.24 23:59;2412.01;2388.30;2397.72;23.71;2371.00000000;-0.60269928;7.69556800;0.00324571;-0.60594499;-0.60756784;EOD;XAUUSD_20240724_LONG;0.84352594;0.64782792;2024.07.24 17:56:16;2024.07.24 23:58:41;821.620817;1184.042150;1.49135386;1;2024.07.24 16:40:16;745.621150;0.29776466;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
RUN;XAUUSD;METAL;0.0016PCT_NOTIONAL_PER_SIDE;20240729;2024.07.29 00:00;2390.81;2355.83;34.98;2401.23;2353.12;LONG;2024.07.29 01:12;2024.07.29 01:12;2024.07.29 23:59;2390.81;2355.83;2384.16;34.98;3498.00000000;-0.19010863;7.63995200;0.00218409;-0.19229272;-0.19338477;EOD;XAUUSD_20240729_LONG;0.35248714;0.60606061;2024.07.29 01:16:41;2024.07.29 18:19:43;4.363100;1027.395133;0.95854774;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
