state,outcome,btcusdt_2024_n,btcusdt_2024_effect,btcusdt_2024_h1_n,btcusdt_2024_h1_effect,btcusdt_2024_h2_n,btcusdt_2024_h2_effect,ethusdt_2024_n,ethusdt_2024_effect,ethusdt_2024_h1_n,ethusdt_2024_h1_effect,ethusdt_2024_h2_n,ethusdt_2024_h2_effect,discovery_same_sign_both,discovery_half_stable,discovery_sign,discovery_worst_abs_effect,discovery_eligible
funding_delta_settlement|15m|Q1->Q1,direction_1h_atr,20574,0.1064986975479861,9735,0.14058616026905985,10839,0.07715924389834133,20535,0.012444023579677003,9516,-0.06355359371879633,11019,0.08153811788974388,True,False,1,0.012444023579677003,False
funding_delta_settlement|15m|Q1->Q1,up_first_1atr_1h,19936,0.004620085723534173,9430,0.007625556912837894,10506,0.0018150657222152367,19937,0.006060081341792256,9243,-0.004205979490462974,10694,0.014908591602702193,True,False,1,0.004620085723534173,False
funding_delta_settlement|15m|Q1->Q2,direction_1h_atr,135,0.09684567038547465,72,-0.5123598495909294,63,0.7909145589712793,141,0.48187573308239345,81,-0.32844624524124716,60,1.5658280040440673,False,False,,,False
funding_delta_settlement|15m|Q1->Q2,up_first_1atr_1h,131,0.029331222429696158,70,0.03237938209084129,61,0.02602449483844238,139,0.0226161899183408,79,0.011156997897830923,60,0.037768762414995716,False,False,,,False
funding_delta_settlement|15m|Q1->Q4,direction_1h_atr,99,-0.3787907397211018,30,0.13184100152533856,69,-0.5930109603151551,132,0.3826440381361512,48,0.5447731398892046,84,0.3015375804913756,False,False,,,False
funding_delta_settlement|15m|Q1->Q4,up_first_1atr_1h,94,-0.05057782418391438,28,-0.10333490362344444,66,-0.028868699399014153,131,0.06188248680449604,47,0.015466181846120641,84,0.08776876241499576,False,False,,,False
funding_delta_settlement|15m|Q1->Q5,direction_1h_atr,312,0.4204111934192307,145,0.5158640269871512,167,0.3392293482810492,312,-0.2766366066973905,147,-0.3086213509255631,165,-0.2454333918112414,False,False,,,False
funding_delta_settlement|15m|Q1->Q5,up_first_1atr_1h,305,0.13540055042368943,140,0.10380795351941269,165,0.16204039151007676,303,-0.02012189683997534,140,-0.009457830311934035,163,-0.029306902206681196,False,False,,,False
funding_delta_settlement|15m|Q2->Q1,direction_1h_atr,177,-0.054806170038911375,81,-0.19598521709143604,96,0.06635481397272766,169,-0.185643349775543,84,-0.124306091652128,85,-0.24624155248589696,False,False,,,False
funding_delta_settlement|15m|Q2->Q1,up_first_1atr_1h,174,0.0485906766720407,78,0.016628466339925485,96,0.07435099757068275,166,-0.06163448183341441,82,-0.11712333553841486,84,-0.007469332823099528,False,False,,,False
funding_delta_settlement|15m|Q2->Q2,direction_1h_atr,50112,-0.011164270662102224,28689,-0.0358782213555609,21423,0.017004620165472786,47892,0.013056537999374934,27027,0.03152947628639074,20865,-0.019343100192395254,False,False,,,False
funding_delta_settlement|15m|Q2->Q2,up_first_1atr_1h,48832,-0.0005809612966551914,27936,-0.004031393559625118,20896,0.004449261991305575,46641,0.00016026259099316542,26317,0.002452993218754973,20324,-0.002748196188953611,False,False,,,False
funding_delta_settlement|15m|Q2->Q4,direction_1h_atr,129,-0.07393535166713648,48,-0.42589234432235157,81,0.14020562550856078,141,-0.2320743300550271,48,0.5390336078739819,93,-0.6169981997186147,False,False,,,False
funding_delta_settlement|15m|Q2->Q4,up_first_1atr_1h,129,-0.024518117767948655,48,0.00380795351941271,81,-0.04177554563919378,141,-0.11948289676975554,48,0.004827883973780256,93,-0.1837366139290903,False,False,,,False
funding_delta_settlement|15m|Q2->Q5,direction_1h_atr,159,0.07510065924959258,63,0.633501239912339,96,-0.28667123805032907,165,0.8571969691759026,90,0.8070941139493689,75,0.911484270954855,False,False,,,False
funding_delta_settlement|15m|Q2->Q5,up_first_1atr_1h,158,0.046917462646142216,63,0.12285557256703178,95,-0.003828826990720735,161,0.0574256094634501,87,0.010575010410561914,74,0.1125435371897705,False,False,,,False
funding_delta_settlement|15m|Q4->Q1,direction_1h_atr,75,-0.3616786361743952,24,-1.1182512008584993,51,0.0016454602858982093,114,0.14672260023036465,45,-0.027216468956639737,69,0.2694679175428095,False,False,,,False
funding_delta_settlement|15m|Q4->Q1,up_first_1atr_1h,74,-0.0919809294168068,24,-0.16285871314725398,50,-0.058565669095983874,110,0.04099421477118581,43,0.06296741885750118,67,0.02682348878315488,False,False,,,False
funding_delta_settlement|15m|Q4->Q2,direction_1h_atr,159,0.24204478288990458,51,0.8162657872595027,108,-0.021848170653445954,177,-0.33040900969299897,60,0.6457652823157345,117,-0.8178524330677946,False,False,,,False
funding_delta_settlement|15m|Q4->Q2,up_first_1atr_1h,151,-0.047055208994397635,51,-0.02560381118646965,100,-0.058565669095983874,174,-0.029852180213140234,59,-0.003646692297406162,115,-0.04339065787485935,False,False,,,False
funding_delta_settlement|15m|Q4->Q4,direction_1h_atr,12354,-0.05839752660893541,3924,-0.22735610439003906,8430,0.02761117765496237,14496,0.051415047273365405,5334,0.0797706947785028,9162,0.04614810202763337,False,False,,,False
funding_delta_settlement|15m|Q4->Q4,up_first_1atr_1h,11996,-0.0004706962760301914,3799,-0.019487650586931082,8197,0.007717117289279041,14043,-0.0075107019456514545,5170,-0.013740781403395741,8873,-0.003960829230069851,True,False,-1,0.0004706962760301914,False
funding_delta_settlement|15m|Q4->Q5,direction_1h_atr,84,-0.09655042227268218,33,0.016616353122873476,51,-0.16496821863632358,93,0.9398257222229582,33,1.5692524389089473,60,0.6057720964429695,False,False,,,False
funding_delta_settlement|15m|Q4->Q5,up_first_1atr_1h,81,-0.04059621136542213,30,-0.09619204648058727,51,-0.008369590664611348,93,0.12828649238604406,33,0.20179758094347727,60,0.08776876241499576,False,False,,,False
funding_delta_settlement|15m|Q5->Q1,direction_1h_atr,294,-0.2351442528878207,144,-0.5808171207935809,150,0.09710772452944122,303,0.2061897308426868,147,-0.14333782160803102,156,0.53683919600317,False,False,,,False
funding_delta_settlement|15m|Q5->Q1,up_first_1atr_1h,287,-0.08275218848074883,142,-0.10182584929748872,145,-0.06408291047529424,297,0.03661711039408144,147,-0.059797966366355815,150,0.1311020957483291,False,False,,,False
funding_delta_settlement|15m|Q5->Q2,direction_1h_atr,169,0.25825420161247337,66,0.4605419812312153,103,0.13352903266475072,156,-0.11145335038726648,79,-0.43718988222270605,77,0.2217181433911422,False,False,,,False
funding_delta_settlement|15m|Q5->Q2,up_first_1atr_1h,167,0.0235717490101231,65,0.011500261211720375,102,0.030846095609898483,152,0.004630578407549435,78,-0.007992628846732575,74,0.017948942595175876,False,False,,,False
funding_delta_settlement|15m|Q5->Q4,direction_1h_atr,90,0.17462639038562108,30,0.07938901736746805,60,0.22912132790381518,111,-0.7648663818423898,42,0.2735389244385877,69,-1.3864305641179042,False,False,,,False
funding_delta_settlement|15m|Q5->Q4,up_first_1atr_1h,85,-0.003268687763388678,28,0.00380795351941271,57,-0.007337598920545307,110,-0.07718760341063241,42,-0.04279116364526736,68,-0.09850574738892587,False,False,,,False
funding_delta_settlement|15m|Q5->Q5,direction_1h_atr,20469,-0.049182341715968615,9264,0.05822107060636704,11205,-0.1357007190301805,20454,-0.085142816338694,9618,-0.07904511959569513,10836,-0.08775584252058521,True,False,-1,0.049182341715968615,False
funding_delta_settlement|15m|Q5->Q5,up_first_1atr_1h,19935,-0.003782121127705096,9011,0.012408552786974558,10924,-0.017331688868960804,19870,-0.0013080224983388344,9336,0.005791894256556629,10534,-0.007620769893086021,True,False,-1,0.0013080224983388344,False
funding_delta_settlement|1h|Q1->Q1,direction_1h_atr,18936,0.11406146540860476,8988,0.16381008538460967,9948,0.07031443959151423,18780,0.009927158534336882,8688,-0.06203013730295884,10092,0.07541152582470027,True,False,1,0.009927158534336882,False
funding_delta_settlement|1h|Q1->Q1,up_first_1atr_1h,18343,0.006075476222873133,8702,0.010243255748785318,9641,0.0022122585048873766,18241,0.005151383187989134,8452,-0.004519016168197998,9789,0.013476189118438398,True,False,1,0.005151383187989134,False
funding_delta_settlement|1h|Q1->Q2,direction_1h_atr,540,0.20634032370467673,288,-0.30091023179208765,252,0.7838892528851789,564,0.42952406626668754,324,-0.017945303496917232,240,1.0236253156723132,True,False,1,0.20634032370467673,False
funding_delta_settlement|1h|Q1->Q2,up_first_1atr_1h,530,0.02525517461175003,282,0.014446251391753095,248,0.03772465348466125,555,0.009135082912053893,319,0.012664874569391527,236,0.00443542908166239,True,True,1,0.009135082912053893,True
funding_delta_settlement|1h|Q1->Q4,direction_1h_atr,396,-0.3589207565179796,120,0.32337673293981634,276,-0.6477782589430569,528,0.05465079132503746,192,-0.07868549388589657,336,0.14238169765968325,False,False,,,False
funding_delta_settlement|1h|Q1->Q4,up_first_1atr_1h,386,-0.002567681972471314,117,-0.00901255930110012,269,-0.0004244051554634365,515,0.054145141514345574,184,0.02656701440856285,331,0.06939011186111854,False,False,,,False
funding_delta_settlement|1h|Q1->Q5,direction_1h_atr,1248,0.18659465225757785,577,0.2886563513314962,671,0.10064457029221219,1248,-0.42689262553748325,588,-0.061636933088163655,660,-0.7495945269640091,False,False,,,False
funding_delta_settlement|1h|Q1->Q5,up_first_1atr_1h,1211,0.06991341744863827,557,0.06754224436321882,654,0.07177072234132498,1218,-0.03806236083711395,571,-0.010058280649687334,647,-0.0627979557715061,False,False,,,False
funding_delta_settlement|1h|Q2->Q1,direction_1h_atr,708,-0.07480453033999279,324,-0.1590996055140313,384,-0.0016393976008264519,673,-0.18873630465901475,336,-0.03555270838364774,337,-0.34169108440344803,True,True,-1,0.07480453033999279,True
funding_delta_settlement|1h|Q2->Q1,up_first_1atr_1h,690,0.009860041989382007,316,0.0322889661776406,374,-0.009260856261759265,648,-0.03703608825911725,318,-0.05806519778722602,330,-0.016776692130458848,False,False,,,False
funding_delta_settlement|1h|Q2->Q2,direction_1h_atr,48717,-0.014116807137420091,28113,-0.037693092450722,20604,0.012768944026021294,46461,0.013339340585216738,26361,0.038981475840864706,20100,-0.029208111280431895,False,False,,,False
funding_delta_settlement|1h|Q2->Q2,up_first_1atr_1h,47475,-0.0016306739480679289,27371,-0.005124858580985547,20104,0.003573208739272804,45235,0.001347722212125535,25659,0.003366408468109705,19576,-0.0012347793368092108,False,False,,,False
funding_delta_settlement|1h|Q2->Q4,direction_1h_atr,516,0.028021066996647276,192,-0.236218999019835,324,0.19018164320124362,564,-0.013316802792154848,192,-0.1587642699704205,372,0.07482018179317353,False,False,,,False
funding_delta_settlement|1h|Q2->Q4,up_first_1atr_1h,506,0.01842394185762969,185,0.03894308865454782,321,0.006107228100277751,556,-0.07090898993777428,191,-0.07108834639271189,365,-0.07090703667176229,False,False,,,False
funding_delta_settlement|1h|Q2->Q5,direction_1h_atr,636,-0.08280188031684635,252,0.21517991266906278,384,-0.2736739482038435,660,0.6278088032702208,360,0.7144615614087774,300,0.5179893690110644,False,False,,,False
funding_delta_settlement|1h|Q2->Q5,up_first_1atr_1h,622,-0.003817202989414792,243,0.0223264720379312,379,-0.020993109729229242,643,0.04428843221781387,350,0.03339931254520884,293,0.05733645297244738,False,False,,,False
funding_delta_settlement|1h|Q4->Q1,direction_1h_atr,300,-0.24113975411885777,96,-0.7083048725824989,204,-0.014007397056429179,456,0.13892889553199728,180,0.2724572217361206,276,0.06115199845892414,False,False,,,False
funding_delta_settlement|1h|Q4->Q1,up_first_1atr_1h,299,-0.09604854218007175,96,-0.10035871314725398,203,-0.09462478239647648,444,-0.029153205376234337,170,-0.024583880732102104,274,-0.032060921283301125,False,False,,,False
funding_delta_settlement|1h|Q4->Q2,direction_1h_atr,636,0.0855065894616222,204,-0.013356680178419462,432,0.13945898753393496,708,-0.4236896945984154,240,-0.07523663296234917,468,-0.5892247947051764,False,False,,,False
funding_delta_settlement|1h|Q4->Q2,up_first_1atr_1h,603,0.015051476123061402,200,0.05880795351941276,403,-0.007250532619557104,695,-0.07090898993777428,236,-0.058731438060118046,459,-0.07726391732356636,False,False,,,False
funding_delta_settlement|1h|Q4->Q4,direction_1h_atr,11400,-0.06911787935563805,3600,-0.2557793232527833,7800,0.02445079615963567,13344,0.07393089135767397,4920,0.11171653548504296,8424,0.0630523387380617,False,False,,,False
funding_delta_settlement|1h|Q4->Q4,up_first_1atr_1h,11063,-0.0034877539671096525,3486,-0.022583325883914873,7577,0.004667800614983508,12916,-0.007989427786318615,4765,-0.0141647708006164,8151,-0.004459185076109651,True,False,-1,0.0034877539671096525,False
funding_delta_settlement|1h|Q4->Q5,direction_1h_atr,336,-0.07147183439203465,132,0.6358163911521709,204,-0.5243211573224495,372,0.44118850584069896,132,0.807571610486232,240,0.25180886668296093,False,False,,,False
funding_delta_settlement|1h|Q4->Q5,up_first_1atr_1h,324,-0.056028310130854186,125,-0.09619204648058727,199,-0.031228985678898424,369,0.05205605266229196,131,0.07734696794324586,238,0.03804887445981364,False,False,,,False
funding_delta_settlement|1h|Q5->Q1,direction_1h_atr,1176,0.04301090810570768,576,-0.19188148274721228,600,0.2689136275522429,1212,0.14901161911408878,588,-0.23076848199619682,624,0.5081682935883954,True,False,1,0.04301090810570768,False
funding_delta_settlement|1h|Q5->Q1,up_first_1atr_1h,1139,-0.01714050514705856,560,-0.06226347505201585,579,0.026477508796935,1177,0.05858130058257072,575,0.01091484049551944,602,0.10410320316804111,False,False,,,False
funding_delta_settlement|1h|Q5->Q2,direction_1h_atr,673,0.09710131710445166,264,0.616253323505377,409,-0.23316922762801048,624,0.11944908365380502,313,-0.4936881470772573,311,0.736043800636179,True,False,1,0.09710131710445166,False
funding_delta_settlement|1h|Q5->Q2,up_first_1atr_1h,665,0.04246328923793813,261,0.055532091450447185,404,0.03361254872579833,612,-0.013343277801600884,310,-0.03065598699396166,302,0.00443542908166239,False,False,,,False
funding_delta_settlement|1h|Q5->Q4,direction_1h_atr,360,0.45236933743219987,120,0.1758593165154026,240,0.5975005988997161,444,-0.7425222205748495,168,-0.08956401939530381,276,-1.1294664258321012,False,False,,,False
funding_delta_settlement|1h|Q5->Q4,up_first_1atr_1h,349,0.04702627262764453,115,-0.03532248126319598,234,0.08690441637410162,438,-0.018200471820761066,167,0.025785967806115584,271,-0.04538006907331915,False,False,,,False
funding_delta_settlement|1h|Q5->Q5,direction_1h_atr,18804,-0.054664320605605235,8544,0.04095404768669121,10260,-0.13209447056876608,18744,-0.0877451148239853,8808,-0.11452799683850107,9936,-0.06117247624846095,True,False,-1,0.054664320605605235,False
funding_delta_settlement|1h|Q5->Q5,up_first_1atr_1h,18322,-0.0051365804285870564,8319,0.01204211627935986,10003,-0.0196093559899157,18197,-0.0006724935273849098,8544,0.005179007569285854,9653,-0.005872247288377985,True,False,-1,0.0006724935273849098,False
funding_last_settled_rate|15m|Q1->Q1,direction_1h_atr,20850,-0.05068172400574837,7396,0.031569488635702414,13454,-0.08972043724146261,20853,-0.008615729486227993,5949,-0.04825732912227848,14904,0.023508109319475116,True,False,-1,0.008615729486227993,False
funding_last_settled_rate|15m|Q1->Q1,up_first_1atr_1h,20187,-0.0001851657530092532,7196,0.002001394319857408,12991,-0.0019141411150740417,20235,0.005989609788819461,5766,-0.0017624732929557574,14469,0.008962348702921674,False,False,,,False
funding_last_settled_rate|15m|Q1->Q2,direction_1h_atr,270,0.07397760013369137,90,0.09267268361935889,180,0.07150630939997524,267,0.34163195246918143,99,0.3920025237895322,168,0.32299443352637813,False,False,,,False
funding_last_settled_rate|15m|Q1->Q2,up_first_1atr_1h,258,0.04137335510026835,86,0.03869167444964522,172,0.042132005322620736,264,-0.006733057956086919,96,0.06732788397378026,168,-0.04913599948976616,False,False,,,False
funding_last_settled_rate|15m|Q2->Q1,direction_1h_atr,270,-0.07015208574201184,93,-0.516011078844361,177,0.17063145714136593,267,0.0004947675665724349,100,-0.45251569185051227,167,0.2825405963513068,False,False,,,False
funding_last_settled_rate|15m|Q2->Q1,up_first_1atr_1h,263,-0.07533310288304873,89,-0.09169766445811539,174,-0.06753118633736321,263,-0.0010728436456824975,98,-0.12782517725070952,165,0.07413239877863209,False,False,,,False
funding_last_settled_rate|15m|Q2->Q2,direction_1h_atr,66742,0.006457135418658735,34518,-0.018740657338645737,32224,0.032290807755943195,62239,-0.010414069974560972,33144,0.01775759852376157,29095,-0.04666077128053217,False,False,,,False
funding_last_settled_rate|15m|Q2->Q2,up_first_1atr_1h,65029,0.000499223928498993,33588,-0.00199769135375627,31441,0.0032631531424945903,60494,-0.0016179751680117649,32248,-0.0007538575295688021,28246,-0.0025744130198741,False,False,,,False
funding_last_settled_rate|15m|Q2->Q5,direction_1h_atr,90,0.40073286881716286,45,0.2973090700794579,45,0.5040000633668272,78,0.5521528235577641,60,0.8208986447396831,18,-0.40847195333497727,False,False,,,False
funding_last_settled_rate|15m|Q2->Q5,up_first_1atr_1h,90,0.0803914429555655,45,0.05936350907496829,45,0.1014343309040161,77,0.05008512386209485,59,0.0641499178720853,18,0.00443542908166239,False,False,,,False
funding_last_settled_rate|15m|Q5->Q2,direction_1h_atr,93,-0.20534993991787204,48,-0.5014846943588269,45,0.10943281327148474,81,0.5500145559661902,63,0.48172041717310615,18,0.7196316962530261,False,False,,,False
funding_last_settled_rate|15m|Q5->Q2,up_first_1atr_1h,93,0.08325882646811039,48,0.08714128685274608,45,0.07921210868179385,80,0.029630578407549457,62,-0.011301148284284246,18,0.17110209574832902,False,False,,,False
funding_last_settled_rate|15m|Q5->Q5,direction_1h_atr,17076,0.03538048287021184,10209,0.04507706238909531,6867,0.01396277711728311,20913,0.034870331259795884,12390,-0.011115730141756222,8523,0.0888716579337312,True,False,1,0.034870331259795884,False
funding_last_settled_rate|15m|Q5->Q5,up_first_1atr_1h,16615,-0.002171167804457197,9891,0.004970626656608135,6724,-0.012099280041849458,20381,-0.0007911378968517013,12043,0.0037069008300453232,8338,-0.0071980561665985765,True,False,-1,0.0007911378968517013,False
funding_last_settled_rate|1h|Q1->Q1,direction_1h_atr,20040,-0.05287834886718679,7117,0.04553919309098567,12923,-0.10091641491136856,20052,-0.017856330514624888,5652,-0.04235284973206353,14400,0.008243210721995018,True,False,-1,0.017856330514624888,False
funding_last_settled_rate|1h|Q1->Q1,up_first_1atr_1h,19399,0.000371281549765734,6920,0.004241479530973369,12479,-0.002291929212980437,19460,0.007199951480519662,5481,0.0019999328699670804,13979,0.009121028909976236,True,False,1,0.000371281549765734,False
funding_last_settled_rate|1h|Q1->Q2,direction_1h_atr,1080,-0.04267169680851632,360,0.046846143046088376,720,-0.08055436572670105,1068,0.25933095885890733,396,0.8859232964466195,672,-0.0988658152057339,False,False,,,False
funding_last_settled_rate|1h|Q1->Q2,up_first_1atr_1h,1043,0.009804460959187578,342,-0.034203742387020064,701,0.030678268136541065,1046,0.011322739019404171,391,0.03679719343669591,655,-0.003961517483223098,True,False,1,0.009804460959187578,False
funding_last_settled_rate|1h|Q2->Q1,direction_1h_atr,1080,-0.014789719788679122,372,-0.3725901333640204,708,0.17972575588559278,1068,0.16715677475957003,397,-0.23414638148076278,671,0.4155691601958228,False,False,,,False
funding_last_settled_rate|1h|Q2->Q1,up_first_1atr_1h,1051,-0.029260740150471032,365,-0.06331533415182017,686,-0.011685202623680668,1038,-0.018490808875687548,383,-0.08786141106538425,655,0.021992680990059355,True,False,-1,0.018490808875687548,False
funding_last_settled_rate|1h|Q2->Q2,direction_1h_atr,65653,0.009986502981218462,34104,-0.016329803417978628,31549,0.037138321354296754,61177,-0.0121617203200116,32640,0.010686728888577753,28537,-0.04257733185597795,False,False,,,False
funding_last_settled_rate|1h|Q2->Q2,up_first_1atr_1h,63966,0.0008158350805486103,33188,-0.0013445112268811177,30778,0.0032538123518035533,59455,-0.00180285864568408,31750,-0.0008099113018102955,27705,-0.0029098154590342373,False,False,,,False
funding_last_settled_rate|1h|Q2->Q5,direction_1h_atr,360,0.529837510015178,180,0.4990882394490062,180,0.5604301763933092,312,0.17758307727745953,240,0.23653654651460052,72,-0.08373385979935476,True,False,1,0.17758307727745953,False
funding_last_settled_rate|1h|Q2->Q5,up_first_1atr_1h,345,0.06783105648213555,173,0.07606228877952831,172,0.059573865787737046,310,0.049791868730130084,238,0.07205477473008276,72,-0.0233423486961154,True,False,1,0.049791868730130084,False
funding_last_settled_rate|1h|Q5->Q2,direction_1h_atr,372,-0.47774168800237216,192,-0.6384048413994979,180,-0.3074619759264331,324,-0.03722533199655044,252,-0.03232991425510189,72,-0.12377163958057857,True,False,-1,0.03722533199655044,False
funding_last_settled_rate|1h|Q5->Q2,up_first_1atr_1h,371,-0.03107905719417986,192,-0.017025379813920605,179,-0.04605170261553693,319,-7.161594981736075e-05,247,-0.02148790549990398,72,0.07387987352610681,True,False,-1,7.161594981736075e-05,False
funding_last_settled_rate|1h|Q5->Q5,direction_1h_atr,16797,0.027217236663735253,10065,0.038901906660459076,6732,0.0026269996383087788,20625,0.035977766822068755,12165,-0.00838011419635639,8460,0.08734857002421262,True,False,1,0.027217236663735253,False
funding_last_settled_rate|1h|Q5->Q5,up_first_1atr_1h,16352,-0.0031348671118404114,9755,0.004064232350781294,6597,-0.01319353024499098,20094,-0.0010925230157610155,11819,0.003347217250707246,8275,-0.007347048259727318,True,False,-1,0.0010925230157610155,False
mark_index_bps_change_15m|15m|Q1->Q1,direction_1h_atr,2477,0.046619208040903484,1453,0.00600535657803411,1024,0.09819867457199125,2514,-0.02311659475346968,1712,-0.014472514305540363,802,-0.07324073097270548,False,False,,,False
mark_index_bps_change_15m|15m|Q1->Q1,up_first_1atr_1h,2396,0.00010949155508327424,1398,0.0023773383548919558,998,-0.002573685128048009,2438,-0.003983039311892755,1672,0.004229797849378325,766,-0.021674231492750162,False,False,,,False
mark_index_bps_change_15m|15m|Q1->Q2,direction_1h_atr,2872,0.15274861101622217,1501,0.15305924634571305,1371,0.15091818773202775,2919,0.08385889654249506,1646,0.08650610649202489,1273,0.07202897718200026,True,True,1,0.08385889654249506,True
mark_index_bps_change_15m|15m|Q1->Q2,up_first_1atr_1h,2797,0.01602088720138445,1463,0.025339053997881555,1334,0.005932082028453856,2829,0.005514282896768252,1598,-0.00518463167077543,1231,0.01946386125063071,True,False,1,0.005514282896768252,False
mark_index_bps_change_15m|15m|Q1->Q3,direction_1h_atr,3651,0.04412037669700285,1875,0.0639221770392263,1776,0.022274087277708736,3618,0.03293944750603446,1889,0.09991293571414553,1729,-0.04309740934200026,True,False,1,0.03293944750603446,False
mark_index_bps_change_15m|15m|Q1->Q3,up_first_1atr_1h,3541,0.02224088912582506,1815,0.03824321522740165,1726,0.00548995083449122,3505,0.007911605511686348,1823,0.017718723249699087,1682,-0.0026989347708941125,True,False,1,0.007911605511686348,False
mark_index_bps_change_15m|15m|Q1->Q4,direction_1h_atr,4595,-0.0008929529190624397,2301,0.008345029419664182,2294,-0.010358649231850266,4631,-0.029544587597630616,2302,-0.012529768644695953,2329,-0.046349461268435393,True,False,-1,0.0008929529190624397,False
mark_index_bps_change_15m|15m|Q1->Q4,up_first_1atr_1h,4484,-0.013220411539428989,2239,-0.0004350120902344434,2245,-0.025959878450104168,4499,-0.004149150421079162,2242,-0.003646692297406162,2257,-0.004647424263486022,True,True,-1,0.004149150421079162,True
mark_index_bps_change_15m|15m|Q1->Q5,direction_1h_atr,7484,-0.06563058858642816,3961,-0.08191618469041927,3523,-0.049225607473532565,7397,-0.036395433398702354,4347,-0.04961470865984415,3050,-0.029617050099128628,True,True,-1,0.036395433398702354,True
mark_index_bps_change_15m|15m|Q1->Q5,up_first_1atr_1h,7254,0.0013729703887058742,3820,-0.003783669517236521,3434,0.007258442726963077,7141,-0.0009008597663757723,4178,-0.003549330004199658,2963,0.002916698065800083,False,False,,,False
mark_index_bps_change_15m|15m|Q2->Q1,direction_1h_atr,2775,0.01466029934947885,1482,0.004461536514014777,1293,0.024137219722638527,2718,0.08260615484238476,1589,0.07723280685286052,1129,0.07859866821295179,True,True,1,0.01466029934947885,True
mark_index_bps_change_15m|15m|Q2->Q1,up_first_1atr_1h,2689,0.011724858930112048,1443,0.008312458023917169,1246,0.015880558833390124,2659,0.015348893563623123,1546,0.02811378306821749,1113,-0.0023031153927311476,True,False,1,0.011724858930112048,False
mark_index_bps_change_15m|15m|Q2->Q2,direction_1h_atr,3912,0.07487568493939564,1870,0.07637642345847027,2042,0.07452952206239954,3851,0.07420440072379741,1747,0.023358499001811188,2104,0.12080535310308953,True,True,1,0.07420440072379741,True
mark_index_bps_change_15m|15m|Q2->Q2,up_first_1atr_1h,3817,0.01270012050919983,1813,0.01621832307263943,2004,0.009418362840143857,3770,0.006487342333278856,1711,-0.0007244246176867364,2059,0.012449027916047961,True,False,1,0.006487342333278856,False
mark_index_bps_change_15m|15m|Q2->Q3,direction_1h_atr,4629,0.021204741251649284,2088,-0.054356392813612375,2541,0.08564609642484114,4705,-0.0380638342108279,1886,-0.006201802658985241,2819,-0.05053972193746645,False,False,,,False
mark_index_bps_change_15m|15m|Q2->Q3,up_first_1atr_1h,4533,0.004709407511782893,2045,0.00258545963188217,2488,0.0062574820294180045,4593,-0.010065698535624945,1840,-0.003324289939263203,2753,-0.014634676257967105,False,False,,,False
mark_index_bps_change_15m|15m|Q2->Q4,direction_1h_atr,5140,0.061599512268703735,2334,0.11303161987722248,2806,0.02102825239564341,5139,-0.013510962903527275,2085,-0.053459121739750926,3054,0.022224779809629367,False,False,,,False
mark_index_bps_change_15m|15m|Q2->Q4,up_first_1atr_1h,4998,-0.0077904964868780735,2270,-0.012491605951952922,2728,-0.004064202820324048,5019,0.0029370139524786953,2039,-0.002283445109103499,2980,0.0064488519004543,False,False,,,False
mark_index_bps_change_15m|15m|Q2->Q5,direction_1h_atr,4621,-0.03503663395095928,2312,0.027793971633840966,2309,-0.09812375231970197,4665,0.057524672698237495,2381,0.0878185088742292,2284,0.02446258864999287,False,False,,,False
mark_index_bps_change_15m|15m|Q2->Q5,up_first_1atr_1h,4506,-0.011367693011293478,2259,0.0035866166446894,2247,-0.02638053335944629,4519,-0.004552869257863246,2324,0.0013855431820418707,2195,-0.010826529916059702,True,False,-1,0.004552869257863246,False
mark_index_bps_change_15m|15m|Q3->Q1,direction_1h_atr,3302,0.05173380748755603,1722,0.010217536489362897,1580,0.09556054999755062,3326,0.11185673470277804,1782,0.10072889206183375,1544,0.12013126922506649,True,True,1,0.05173380748755603,True
mark_index_bps_change_15m|15m|Q3->Q1,up_first_1atr_1h,3204,0.02321291611411741,1679,0.021973528266285902,1525,0.024713019428606264,3254,0.008625661382349659,1745,0.013137339561172856,1509,0.0034413932963741067,True,True,1,0.008625661382349659,True
mark_index_bps_change_15m|15m|Q3->Q2,direction_1h_atr,4539,0.014079022489338677,2098,0.009295264005871787,2441,0.020010441227788896,4509,0.039986201883397604,1853,0.12852107696034795,2656,-0.01373222192154855,True,False,1,0.014079022489338677,False
mark_index_bps_change_15m|15m|Q3->Q2,up_first_1atr_1h,4411,0.0090747851052419,2039,0.00748622718297326,2372,0.010287619268265713,4405,0.016094823583485907,1815,0.021081327499951008,2590,0.012543537189770526,True,True,1,0.0090747851052419,True
mark_index_bps_change_15m|15m|Q3->Q3,direction_1h_atr,4901,0.00938680627371423,2191,-0.01553016926442971,2710,0.03206902020328383,4922,-0.023269326587695198,1881,0.022935775138473287,3041,-0.041613015473399476,False,False,,,False
mark_index_bps_change_15m|15m|Q3->Q3,up_first_1atr_1h,4767,-0.0016867333957385489,2130,-0.013562938499366628,2637,0.007691441256689635,4788,-0.007483038969225864,1829,-0.023876325977012502,2959,0.00257669302218283,True,False,-1,0.0016867333957385489,False
mark_index_bps_change_15m|15m|Q3->Q4,direction_1h_atr,4682,-0.03624619307714874,2164,-0.022009672981904232,2518,-0.046660369944506695,4727,-0.005594959148374226,1915,-0.004524830246721644,2812,0.002185985159271646,True,False,-1,0.005594959148374226,False
