state,outcome,btcusdt_2024_n,btcusdt_2024_effect,btcusdt_2024_h1_n,btcusdt_2024_h1_effect,btcusdt_2024_h2_n,btcusdt_2024_h2_effect,ethusdt_2024_n,ethusdt_2024_effect,ethusdt_2024_h1_n,ethusdt_2024_h1_effect,ethusdt_2024_h2_n,ethusdt_2024_h2_effect,discovery_same_sign_both,discovery_half_stable,discovery_sign,discovery_worst_abs_effect,discovery_eligible,btcusdt_2025_n,btcusdt_2025_effect,btcusdt_block_p,btcusdt_2025_q1_n,btcusdt_2025_q1_effect,btcusdt_2025_q2_n,btcusdt_2025_q2_effect,btcusdt_2025_q3_n,btcusdt_2025_q3_effect,btcusdt_2025_q4_n,btcusdt_2025_q4_effect,ethusdt_2025_n,ethusdt_2025_effect,ethusdt_block_p,ethusdt_2025_q1_n,ethusdt_2025_q1_effect,ethusdt_2025_q2_n,ethusdt_2025_q2_effect,ethusdt_2025_q3_n,ethusdt_2025_q3_effect,ethusdt_2025_q4_n,ethusdt_2025_q4_effect,confirm_same_sign_both,confirm_worst_abs_effect,confirm_retains_effect,quarter_eligible,quarter_match,quarter_match_rate,quarter_stable,worst_symbol_p,worst_symbol_bh_q,phase_eb_screen_pass
premium_index_change_1h|1h|Q2->Q5,direction_1h_atr,4750,-0.05024329819731261,2311,-0.03312781029082774,2439,-0.06587898464095551,4738,-0.08372003167545802,2352,-0.14471687693659638,2386,-0.023506245767485445,True,True,-1,0.05024329819731261,True,4188,-0.0469869832427512,0.22292569143618793,1049,0.07070324674408576,930,-0.10453083532345299,1088,-0.0909953393111363,1121,-0.05722592111176621,4932,0.06612288735422002,,1163,0.13595958554516693,1246,0.160482339941173,1238,0.05520335436842644,1285,-0.08086940222767527,False,,False,8,4,0.5,False,1.0,1.0,False
mark_index_bps_change_1h|1h|Q3->Q5,direction_1h_atr,3681,-0.12432101022662614,1881,-0.08716080005470822,1800,-0.16394299101206522,3432,-0.044895305704751115,1823,-0.06002306570430529,1609,-0.03173969849133881,True,True,-1,0.044895305704751115,True,2694,-0.09956200787763715,0.11429523492169277,691,-0.25188876426669726,685,-0.11526562050025495,639,-0.029903035219807833,679,0.009498505212552393,3363,0.02528231376014276,,816,0.0222354413820451,821,0.039859465092966735,877,0.038036749153710164,849,-0.0031055953309833823,False,,False,8,4,0.5,False,1.0,1.0,False
premium_index_close|1h|Q5->Q4,direction_1h_atr,2949,0.12081254558309165,2110,0.07662066566622817,839,0.21048591602366346,3767,0.04453582093812555,2962,0.0036790207679311265,805,0.12049440329444654,True,True,1,0.04453582093812555,True,154,-0.3245082454249183,,42,0.29406558135885347,0,,112,-0.5772711669763134,0,,171,0.11814071908668886,,111,0.3688159548547437,0,,60,-0.2625015558829564,0,,False,,False,4,2,0.5,False,1.0,1.0,False
mark_index_bps|15m|Q2->Q3,direction_1h_atr,4557,-0.043826023284475796,1606,-0.03712251952941306,2951,-0.04121998652039005,4288,-0.0596379422835622,1589,-0.09440858566521916,2699,-0.028106874456226102,True,True,-1,0.043826023284475796,True,6380,0.04148316665989337,,1591,0.09899634462741508,1342,-0.09685489081911529,1780,0.04579517388423933,1667,0.10132047440347637,7403,0.026079832931883717,,1783,0.12301152927574716,2079,-0.03108361106276091,1782,0.04166466032615229,1759,-0.025655449883174627,False,,False,8,3,0.375,False,1.0,1.0,False
oi_change_15m_pct|15m|Q5->Q4,direction_1h_atr,3877,-0.04976561216131925,1936,-0.09339515868035966,1941,-0.006368826028476882,3737,-0.04322486170433983,1848,-0.0852041422939521,1889,-0.001864527161796109,True,True,-1,0.04322486170433983,True,3505,-0.034986577026461685,0.29290236587804064,773,0.012575676519803423,962,0.1427541655088151,858,-0.19856808128332853,912,-0.1188366582009541,4261,-0.019529924936603923,0.3882039320226591,939,-0.15587163906542595,1150,-0.04000713661013429,1086,0.009141844112523362,1086,0.07755055705037195,True,0.019529924936603923,True,8,4,0.5,False,0.3882039320226591,1.0,False
premium_index_change_1h|15m|Q5->Q1,direction_1h_atr,2585,0.04488636020618919,1362,0.05211177452327548,1223,0.03508450005356845,2608,0.042666817290714434,1623,0.052658820954996056,985,0.007991026526511236,True,True,1,0.042666817290714434,True,1127,-0.0046460593534146475,,388,0.13023778333207414,157,-0.1238002714978403,215,-0.05876627078837657,367,-0.003426932155318127,2897,0.0788551143191296,0.06764411862712429,665,0.12512066661781732,625,0.1538174534290359,626,0.1356338099325076,981,-0.016760228317946685,False,,False,8,4,0.5,False,1.0,1.0,False
oi_change_15m_pct|15m|Q1->Q5,direction_1h_atr,5344,-0.06226626332366898,2700,-0.10191855276988686,2644,-0.022228653546994555,4856,-0.04243663444021769,2477,-0.04676482155041371,2379,-0.039376582045153,True,True,-1,0.04243663444021769,True,4295,-0.016413574212469858,0.3748750416527824,1080,0.0048909762081029845,1280,0.0315386321990761,801,-0.008573549419210652,1134,-0.09440630563719601,7085,0.037971048096143406,,1206,0.07924167024821416,2015,0.11730884965319233,1901,-0.051077892213408915,1963,-0.016579703630728457,False,,False,8,4,0.5,False,1.0,1.0,False
mark_index_bps_change_1h|15m|Q5->Q2,direction_1h_atr,2346,0.06976010896578574,1163,0.12012546719041815,1183,0.020327429200939447,2306,0.03996992426930154,1239,0.05519079698366516,1067,0.01753184165535667,True,True,1,0.03996992426930154,True,1651,0.007181712742806684,0.461512829056981,482,0.126204967095763,330,-0.1334428424248526,395,0.2353593680140798,444,-0.19231295958972042,2515,-0.00011864482375748085,,590,-0.2679899420895771,583,-0.07147725737439176,617,0.18369815327834374,725,0.12450648161873697,False,,False,8,4,0.5,False,1.0,1.0,False
mark_index_bps_change_15m|15m|Q1->Q5,direction_1h_atr,7484,-0.06563058858642816,3961,-0.08191618469041927,3523,-0.049225607473532565,7397,-0.036395433398702354,4347,-0.04961470865984415,3050,-0.029617050099128628,True,True,-1,0.036395433398702354,True,4269,0.003986366450642459,,1284,0.016111372133472746,780,0.06689715139444037,1028,0.02811484709006759,1177,-0.03732702149635848,7383,-0.05707592518857131,0.059646784405198265,1840,-0.09267192221945796,1569,-0.11288693450118353,1788,-0.02923790875072281,2186,0.0051906228151837285,False,,False,8,4,0.5,False,1.0,1.0,False
premium_index_change_15m|1h|Q2->Q2,direction_1h_atr,4273,0.035883770832044165,2059,0.04896667413335479,2214,0.024544911546316335,4338,0.04103937955291506,1738,0.007329886811458339,2600,0.07242945300338244,True,True,1,0.035883770832044165,True,5998,0.010387629899571683,0.408863712095968,1360,0.02121323124936136,1726,-0.009872208864573795,1492,-0.007993204282192412,1420,0.025180418057480385,4258,0.03914475218150966,0.21426191269576808,1088,0.004966204206149127,1085,0.0042198471925856545,1141,0.08267485835140567,944,0.056468869365720945,True,0.010387629899571683,True,8,6,0.75,True,0.408863712095968,1.0,False
mark_index_bps_change_1h|1h|Q5->Q5,up_first_1atr_1h,2278,-0.025920136402545868,1412,-0.020979581891352184,866,-0.0332077014285474,2414,-0.027680937748208623,1676,-0.02082844060855865,738,-0.04299004517308014,True,True,-1,0.025920136402545868,True,647,-0.07678496575925131,0.0003332222592469177,322,-0.11345207174627919,119,0.017082468754524016,114,-0.1007753832119761,92,-0.03736863675691543,1236,0.0017349266067564484,,400,0.00986387938829264,256,0.006069584669064487,298,-0.0034029389017787848,282,-0.0033599849123277514,False,,False,8,5,0.625,False,1.0,1.0,False
mark_index_bps_change_1h|15m|Q5->Q5,up_first_1atr_1h,8748,-0.026650166555179766,5070,-0.026566799932263796,3678,-0.02629813239125306,8772,-0.02010722369003376,5714,-0.02334852484666078,3058,-0.013877193547506994,True,True,-1,0.02010722369003376,True,3797,-0.019704597665836654,0.05031656114628457,1413,-0.0304714965197887,945,0.016708986028100115,826,-0.03546379916711817,613,-0.030595106719324083,5397,0.002568723160397357,,1428,-0.005143123412827799,1267,0.018423447139466975,1433,0.00671569333827704,1269,-0.00848212833234352,False,,False,8,5,0.625,False,1.0,1.0,False
mark_index_bps|1h|Q1->Q3,up_first_1atr_1h,2132,-0.019900406116771352,835,-0.02433575905543761,1297,-0.01745541466267625,1762,-0.026583950536831935,893,-0.0248473679859062,869,-0.028360888524781802,True,True,-1,0.019900406116771352,True,1781,-0.017680924909026507,0.10663112295901367,553,-0.030701855534312816,473,0.018272796894236554,336,-0.03420270150771543,419,-0.02849658113794684,2511,0.009500756953231937,,620,0.010750976162486214,714,0.050373243632649944,438,-0.012535358993102985,739,-0.017242075911281685,False,,False,8,5,0.625,False,1.0,1.0,False
mark_index_bps_change_1h|1h|Q2->Q1,up_first_1atr_1h,2697,0.019855044488132634,1501,0.03078996551141805,1196,0.006451053312042876,2737,0.02783116298920818,1593,0.023974148882757007,1144,0.033281582927816244,True,True,1,0.019855044488132634,True,1545,0.015434538749984739,0.1432855714761746,437,0.010281174412596294,383,0.007823412651665085,422,0.03766313013299771,303,0.0011591290631448592,2180,-0.007898100916179318,,515,0.04246096676693345,538,-0.013084109568853752,574,-0.012113740295506992,553,-0.045996538591165315,False,,False,8,5,0.625,False,1.0,1.0,False
mark_index_bps_change_1h|1h|Q1->Q1,up_first_1atr_1h,2394,0.01932210293885711,1471,0.017064241758705745,923,0.02364451508603127,2427,0.02296597189745464,1709,0.027355678005377693,718,0.01279197504266516,True,True,1,0.01932210293885711,True,672,0.03406317952668375,0.17660779740086638,327,0.00914750657727198,118,0.07234525183385743,132,0.04994232013730615,95,0.05347804516528143,1300,0.019427234299064122,0.11429523492169277,375,0.03236387938829266,249,0.004390995311634782,374,0.0019446546811089371,302,0.040156054728835155,True,0.019427234299064122,True,8,8,1.0,True,0.17660779740086638,1.0,False
mark_index_bps|15m|Q5->Q4,up_first_1atr_1h,1738,0.01929951097755761,1250,0.023807953519412728,488,0.009631052215491542,2269,0.01939479171737757,1720,0.013548814206338411,549,0.038133061139950186,True,True,1,0.01929951097755761,True,72,-0.12218682047331625,,12,0.004560350613969255,0,,60,-0.14551222531723929,0,,86,-0.14942786409091796,,54,-0.2283768613524481,0,,32,-0.0034029389017787848,0,,False,,False,2,0,0.0,False,1.0,1.0,False
premium_index_change_1h|15m|Q5->Q5,up_first_1atr_1h,7233,-0.019852807931572125,4189,-0.0216157752941466,3044,-0.01696251535091159,7322,-0.018587121674395413,4641,-0.026523117965456977,2681,-0.004702952119381987,True,True,-1,0.018587121674395413,True,3333,-0.002437345525821477,0.42585804731756083,1208,-0.010340311637686395,735,0.007638691243519569,692,-0.02007869930567857,698,0.01900360692067271,5359,0.00014880979391823645,,1362,-0.020675768188799848,1282,0.005271271486537166,1300,0.016597061098221233,1415,0.0012587154360170216,False,,False,8,3,0.375,False,1.0,1.0,False
mark_index_bps_change_1h|15m|Q3->Q1,up_first_1atr_1h,3187,0.01720418918155303,1580,0.012668713013083643,1607,0.021658350816897265,3087,0.02163738112863789,1591,0.019598468511806633,1496,0.023820455819630326,True,True,1,0.01720418918155303,True,2634,0.014202701166774856,0.08530489836721093,696,-0.011244247087180193,581,0.022752206529151886,642,0.004487774682760737,715,0.0417739597769855,3163,0.005686870963379942,0.25891369543485504,751,0.04232393265060952,751,-0.020962081442786384,803,0.010918356241434113,858,-0.007922797985779106,True,0.005686870963379942,True,8,5,0.625,False,0.25891369543485504,1.0,False
oi_change_1h_pct|1h|Q2->Q2,up_first_1atr_1h,4456,-0.018032654391332503,2164,-0.009131048329016123,2292,-0.026488880265268355,4727,-0.01705336489687198,2366,-0.018840755079474192,2361,-0.015259615391018666,True,True,-1,0.01705336489687198,True,5658,0.009529333644746674,,1568,-0.013296792243173594,1131,0.00801040491572591,1731,0.027884655098705302,1228,0.015881611083333858,3643,0.01038164634323735,,1105,0.02639102870955956,704,-0.02411507442184463,1036,0.020728335229495354,798,0.008744744997553344,False,,False,8,2,0.25,False,1.0,1.0,False
mark_index_bps|15m|Q1->Q3,up_first_1atr_1h,1024,-0.016917584822212228,346,-0.013533086943015027,678,-0.01921463664760631,791,-0.01749331539776028,343,-0.005376197658872817,448,-0.02681457091833761,True,True,-1,0.016917584822212228,True,812,-0.018122781064449256,0.16694435188270576,238,-0.024851414091913104,206,0.020345910053373606,148,0.018001288196274223,220,-0.07116310316007746,1436,0.005216820757174223,,362,0.0013141556313865377,338,0.023936633485632575,251,0.022493475440850674,485,-0.011731703856540654,False,,False,8,3,0.375,False,1.0,1.0,False
mark_index_bps_change_15m|1h|Q5->Q5,up_first_1atr_1h,4383,-0.016209058983745417,2419,-0.020788987365250367,1964,-0.01027646339333621,4325,-0.0190688435577685,2714,-0.021701224353412096,1611,-0.014496911079728059,True,True,-1,0.016209058983745417,True,2113,-0.03812387679134749,0.0006664445184938354,707,-0.03999410483157528,375,-0.023925934606820576,485,-0.029532843873940284,546,-0.05066693266390698,3947,-0.015366669542217437,0.03732089303565478,1073,-0.010469298617299172,828,-0.014103271611128732,931,-0.01145879282229434,1115,-0.021828324447359382,True,0.015366669542217437,True,8,8,1.0,True,0.03732089303565478,0.9108075086082418,False
oi_change_1h_pct|1h|Q2->Q1,up_first_1atr_1h,3876,0.015771559914629918,1975,0.023807953519412728,1901,0.007483778563142862,3836,0.018447053902857058,1915,0.0087443330599421,1921,0.028121009508523365,True,True,1,0.015771559914629918,True,4187,0.00030541740583350796,0.48317227590803064,1009,0.007038051307725446,1075,0.00026011190480734747,1040,0.007372390067376111,1063,-0.013175418220369939,4112,-0.005317602576122904,,911,0.00742425260453855,938,-0.019508440384240433,1192,-0.015147905344731816,1071,0.006066480709381927,False,,False,8,5,0.625,False,1.0,1.0,False
mark_index_bps_change_15m|15m|Q4->Q1,up_first_1atr_1h,4533,0.017063257059543757,2274,0.020078841821963234,2259,0.01405053276324586,4522,0.015687632808257135,2237,0.01399194298137968,2285,0.017345713545557362,True,True,1,0.015687632808257135,True,4013,0.014649710800045346,0.05064978340553149,978,0.03114521768963391,902,-0.012795114207707459,1097,0.024998257818585667,1036,0.012866380869406613,4692,0.0068500161208229216,0.17960679773408864,1148,-0.006799883677909457,1177,0.004121437897611657,1198,0.014126276457152809,1169,0.015280545576845939,True,0.0068500161208229216,True,8,6,0.75,True,0.17960679773408864,1.0,False
mark_index_bps_change_1h|1h|Q3->Q5,up_first_1atr_1h,3598,-0.014062265895030457,1844,-0.014630224354773846,1754,-0.01338893021342974,3329,-0.013843437813537973,1764,-0.01841474641170726,1565,-0.008663612451883962,True,True,-1,0.013843437813537973,True,2629,-0.02400310042767151,0.013995334888370544,677,-0.04787687242886679,670,-0.012881158487417554,624,-0.0051276099326239,658,-0.02884478318218303,3284,-0.002832673880454273,0.37754081972675774,803,0.0017785742824396045,798,0.01690722564650815,856,0.005942855490744581,827,-0.03556645622194038,True,0.002832673880454273,False,8,5,0.625,False,0.37754081972675774,1.0,False
mark_index_bps_change_1h|1h|Q4->Q1,up_first_1atr_1h,4522,0.017872400250764364,2275,0.015456305167764361,2247,0.020348438603170593,4369,0.013442663552891587,2336,0.013389527809396673,2033,0.013535281516487752,True,True,1,0.013442663552891587,True,3851,0.024495859350106286,0.0016661112962345886,1017,0.015868118558905298,975,0.019150988470102548,986,0.030856943039758722,873,0.033028295361217985,4451,0.023415447837940473,0.0026657780739753416,1075,0.014689460783641528,1115,0.0019741530547147113,1111,0.025849986390750423,1150,0.04981917019097165,True,0.023415447837940473,True,8,8,1.0,True,0.0026657780739753416,0.26657780739753417,False
mark_index_bps_change_1h|15m|Q1->Q1,up_first_1atr_1h,8677,0.016385706205792883,5074,0.02213668824546705,3603,0.00878931286349438,8945,0.013294636540584603,5847,0.01996385113642779,3098,0.0008847512249806622,True,True,1,0.013294636540584603,True,3807,0.018179609786731,0.0546484505164945,1403,0.009193280050890096,915,0.017385540803015465,857,0.022574122407381547,632,0.033008358289865036,5496,0.01774657143936198,0.026991002999000334,1445,0.029318896689330742,1327,0.024870804525884416,1422,-0.0034029389017787848,1302,0.021397344237588933,True,0.01774657143936198,True,8,7,0.875,True,0.0546484505164945,0.9108075086082418,False
mark_index_bps_change_1h|15m|Q3->Q5,up_first_1atr_1h,3111,-0.012976177316587012,1569,-0.01626852831615133,1542,-0.009590312416347058,3168,-0.01746538118841018,1632,-0.014167214065435418,1536,-0.02095519591833761,True,True,-1,0.012976177316587012,True,2554,-0.015197783668304488,0.07830723092302566,659,-0.017442684287396426,610,-0.021958721492066458,613,0.0036721139976057526,672,-0.023652280649254953,3268,0.00265291926281519,,809,-0.02286479799118818,774,-0.0017731963386874439,837,0.029452497179463744,848,0.0049114589522513685,False,,False,8,5,0.625,False,1.0,1.0,False
premium_index_change_1h|15m|Q3->Q4,up_first_1atr_1h,4511,-0.013458159251385382,2104,-0.01520345332469375,2407,-0.012067954098061162,4480,-0.012780135878164844,1827,-0.020623675960538324,2653,-0.007437921841820461,True,True,-1,0.012780135878164844,True,6715,-0.004707297018364642,0.24391869376874376,1482,-0.013658272867812127,1828,0.018502949419437642,1778,-0.02925800709451709,1627,0.0033437974377881208,4662,-0.0012680763962465424,0.44351882705764745,1160,-0.005739568887569435,1254,0.011894694318187349,1171,-0.010661692104169895,1077,-0.0023030695248250077,True,0.0012680763962465424,False,8,5,0.625,False,0.44351882705764745,1.0,False
premium_index_change_15m|15m|Q4->Q5,up_first_1atr_1h,2462,-0.01647650541522605,1334,-0.0014394227924313663,1128,-0.03402666200378529,2385,-0.01276984087966232,1284,-0.007633175216250898,1101,-0.01872533386111691,True,True,-1,0.01276984087966232,True,1635,-0.01339477154365265,0.15328223925358214,461,-0.0008626428784385687,314,-0.023034214861597624,412,-0.012502516579375178,448,-0.01844394731592164,2457,-0.004573579701749875,0.31356214595134957,597,-0.04542506533532542,593,0.01711643331999202,605,0.015605325561031114,662,-0.005331230439528767,True,0.004573579701749875,True,8,6,0.75,True,0.31356214595134957,1.0,False
premium_index_close|1h|Q2->Q3,up_first_1atr_1h,5109,-0.014121508045935094,1913,-0.009521894886232896,3196,-0.017339135929525795,5123,-0.01264445575212264,2002,-0.01365363450773821,3121,-0.01206569235377497,True,True,-1,0.01264445575212264,True,7330,-0.009055851851215269,0.15361546151282907,1940,0.003013958861391941,1515,-0.01613715572893276,2032,-0.018642146577081797,1843,-0.003928357439167862,7980,0.003113372722044705,,2005,0.010618243478068223,2159,0.009404100069712928,2000,-0.013902938901778794,1816,0.005384196048087209,False,,False,8,4,0.5,False,1.0,1.0,False
mark_index_bps|15m|Q1->Q1,up_first_1atr_1h,14087,0.012303450085859036,5974,0.013014515287072592,8113,0.011479936721839334,14336,0.01558202930040653,5496,0.010286399257623036,8840,0.01880194491876641,True,True,1,0.012303450085859036,True,22947,0.015472786446978304,0.00433188937020993,5569,0.01919493491994878,8096,0.006449559464325683,2803,0.025001509966385393,6479,0.016527898537715413,21877,0.0005693188908904578,0.4608463845384872,5182,0.0025221194500448796,5930,-0.007672774099906854,3401,-0.007372359660379191,7364,0.010657797591014206,True,0.0005693188908904578,False,8,6,0.75,True,0.4608463845384872,1.0,False
mark_index_bps_change_1h|1h|Q5->Q1,up_first_1atr_1h,7453,0.013817207375560525,4075,0.023071757200394283,3378,0.0029144966825833674,7632,0.011575022851993855,4722,0.01118112412625799,2910,0.012339209150390884,True,True,1,0.011575022851993855,True,3649,0.013364015372120897,0.08363878707097634,1210,0.022742168795787443,851,-0.013914183725504459,738,0.0315880456854708,850,0.011991977053826264,6056,0.005863063991168649,0.21892702432522493,1565,0.005654614212573794,1352,-0.005649165330935513,1513,0.0035369156917439692,1626,0.01910736742077007,True,0.005863063991168649,True,8,6,0.75,True,0.21892702432522493,1.0,False
oi_change_15m_pct|15m|Q2->Q5,up_first_1atr_1h,3156,-0.011328033174556995,1560,-0.009653584942125759,1596,-0.012976696664906195,3083,-0.011100852017361384,1524,-0.010920147522282764,1559,-0.011279772970935409,True,True,-1,0.011100852017361384,True,2899,0.001950813193465406,,716,-0.016389370056421826,791,-0.01846449339316697,656,0.009060945414468002,736,0.03464223280830203,3537,-0.021872650435935115,0.019326891036321226,771,-0.02849215174011205,907,0.016952819233562844,942,-0.028880645908148206,917,-0.049157644564137126,False,,False,8,5,0.625,False,1.0,1.0,False
oi_change_1h_pct|1h|Q1->Q4,up_first_1atr_1h,3674,-0.015350406678499628,1845,-0.025731341873541203,1829,-0.004853257942348033,3744,-0.010860874583903557,1879,-0.006614372545644953,1865,-0.015135616494745097,True,True,-1,0.010860874583903557,True,3142,-0.014373325883882793,0.12595801399533488,669,-0.020103326516075604,852,0.017200825956559695,756,-0.03784026764528159,865,-0.02105800594515367,3807,-0.0020738467055629872,0.4255248250583139,780,-0.05302073599632273,995,0.016963899995697695,1030,0.008247546535114392,1002,0.005728221653264531,True,0.0020738467055629872,False,8,4,0.5,False,0.4255248250583139,1.0,False
premium_index_change_1h|15m|Q2->Q1,up_first_1atr_1h,4510,0.010374197328563872,2267,0.013732964547202686,2243,0.0070072243502934395,4475,0.01234007561425332,2330,0.007402991269917558,2145,0.01772214236837566,True,True,1,0.010374197328563872,True,3749,0.011482157920922165,0.1169610129956681,1021,0.007988362367152446,893,-0.0313615449091722,899,0.039526706829590585,936,0.029613897616923346,4330,0.0033515547822761116,0.34155281572809065,1023,0.02751539453980778,1072,-0.001917822047353468,1149,-0.017763252217705694,1086,0.007415454921534559,True,0.0033515547822761116,True,8,5,0.625,False,0.34155281572809065,1.0,False
mark_index_bps_change_15m|1h|Q2->Q2,up_first_1atr_1h,4207,0.010338885049430313,1891,0.0024859016949811963,2316,0.01654659342560505,4127,0.015170922483149107,1777,0.02086615071547976,2350,0.010818407805066599,True,True,1,0.010338885049430313,True,5645,0.013707776515169134,0.040986337887370876,1308,0.041257598320391276,1445,-0.002195830800592158,1401,0.0027033349968221265,1491,0.015163950068384224,4372,-0.003068367080343304,,1120,-0.009064692040278766,1159,-0.0009036950979760539,1102,-0.008847584999782387,991,0.0072639997439046256,False,,False,8,4,0.5,False,1.0,1.0,False
premium_index_change_1h|1h|Q5->Q5,up_first_1atr_1h,1980,-0.024154011589889002,1237,-0.024890510506456354,743,-0.022118831949281326,2051,-0.010240216326726503,1411,-0.011118253517360788,640,-0.008064570918337621,True,True,-1,0.010240216326726503,True,591,-0.06909883400969524,0.0016661112962345886,295,-0.08188032735213246,83,-0.0701909948477844,95,-0.05340696215934454,118,-0.044737833514468806,1342,-0.0034811687732733687,0.3758747084305232,391,0.00085492798164305,277,-0.007454219482560087,305,-0.018157037262434506,369,0.01050728141991003,True,0.0034811687732733687,True,8,6,0.75,True,0.3758747084305232,1.0,False
premium_index_close|15m|Q1->Q1,up_first_1atr_1h,12724,0.010001279135662677,4981,0.006116726858099775,7743,0.01208911587108319,12742,0.014911539010280528,4255,0.0042403399079753434,8487,0.02016536898975707,True,True,1,0.010001279135662677,True,21493,0.011909164265901218,0.017994001999333556,5252,0.019221432106733938,7455,-0.0017126549287521664,2670,0.019469048091000474,6116,0.01624696878236853,21817,-0.0049341846367692566,,4948,-0.00400637121801295,6016,-0.011466984479871656,3695,-0.00435016488283424,7158,9.991414422555467e-05,False,,False,8,4,0.5,False,1.0,1.0,False
premium_index_change_15m|15m|Q3->Q2,up_first_1atr_1h,4453,0.020242230190138988,2094,0.00762839286993805,2359,0.031319875626356075,4237,0.009704923463013215,1742,0.006550042412356627,2495,0.011850258740981001,True,True,1,0.009704923463013215,True,6295,0.0063874448165964215,0.17427524158613794,1423,0.014750090599914445,1929,0.01395897985663197,1543,0.0035156424727801894,1400,-0.011747518744493035,4315,0.015755784080684565,0.02865711429523492,1039,0.026319606048542887,1160,0.020212903634581725,1150,0.021814452402569073,966,-0.009725343266585251,True,0.0063874448165964215,True,8,6,0.75,True,0.17427524158613794,1.0,False
oi_change_1h_pct|1h|Q5->Q1,up_first_1atr_1h,4916,0.02478616314361365,2397,0.024041578884452297,2519,0.02545179815292442,4956,0.009674969045160409,2596,0.00945038012170013,2360,0.009943903657933628,True,True,1,0.009674969045160409,True,4029,0.0031854803457455616,0.39886704431856046,873,0.020024268139742396,1278,-0.01801044164907406,734,0.005850172502924189,1144,0.01048025348327919,6884,-0.0036398554966717844,,1130,-0.004450279903742749,1960,-0.017894063290119167,1666,0.014604263979373644,2128,-0.007545981819489289,False,,False,8,4,0.5,False,1.0,1.0,False
premium_index_close|1h|Q5->Q4,up_first_1atr_1h,2848,0.024032204503630472,2041,0.021201388110299535,807,0.033032843915168586,3675,0.009664592012991635,2885,0.012280223661821854,790,0.0006379607272319898,True,True,1,0.009664592012991635,True,152,0.03570791636878906,,40,0.07956035061396921,0,,112,0.02234491753990364,0,,167,-0.0012590853692914794,,107,0.026382570977077635,0,,60,-0.03673627223511211,0,,False,,False,4,3,0.75,False,1.0,1.0,False
premium_index_change_1h|15m|Q3->Q2,up_first_1atr_1h,4382,0.01470859899796123,2021,0.007024183108724935,2361,0.021129375376697235,4423,0.009491532511099021,1862,0.01664313639053644,2561,0.0042401928458170035,True,True,1,0.009491532511099021,True,6605,0.018483126536524785,0.003332222592469177,1456,0.02585155940517808,1830,0.015746196540720403,1738,0.016570628537766474,1581,0.01591354568127723,4473,0.0025173992202149886,0.38253915361546154,1157,0.011067423035656498,1171,0.02210489103114821,1129,-0.006503027475738055,1016,-0.01988983357486196,True,0.0025173992202149886,True,8,6,0.75,True,0.38253915361546154,1.0,False
oi_change_15m_pct|15m|Q5->Q5,up_first_1atr_1h,5812,-0.011150959736183297,2881,-0.01962141128447481,2931,-0.002830425151937488,6089,-0.009246905579969045,3005,-0.00698575995300843,3084,-0.011453027468272758,True,True,-1,0.009246905579969045,True,5228,-0.003116430266736303,0.3782072642452516,1188,-0.019850423796805183,1513,-0.024084559854672505,1150,0.050574731204499845,1377,-0.011682677993377799,8390,0.007456023150260616,,1387,-0.002416221548982078,2310,-0.00045436013613031623,2141,0.02765731331681065,2552,-0.00018628162857309283,False,,False,8,6,0.75,True,1.0,1.0,False
funding_delta_settlement|1h|Q1->Q2,up_first_1atr_1h,530,0.02525517461175003,282,0.014446251391753095,248,0.03772465348466125,555,0.009135082912053893,319,0.012664874569391527,236,0.00443542908166239,True,True,1,0.009135082912053893,True,516,0.057076745418156605,0.051649450183272244,96,0.11914368394730263,155,0.13478374281253425,106,-0.05211599890214491,159,0.015543586376800755,428,-0.0706949799352996,,94,0.0017255815159522014,149,-0.022427688820868374,118,-0.1983181931390669,67,-0.0634319654352451,False,,False,8,4,0.5,False,1.0,1.0,False
mark_index_bps_change_15m|15m|Q3->Q2,up_first_1atr_1h,4411,0.0090747851052419,2039,0.00748622718297326,2372,0.010287619268265713,4405,0.016094823583485907,1815,0.021081327499951008,2590,0.012543537189770526,True,True,1,0.0090747851052419,True,6302,0.007256213484157559,0.1316227924025325,1454,0.020378782525936223,1704,-0.013902460428416807,1604,0.01259251283737417,1540,0.011953779956805688,4574,0.0052329589635558005,0.24425191602799068,1130,0.013248835140505011,1208,0.001801165794892312,1164,-0.0197259629567616,1072,0.027053109191620572,True,0.0052329589635558005,True,8,6,0.75,True,0.24425191602799068,1.0,False
premium_index_change_1h|15m|Q1->Q2,up_first_1atr_1h,4490,0.009072462505181955,2258,0.0117796098524508,2232,0.006362646316202536,4431,0.009482756245509316,2292,0.008754585544460902,2139,0.010279281349077074,True,True,1,0.009072462505181955,True,3733,0.016073292036729303,0.05064978340553149,983,0.030501347562087278,893,0.010071825751522101,914,0.01761687752739971,943,0.005579401419118557,4344,0.015547081302889065,0.04065311562812396,1027,-0.002728623045981926,1050,0.004827025145255015,1133,0.03675593135417887,1134,0.02048706375741599,True,0.015547081302889065,True,8,7,0.875,True,0.05064978340553149,0.9108075086082418,False
