run_stage,symbol,asset_class,day_key,side,entry_time,exit_time,duration_minutes,entry,initial_stop,exit,exit_reason,gross_r,commission_r,net_r,net_r_commission_x1_5
DEV_2024_2025,XAUUSD,METAL,20240412,LONG,2024.04.12 10:00,2024.04.12 19:30,570.000000,2398.14,2372.14,2372.14,STOP,-1.00000000,0.00293612,-1.00293612,-1.00440418
DEV_2024_2025,USDJPY,FOREX,20240412,SHORT,2024.04.12 14:30,2024.04.12 20:15,345.000000,152.911,153.192,153.192,STOP,-1.00000000,0.05461496,-1.05461496,-1.08192245
DEV_2024_2025,ETHUSD,CRYPTO,20240412,SHORT,2024.04.12 18:00,2024.04.12 22:45,285.000000,3428.66,3500.84,3223.00,EOD,2.84940427,0.03686154,2.81254273,2.79411196
DEV_2024_2025,USDJPY,FOREX,20240415,LONG,2024.04.15 02:45,2024.04.15 23:45,1260.000000,153.469,153.071,154.217,EOD,1.86183452,0.03841131,1.82342322,1.80421756
DEV_2024_2025,BTCUSD,CRYPTO,20240415,LONG,2024.04.15 11:15,2024.04.15 19:15,480.000000,66694.14,63674.40,63674.40,STOP,-1.00000000,0.01726884,-1.01726884,-1.02590326
DEV_2024_2025,GBPUSD,FOREX,20240416,SHORT,2024.04.16 08:30,2024.04.16 09:00,30.000000,1.24094,1.24424,1.24424,STOP,-1.00000000,0.03034901,-1.03034901,-1.04552352
DEV_2024_2025,EURUSD,FOREX,20240416,LONG,2024.04.16 13:45,2024.04.16 17:30,225.000000,1.06469,1.06244,1.06244,STOP,-1.00000000,0.04444444,-1.04444444,-1.06666667
DEV_2024_2025,GBPUSD,FOREX,20240417,LONG,2024.04.17 08:30,2024.04.17 18:00,570.000000,1.24604,1.24271,1.24271,STOP,-1.00000000,0.03003003,-1.03003003,-1.04504505
DEV_2024_2025,EURUSD,FOREX,20240417,LONG,2024.04.17 10:15,2024.04.17 23:45,810.000000,1.06428,1.06166,1.06709,EOD,1.07251908,0.03816794,1.03435115,1.01526718
DEV_2024_2025,BTCUSD,CRYPTO,20240417,SHORT,2024.04.17 13:45,2024.04.17 23:45,600.000000,62645.92,64018.53,61308.20,EOD,0.97458127,0.03612217,0.93845910,0.92039802
DEV_2024_2025,ETHUSD,CRYPTO,20240417,SHORT,2024.04.17 14:15,2024.04.17 23:45,570.000000,3030.14,3100.97,2999.79,EOD,0.42849075,0.03405297,0.39443778,0.37741129
DEV_2024_2025,USDJPY,FOREX,20240417,SHORT,2024.04.17 19:00,2024.04.17 23:45,285.000000,154.213,154.655,154.330,EOD,-0.26525542,0.03498950,-0.30024493,-0.31773968
DEV_2024_2025,XAUUSD,METAL,20240417,SHORT,2024.04.17 19:45,2024.04.17 23:45,240.000000,2364.39,2382.01,2361.01,EOD,0.19182747,0.00429094,0.18753653,0.18539106
DEV_2024_2025,USDJPY,FOREX,20240418,SHORT,2024.04.18 04:00,2024.04.18 05:30,90.000000,154.029,154.316,154.316,STOP,-1.00000000,0.05376922,-1.05376922,-1.08065383
DEV_2024_2025,XAUUSD,METAL,20240418,LONG,2024.04.18 13:15,2024.04.18 23:45,630.000000,2381.99,2361.52,2378.73,EOD,-0.15905204,0.00372203,-0.16277407,-0.16463509
DEV_2024_2025,BTCUSD,CRYPTO,20240418,LONG,2024.04.18 16:15,2024.04.18 23:45,450.000000,63706.16,61291.60,63476.08,EOD,-0.09528858,0.02106922,-0.11635780,-0.12689241
DEV_2024_2025,BTCUSD,CRYPTO,20240419,SHORT,2024.04.19 03:30,2024.04.19 08:30,300.000000,61808.73,63475.87,63475.87,STOP,-1.00000000,0.03005959,-1.03005959,-1.04508938
DEV_2024_2025,ETHUSD,CRYPTO,20240419,SHORT,2024.04.19 03:30,2024.04.19 08:45,315.000000,2993.40,3064.33,3064.33,STOP,-1.00000000,0.03416174,-1.03416174,-1.05124261
DEV_2024_2025,EURUSD,FOREX,20240419,SHORT,2024.04.19 03:30,2024.04.19 06:00,150.000000,1.06179,1.06423,1.06423,STOP,-1.00000000,0.04098361,-1.04098361,-1.06147541
DEV_2024_2025,GBPUSD,FOREX,20240419,SHORT,2024.04.19 03:30,2024.04.19 09:00,330.000000,1.24085,1.24361,1.24361,STOP,-1.00000000,0.03623188,-1.03623188,-1.05434783
DEV_2024_2025,USDJPY,FOREX,20240419,SHORT,2024.04.19 03:30,2024.04.19 13:15,585.000000,154.226,154.588,154.588,STOP,-1.00000000,0.04264574,-1.04264574,-1.06396861
DEV_2024_2025,XAUUSD,METAL,20240419,LONG,2024.04.19 04:15,2024.04.19 11:15,420.000000,2394.19,2378.59,2378.59,STOP,-1.00000000,0.00489516,-1.00489516,-1.00734274
DEV_2024_2025,XAUUSD,METAL,20240422,SHORT,2024.04.22 06:15,2024.04.22 23:45,1050.000000,2365.74,2388.22,2327.00,EOD,1.72391546,0.00334078,1.72057469,1.71890430
DEV_2024_2025,GBPUSD,FOREX,20240422,SHORT,2024.04.22 13:15,2024.04.22 23:45,630.000000,1.23145,1.23654,1.23501,EOD,-0.69911504,0.01966568,-0.71878073,-0.72861357
DEV_2024_2025,EURUSD,FOREX,20240423,LONG,2024.04.23 09:30,2024.04.23 23:45,855.000000,1.06744,1.06511,1.07022,EOD,1.18843683,0.04282655,1.14561028,1.12419700
DEV_2024_2025,XAUUSD,METAL,20240423,SHORT,2024.04.23 12:15,2024.04.23 16:45,270.000000,2295.39,2327.41,2327.41,STOP,-1.00000000,0.00230996,-1.00230996,-1.00346493
DEV_2024_2025,GBPUSD,FOREX,20240423,LONG,2024.04.23 13:45,2024.04.23 23:45,600.000000,1.23955,1.23491,1.24447,EOD,1.06256742,0.02157497,1.04099245,1.03020496
DEV_2024_2025,USDJPY,FOREX,20240423,SHORT,2024.04.23 15:45,2024.04.23 16:45,60.000000,154.618,154.804,154.804,STOP,-1.00000000,0.08345156,-1.08345156,-1.12517733
DEV_2024_2025,ETHUSD,CRYPTO,20240423,LONG,2024.04.23 16:30,2024.04.23 22:15,345.000000,3251.91,3197.71,3197.71,STOP,-1.00000000,0.04759867,-1.04759867,-1.07139801
DEV_2024_2025,ETHUSD,CRYPTO,20240424,LONG,2024.04.24 06:45,2024.04.24 16:30,585.000000,3265.24,3209.15,3209.15,STOP,-1.00000000,0.04617144,-1.04617144,-1.06925716
DEV_2024_2025,USDJPY,FOREX,20240424,LONG,2024.04.24 08:00,2024.04.24 09:00,60.000000,154.926,154.763,154.763,STOP,-1.00000000,0.09494873,-1.09494873,-1.14242309
DEV_2024_2025,BTCUSD,CRYPTO,20240424,SHORT,2024.04.24 16:15,2024.04.24 23:45,450.000000,65627.49,66350.49,64370.29,EOD,1.73884179,0.07192032,1.66692147,1.63096131
DEV_2024_2025,USDJPY,FOREX,20240425,LONG,2024.04.25 06:45,2024.04.25 23:45,1020.000000,155.543,155.222,155.574,EOD,0.09463113,0.04828119,0.04634994,0.02220935
DEV_2024_2025,EURUSD,FOREX,20240425,LONG,2024.04.25 08:00,2024.04.25 14:30,390.000000,1.07148,1.06966,1.06966,STOP,-1.00000000,0.05494505,-1.05494505,-1.08241758
DEV_2024_2025,GBPUSD,FOREX,20240425,LONG,2024.04.25 08:15,2024.04.25 15:00,405.000000,1.24823,1.24586,1.24586,STOP,-1.00000000,0.04228330,-1.04228330,-1.06342495
DEV_2024_2025,XAUUSD,METAL,20240425,LONG,2024.04.25 11:00,2024.04.25 16:15,315.000000,2328.03,2315.32,2315.32,STOP,-1.00000000,0.00584299,-1.00584299,-1.00876449
DEV_2024_2025,USDJPY,FOREX,20240426,LONG,2024.04.26 05:15,2024.04.26 05:15,0.000000,155.851,155.575,155.533,STOP,-1.15274719,0.05646846,-1.20921565,-1.23744988
DEV_2024_2025,XAUUSD,METAL,20240426,LONG,2024.04.26 12:00,2024.04.26 17:30,330.000000,2352.14,2332.28,2332.28,STOP,-1.00000000,0.00377490,-1.00377490,-1.00566235
DEV_2024_2025,ETHUSD,CRYPTO,20240426,SHORT,2024.04.26 15:15,2024.04.26 22:45,450.000000,3110.39,3170.55,3143.85,EOD,-0.55625727,0.04157710,-0.59783437,-0.61862292
DEV_2024_2025,EURUSD,FOREX,20240426,SHORT,2024.04.26 16:15,2024.04.26 22:45,390.000000,1.06977,1.07285,1.06929,EOD,0.15584416,0.03246753,0.12337662,0.10714286
DEV_2024_2025,GBPUSD,FOREX,20240426,SHORT,2024.04.26 16:30,2024.04.26 22:45,375.000000,1.24747,1.25102,1.24935,EOD,-0.53023910,0.02812940,-0.55836850,-0.57243319
DEV_2024_2025,BTCUSD,CRYPTO,20240426,SHORT,2024.04.26 17:15,2024.04.26 22:45,330.000000,63454.54,64706.28,63935.72,EOD,-0.38441382,0.04070789,-0.42512171,-0.44547566
DEV_2024_2025,BTCUSD,CRYPTO,20240429,SHORT,2024.04.29 00:30,2024.04.29 23:45,1395.000000,62910.88,63655.39,63080.94,EOD,-0.22841869,0.06769114,-0.29610983,-0.32995540
DEV_2024_2025,ETHUSD,CRYPTO,20240429,SHORT,2024.04.29 01:00,2024.04.29 23:45,1365.000000,3271.93,3306.90,3175.68,EOD,2.75235916,0.07375019,2.67860898,2.64173389
DEV_2024_2025,USDJPY,FOREX,20240429,LONG,2024.04.29 03:30,2024.04.29 06:00,150.000000,159.623,157.886,157.886,STOP,-1.00000000,0.00908959,-1.00908959,-1.01363438
DEV_2024_2025,XAUUSD,METAL,20240429,SHORT,2024.04.29 04:00,2024.04.29 10:30,390.000000,2324.75,2337.88,2337.88,STOP,-1.00000000,0.00568180,-1.00568180,-1.00852271
DEV_2024_2025,GBPUSD,FOREX,20240429,LONG,2024.04.29 06:15,2024.04.29 23:45,1050.000000,1.25367,1.24907,1.25608,EOD,0.52391304,0.02173913,0.50217391,0.49130435
DEV_2024_2025,EURUSD,FOREX,20240429,LONG,2024.04.29 07:00,2024.04.29 15:30,510.000000,1.07337,1.06942,1.06942,STOP,-1.00000000,0.02534854,-1.02534854,-1.03802281
DEV_2024_2025,BTCUSD,CRYPTO,20240430,LONG,2024.04.30 01:00,2024.04.30 07:30,390.000000,64055.70,63080.62,63080.62,STOP,-1.00000000,0.05215421,-1.05215421,-1.07823132
DEV_2024_2025,EURUSD,FOREX,20240430,SHORT,2024.04.30 07:30,2024.04.30 11:00,210.000000,1.06987,1.07205,1.07205,STOP,-1.00000000,0.04597701,-1.04597701,-1.06896552
DEV_2024_2025,XAUUSD,METAL,20240430,SHORT,2024.04.30 08:30,2024.04.30 23:45,915.000000,2322.15,2335.62,2286.00,EOD,2.68374165,0.00547367,2.67826797,2.67553114
DEV_2024_2025,ETHUSD,CRYPTO,20240430,SHORT,2024.04.30 10:45,2024.04.30 23:45,780.000000,3077.13,3175.57,2988.06,EOD,0.90481512,0.02464523,0.88016989,0.86784728
DEV_2024_2025,GBPUSD,FOREX,20240430,SHORT,2024.04.30 14:30,2024.04.30 23:45,555.000000,1.25207,1.25606,1.24933,EOD,0.68460576,0.02503129,0.65957447,0.64705882
DEV_2024_2025,BTCUSD,CRYPTO,20240501,SHORT,2024.05.01 09:30,2024.05.01 23:45,855.000000,57352.72,60140.07,57858.47,EOD,-0.18144474,0.01653344,-0.19797818,-0.20624490
DEV_2024_2025,ETHUSD,CRYPTO,20240501,SHORT,2024.05.01 10:15,2024.05.01 20:30,615.000000,2822.18,2987.95,2987.95,STOP,-1.00000000,0.01401975,-1.01401975,-1.02102963
DEV_2024_2025,EURUSD,FOREX,20240501,LONG,2024.05.01 20:30,2024.05.01 23:45,195.000000,1.07051,1.06685,1.07116,EOD,0.17759563,0.02732240,0.15027322,0.13661202
DEV_2024_2025,GBPUSD,FOREX,20240501,LONG,2024.05.01 20:30,2024.05.01 20:30,0.000000,1.25339,1.24911,1.24911,STOP,-1.00000000,0.02336449,-1.02336449,-1.03504673
DEV_2024_2025,XAUUSD,METAL,20240501,LONG,2024.05.01 21:15,2024.05.01 23:45,150.000000,2312.37,2286.74,2319.44,EOD,0.27584861,0.00289149,0.27295712,0.27151138
DEV_2024_2025,USDJPY,FOREX,20240501,SHORT,2024.05.01 22:00,2024.05.01 23:45,105.000000,156.803,157.695,154.291,EOD,2.87607117,0.01766878,2.85840239,2.84956800
DEV_2024_2025,XAUUSD,METAL,20240502,SHORT,2024.05.02 13:00,2024.05.02 23:45,645.000000,2297.61,2320.96,2303.79,EOD,-0.26466809,0.00315299,-0.26782109,-0.26939758
DEV_2024_2025,GBPUSD,FOREX,20240502,SHORT,2024.05.02 16:00,2024.05.02 19:30,210.000000,1.24814,1.25233,1.25233,STOP,-1.00000000,0.02383790,-1.02383790,-1.03575685
DEV_2024_2025,GBPUSD,FOREX,20240503,LONG,2024.05.03 11:30,2024.05.03 16:15,285.000000,1.25684,1.25320,1.25320,STOP,-1.00000000,0.02747253,-1.02747253,-1.04120879
DEV_2024_2025,EURUSD,FOREX,20240503,LONG,2024.05.03 14:15,2024.05.03 22:45,510.000000,1.07524,1.07244,1.07624,EOD,0.35714286,0.03571429,0.32142857,0.30357143
DEV_2024_2025,BTCUSD,CRYPTO,20240503,LONG,2024.05.03 14:30,2024.05.03 14:30,0.000000,60464.22,59116.55,59116.55,STOP,-1.00000000,0.03549260,-1.03549260,-1.05323889
DEV_2024_2025,USDJPY,FOREX,20240503,SHORT,2024.05.03 14:30,2024.05.03 22:45,495.000000,152.063,153.678,152.992,EOD,-0.57780950,0.00951565,-0.58732515,-0.59208298
DEV_2024_2025,ETHUSD,CRYPTO,20240503,LONG,2024.05.03 15:15,2024.05.03 22:45,450.000000,3058.53,2996.35,3112.24,EOD,0.86364367,0.03968982,0.82395385,0.80410894
DEV_2024_2025,XAUUSD,METAL,20240503,SHORT,2024.05.03 16:30,2024.05.03 16:30,0.000000,2283.36,2303.82,2303.82,STOP,-1.00000000,0.00358812,-1.00358812,-1.00538218
DEV_2024_2025,USDJPY,FOREX,20240506,LONG,2024.05.06 02:00,2024.05.06 23:45,1305.000000,153.730,152.809,153.876,EOD,0.15742231,0.01659173,0.14083058,0.13253472
DEV_2024_2025,ETHUSD,CRYPTO,20240506,LONG,2024.05.06 10:15,2024.05.06 12:45,150.000000,3221.12,3136.30,3136.30,STOP,-1.00000000,0.02998074,-1.02998074,-1.04497110
DEV_2024_2025,GBPUSD,FOREX,20240506,LONG,2024.05.06 14:30,2024.05.06 23:45,555.000000,1.25927,1.25403,1.25605,EOD,-0.61450382,0.01908397,-0.63358779,-0.64312977
DEV_2024_2025,XAUUSD,METAL,20240506,LONG,2024.05.06 15:45,2024.05.06 23:45,480.000000,2326.30,2304.68,2323.64,EOD,-0.12303423,0.00344121,-0.12647544,-0.12819605
DEV_2024_2025,USDJPY,FOREX,20240507,LONG,2024.05.07 04:00,2024.05.07 23:45,1185.000000,154.457,153.863,154.594,EOD,0.22853150,0.02588126,0.20265024,0.18970961
DEV_2024_2025,GBPUSD,FOREX,20240507,SHORT,2024.05.07 09:30,2024.05.07 15:30,360.000000,1.25346,1.25627,1.25627,STOP,-1.00000000,0.03552398,-1.03552398,-1.05328597
DEV_2024_2025,EURUSD,FOREX,20240507,LONG,2024.05.07 15:30,2024.05.07 17:45,135.000000,1.07858,1.07680,1.07680,STOP,-1.00000000,0.05617978,-1.05617978,-1.08426966
DEV_2024_2025,BTCUSD,CRYPTO,20240508,SHORT,2024.05.08 01:45,2024.05.08 23:45,1320.000000,62268.75,63066.97,61475.97,EOD,0.99318484,0.06201033,0.93117450,0.90016934
DEV_2024_2025,ETHUSD,CRYPTO,20240508,SHORT,2024.05.08 02:30,2024.05.08 23:45,1275.000000,2996.66,3051.58,2971.99,EOD,0.44919883,0.04347160,0.40572724,0.38399144
DEV_2024_2025,USDJPY,FOREX,20240508,LONG,2024.05.08 03:30,2024.05.08 23:45,1215.000000,155.040,154.595,155.505,EOD,1.03883967,0.03474032,1.00409936,0.98672920
DEV_2024_2025,GBPUSD,FOREX,20240508,SHORT,2024.05.08 09:45,2024.05.08 23:45,840.000000,1.24718,1.25068,1.24972,EOD,-0.72571429,0.02857143,-0.75428571,-0.76857143
DEV_2024_2025,EURUSD,FOREX,20240508,SHORT,2024.05.08 10:00,2024.05.08 17:45,465.000000,1.07357,1.07555,1.07555,STOP,-1.00000000,0.05063291,-1.05063291,-1.07594937
DEV_2024_2025,XAUUSD,METAL,20240508,SHORT,2024.05.08 11:00,2024.05.08 13:15,135.000000,2303.81,2313.76,2313.76,STOP,-1.00000000,0.00742150,-1.00742150,-1.01113225
DEV_2024_2025,XAUUSD,METAL,20240509,LONG,2024.05.09 08:15,2024.05.09 10:30,135.000000,2318.39,2309.52,2309.52,STOP,-1.00000000,0.00834328,-1.00834328,-1.01251493
DEV_2024_2025,EURUSD,FOREX,20240509,SHORT,2024.05.09 08:30,2024.05.09 14:30,360.000000,1.07386,1.07498,1.07498,STOP,-1.00000000,0.08888889,-1.08888889,-1.13333333
DEV_2024_2025,GBPUSD,FOREX,20240509,SHORT,2024.05.09 09:30,2024.05.09 12:00,150.000000,1.24753,1.24957,1.24957,STOP,-1.00000000,0.04889976,-1.04889976,-1.07334963
DEV_2024_2025,BTCUSD,CRYPTO,20240509,LONG,2024.05.09 18:00,2024.05.09 23:45,345.000000,62346.39,61475.48,62538.47,EOD,0.22055092,0.05735833,0.16319259,0.13451342
DEV_2024_2025,ETHUSD,CRYPTO,20240510,LONG,2024.05.10 00:45,2024.05.10 03:00,135.000000,3059.50,3020.30,3020.30,STOP,-1.00000000,0.06203878,-1.06203878,-1.09305816
DEV_2024_2025,XAUUSD,METAL,20240510,LONG,2024.05.10 09:45,2024.05.10 23:30,825.000000,2366.47,2346.22,2361.48,EOD,-0.24660578,0.00373475,-0.25034052,-0.25220790
DEV_2024_2025,USDJPY,FOREX,20240510,LONG,2024.05.10 14:45,2024.05.10 22:45,480.000000,155.865,155.466,155.746,EOD,-0.29859517,0.03891505,-0.33751022,-0.35696774
DEV_2024_2025,BTCUSD,CRYPTO,20240510,SHORT,2024.05.10 16:45,2024.05.10 22:45,360.000000,61446.74,62538.44,60556.75,EOD,0.81522566,0.04470179,0.77052386,0.74817297
DEV_2024_2025,BTCUSD,CRYPTO,20240513,LONG,2024.05.13 10:15,2024.05.13 23:45,810.000000,62862.18,61222.17,62899.08,EOD,0.02249986,0.03067329,-0.00817343,-0.02351007
DEV_2024_2025,EURUSD,FOREX,20240513,LONG,2024.05.13 11:00,2024.05.13 23:45,765.000000,1.07849,1.07700,1.07894,EOD,0.30201342,0.06711409,0.23489933,0.20134228
DEV_2024_2025,XAUUSD,METAL,20240513,SHORT,2024.05.13 11:15,2024.05.13 23:45,750.000000,2345.16,2361.74,2336.07,EOD,0.54825090,0.00451747,0.54373343,0.54147470
DEV_2024_2025,GBPUSD,FOREX,20240513,LONG,2024.05.13 12:45,2024.05.13 23:45,660.000000,1.25384,1.25190,1.25575,EOD,0.98966408,0.05167959,0.93798450,0.91214470
DEV_2024_2025,USDJPY,FOREX,20240513,LONG,2024.05.13 17:00,2024.05.13 23:45,405.000000,156.006,155.687,156.188,EOD,0.57117020,0.04888063,0.52228957,0.49784925
DEV_2024_2025,BTCUSD,CRYPTO,20240514,SHORT,2024.05.14 08:15,2024.05.14 23:45,930.000000,61547.60,62896.09,61682.39,EOD,-0.09995625,0.03655348,-0.13650972,-0.15478646
DEV_2024_2025,ETHUSD,CRYPTO,20240514,SHORT,2024.05.14 08:15,2024.05.14 23:45,930.000000,2884.49,2951.12,2896.06,EOD,-0.17364551,0.03470242,-0.20834792,-0.22569913
DEV_2024_2025,GBPUSD,FOREX,20240514,SHORT,2024.05.14 10:00,2024.05.14 12:45,165.000000,1.25320,1.25577,1.25577,STOP,-1.00000000,0.03883495,-1.03883495,-1.05825243
DEV_2024_2025,EURUSD,FOREX,20240514,SHORT,2024.05.14 14:30,2024.05.14 14:30,0.000000,1.07690,1.07895,1.07968,STOP,-1.35523114,0.04866180,-1.40389294,-1.42822384
DEV_2024_2025,USDJPY,FOREX,20240514,LONG,2024.05.14 14:30,2024.05.14 23:45,555.000000,156.560,156.188,156.407,EOD,-0.41150572,0.04193048,-0.45343620,-0.47440144
DEV_2024_2025,XAUUSD,METAL,20240514,LONG,2024.05.14 16:45,2024.05.14 23:45,420.000000,2352.90,2336.74,2357.91,EOD,0.31002475,0.00466417,0.30536058,0.30302850
DEV_2024_2025,USDJPY,FOREX,20240515,SHORT,2024.05.15 09:15,2024.05.15 23:45,870.000000,156.105,156.406,154.822,EOD,4.30600156,0.05196155,4.25404001,4.22805924
DEV_2024_2025,XAUUSD,METAL,20240515,LONG,2024.05.15 11:30,2024.05.15 16:45,315.000000,2370.31,2357.91,2357.91,STOP,-1.00000000,0.00610093,-1.00610093,-1.00915139
DEV_2024_2025,BTCUSD,CRYPTO,20240515,LONG,2024.05.15 11:45,2024.05.15 23:45,720.000000,62672.53,61682.08,65876.47,EOD,3.23483265,0.05191539,3.18291726,3.15695956
DEV_2024_2025,ETHUSD,CRYPTO,20240515,LONG,2024.05.15 14:30,2024.05.15 23:45,555.000000,2946.21,2895.95,3013.51,EOD,1.33903701,0.04743112,1.29160589,1.26789033
DEV_2024_2025,EURUSD,FOREX,20240515,LONG,2024.05.15 14:30,2024.05.15 23:45,555.000000,1.08465,1.08171,1.08834,EOD,1.25510204,0.03401361,1.22108844,1.20408163
DEV_2024_2025,GBPUSD,FOREX,20240515,LONG,2024.05.15 14:30,2024.05.15 23:45,555.000000,1.26307,1.25890,1.26830,EOD,1.25419664,0.02398082,1.23021583,1.21822542
DEV_2024_2025,USDJPY,FOREX,20240516,SHORT,2024.05.16 02:45,2024.05.16 10:15,450.000000,153.841,154.774,154.774,STOP,-1.00000000,0.01658897,-1.01658897,-1.02488346
DEV_2024_2025,ETHUSD,CRYPTO,20240516,SHORT,2024.05.16 19:15,2024.05.16 23:45,270.000000,2930.64,3013.51,2940.63,EOD,-0.12065637,0.02833622,-0.14899259,-0.16316070
DEV_2024_2025,ETHUSD,CRYPTO,20240517,LONG,2024.05.17 09:00,2024.05.17 22:45,825.000000,2998.32,2940.52,3090.45,EOD,1.59366892,0.04212956,1.55153935,1.53047457
DEV_2024_2025,EURUSD,FOREX,20240517,SHORT,2024.05.17 10:30,2024.05.17 16:30,360.000000,1.08468,1.08671,1.08671,STOP,-1.00000000,0.04914005,-1.04914005,-1.07371007
DEV_2024_2025,BTCUSD,CRYPTO,20240517,LONG,2024.05.17 13:00,2024.05.17 22:45,585.000000,66536.18,65465.18,66922.50,EOD,0.36070962,0.04984451,0.31086511,0.28594285
DEV_2024_2025,XAUUSD,METAL,20240517,LONG,2024.05.17 15:00,2024.05.17 23:30,510.000000,2390.29,2377.04,2417.65,EOD,2.06490566,0.00580581,2.05909985,2.05619694
DEV_2024_2025,GBPUSD,FOREX,20240517,LONG,2024.05.17 16:45,2024.05.17 22:45,360.000000,1.26971,1.26685,1.26997,EOD,0.09090909,0.03496503,0.05594406,0.03846154
DEV_2024_2025,XAUUSD,METAL,20240520,LONG,2024.05.20 08:30,2024.05.20 15:15,405.000000,2442.14,2417.76,2417.76,STOP,-1.00000000,0.00318943,-1.00318943,-1.00478415
DEV_2024_2025,USDJPY,FOREX,20240520,LONG,2024.05.20 14:30,2024.05.20 23:45,555.000000,155.977,155.611,156.213,EOD,0.64234694,0.04251701,0.59982993,0.57857143
DEV_2024_2025,BTCUSD,CRYPTO,20240520,LONG,2024.05.20 17:15,2024.05.20 23:45,390.000000,67455.71,66279.25,69723.62,EOD,1.92774935,0.04664139,1.88110796,1.85778726
DEV_2024_2025,ETHUSD,CRYPTO,20240520,LONG,2024.05.20 21:15,2024.05.20 23:45,150.000000,3168.84,3069.97,3649.38,EOD,4.86032163,0.02758459,4.83273705,4.81894476
DEV_2024_2025,BTCUSD,CRYPTO,20240521,LONG,2024.05.21 02:15,2024.05.21 17:45,930.000000,71907.09,69728.52,69728.52,STOP,-1.00000000,0.02600524,-1.02600524,-1.03900786
DEV_2024_2025,EURUSD,FOREX,20240521,LONG,2024.05.21 11:15,2024.05.21 14:15,180.000000,1.08746,1.08591,1.08591,STOP,-1.00000000,0.06451613,-1.06451613,-1.09677419
DEV_2024_2025,GBPUSD,FOREX,20240521,LONG,2024.05.21 11:45,2024.05.21 14:45,180.000000,1.27245,1.27062,1.27062,STOP,-1.00000000,0.05479452,-1.05479452,-1.08219178
DEV_2024_2025,GBPUSD,FOREX,20240522,LONG,2024.05.22 08:00,2024.05.22 08:00,0.000000,1.27306,1.27104,1.27104,STOP,-1.00000000,0.04950495,-1.04950495,-1.07425743
DEV_2024_2025,USDJPY,FOREX,20240522,LONG,2024.05.22 10:15,2024.05.22 23:45,810.000000,156.493,156.141,156.658,EOD,0.46717530,0.04435770,0.42281760,0.40063875
DEV_2024_2025,EURUSD,FOREX,20240522,SHORT,2024.05.22 12:15,2024.05.22 23:45,690.000000,1.08397,1.08557,1.08243,EOD,0.95638629,0.06230530,0.89408100,0.86292835
DEV_2024_2025,XAUUSD,METAL,20240522,SHORT,2024.05.22 14:30,2024.05.22 23:45,555.000000,2407.35,2421.20,2378.75,EOD,2.06608884,0.00553107,2.06055777,2.05779223
DEV_2024_2025,EURUSD,FOREX,20240523,LONG,2024.05.23 11:45,2024.05.23 16:45,300.000000,1.08481,1.08239,1.08239,STOP,-1.00000000,0.04140787,-1.04140787,-1.06211180
DEV_2024_2025,ETHUSD,CRYPTO,20240523,LONG,2024.05.23 13:15,2024.05.23 15:45,150.000000,3859.10,3774.67,3774.67,STOP,-1.00000000,0.03616613,-1.03616613,-1.05424919
DEV_2024_2025,BTCUSD,CRYPTO,20240523,SHORT,2024.05.23 15:30,2024.05.23 23:45,495.000000,68603.01,69480.39,67974.90,EOD,0.71590417,0.06226625,0.65363792,0.62250479
DEV_2024_2025,USDJPY,FOREX,20240523,LONG,2024.05.23 15:45,2024.05.23 16:00,15.000000,157.018,156.666,156.666,STOP,-1.00000000,0.04444444,-1.04444444,-1.06666667
DEV_2024_2025,XAUUSD,METAL,20240523,SHORT,2024.05.23 16:45,2024.05.23 23:45,420.000000,2353.68,2379.41,2328.79,EOD,0.96697105,0.00291119,0.96405986,0.96260427
DEV_2024_2025,GBPUSD,FOREX,20240523,SHORT,2024.05.23 20:45,2024.05.23 23:45,180.000000,1.26866,1.27172,1.26998,EOD,-0.43044190,0.03273322,-0.46317512,-0.47954173
DEV_2024_2025,ETHUSD,CRYPTO,20240524,SHORT,2024.05.24 10:15,2024.05.24 22:45,750.000000,3630.30,3842.76,3733.36,EOD,-0.48507954,0.01386362,-0.49894316,-0.50587497
DEV_2024_2025,EURUSD,FOREX,20240524,LONG,2024.05.24 12:30,2024.05.24 22:45,615.000000,1.08437,1.08135,1.08452,EOD,0.04966887,0.03311258,0.01655629,-0.00000000
DEV_2024_2025,GBPUSD,FOREX,20240524,LONG,2024.05.24 15:15,2024.05.24 22:45,450.000000,1.27288,1.26982,1.27363,EOD,0.24509804,0.03267974,0.21241830,0.19607843
DEV_2024_2025,USDJPY,FOREX,20240527,SHORT,2024.05.27 03:00,2024.05.27 03:00,0.000000,156.693,156.855,156.855,STOP,-1.00000000,0.09712510,-1.09712510,-1.14568765
DEV_2024_2025,XAUUSD,METAL,20240527,LONG,2024.05.27 15:15,2024.05.27 21:30,375.000000,2348.23,2337.22,2352.57,EOD,0.39418710,0.00683132,0.38735579,0.38394013
DEV_2024_2025,GBPUSD,FOREX,20240527,LONG,2024.05.27 15:30,2024.05.27 23:45,495.000000,1.27750,1.27375,1.27665,EOD,-0.22666667,0.02666667,-0.25333333,-0.26666667
DEV_2024_2025,BTCUSD,CRYPTO,20240527,LONG,2024.05.27 17:00,2024.05.27 23:45,405.000000,69829.18,68507.72,69769.56,EOD,-0.04512399,0.04225559,-0.08737958,-0.10850738
