run_stage;symbol;asset_class;commission_rule;swap_mode;day_key;broker_day_start;side;signal_time;entry_time;exit_time;entry;entry_breakout_level;entry_channel_opposite;n20_entry;initial_stop;exit_channel_level;exit;initial_risk_price;risk_money_1lot_usd;gross_r;commission_usd_1lot;commission_r;net_r;net_r_commission_x1_5;exit_reason;trade_id;mfe_r;mae_r;mfe_time;mae_time;time_to_mfe_minutes;time_to_mae_minutes;max_retracement_from_mfe_r;reached_0_5r;first_touch_0_5r_time;time_to_0_5r_minutes;mae_before_0_5r;reached_1r;first_touch_1r_time;time_to_1r_minutes;mae_before_1r;reached_2r;first_touch_2r_time;time_to_2r_minutes;mae_before_2r;reached_3r;first_touch_3r_time;time_to_3r_minutes;mae_before_3r;reached_5r;first_touch_5r_time;time_to_5r_minutes;mae_before_5r;min_r_after_first_1r_before_exit;max_r_after_first_1r_before_exit;min_r_after_first_2r_before_exit;max_r_after_first_2r_before_exit;min_r_after_first_3r_before_exit;max_r_after_first_3r_before_exit;path_ambiguous;path_ambiguity_reason
RUN;ETHUSD;CRYPTO;0.04PCT_NOTIONAL_PER_SIDE;EXCLUDED_REQUIRE_SEPARATE_STRESS;20241001;2024.10.01 00:00;LONG;2024.09.27 19:30;2024.09.27 19:30;2024.10.01 20:20;2704.26;2704.26;2165.53;134.88;2434.50;2262.91;2434.35;269.76;269.76000000;-1.00055605;2.05544400;0.00761953;-1.00817558;-1.01198534;STOP;ETHUSD_20240927_LONG;0.09111803;1.00055605;2024.09.27 19:37:15;2024.10.01 20:20:36;6.986917;5810.331533;1.09167408;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
RUN;ETHUSD;CRYPTO;0.04PCT_NOTIONAL_PER_SIDE;EXCLUDED_REQUIRE_SEPARATE_STRESS;20241023;2024.10.23 00:00;LONG;2024.10.21 01:02;2024.10.21 01:02;2024.10.23 19:54;2728.85;2728.84;2309.69;118.68;2491.50;2329.30;2491.46;237.35;237.35000000;-1.00016853;2.08812400;0.00879766;-1.00896618;-1.01336501;STOP;ETHUSD_20241021_LONG;0.17265641;1.00016853;2024.10.21 03:23:39;2024.10.23 19:54:36;141.166533;4012.102983;1.17282494;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
RUN;ETHUSD;CRYPTO;0.04PCT_NOTIONAL_PER_SIDE;EXCLUDED_REQUIRE_SEPARATE_STRESS;20241219;2024.12.19 00:00;LONG;2024.11.07 03:12;2024.11.07 03:12;2024.12.19 19:49;2769.85;2769.83;2329.30;130.36;2509.13;3480.35;3480.26;260.72;260.72000000;2.72480055;2.50004400;0.00958900;2.71521155;2.71041705;DONCHIAN_EXIT;ETHUSD_20241107_LONG;5.12676434;0.00606014;2024.12.16 20:52:42;2024.11.07 03:12:28;57220.228417;0.000000;2.40196379;1;2024.11.07 22:18:41;1146.205217;0.00606014;1;2024.11.11 00:00:00;5567.518533;0.00606014;1;2024.11.11 18:23:29;6671.009200;0.00606014;1;2024.11.27 17:31:42;29659.224400;0.00606014;1;2024.12.06 21:31:38;42859.157183;0.00606014;0.94281221;5.12676434;0.94281221;5.12676434;2.72480055;5.12676434;0;
RUN;ETHUSD;CRYPTO;0.04PCT_NOTIONAL_PER_SIDE;EXCLUDED_REQUIRE_SEPARATE_STRESS;20250106;2025.01.06 00:00;SHORT;2024.12.20 12:05;2024.12.20 12:05;2025.01.06 00:00;3254.05;3254.08;4106.50;253.25;3760.55;3627.55;3646.91;506.50;506.50000000;-0.77563672;2.76038400;0.00544992;-0.78108664;-0.78381160;DONCHIAN_EXIT;ETHUSD_20241220_SHORT;0.30033564;0.77563672;2024.12.20 14:00:16;2025.01.06 00:00:00;114.618617;23754.348850;1.07597236;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
RUN;ETHUSD;CRYPTO;0.04PCT_NOTIONAL_PER_SIDE;EXCLUDED_REQUIRE_SEPARATE_STRESS;20250117;2025.01.17 00:00;SHORT;2025.01.13 13:32;2025.01.13 13:32;2025.01.17 22:35;3098.03;3098.06;4106.50;207.81;3513.66;3741.92;3513.83;415.63;415.63000000;-1.00040902;2.64474400;0.00636322;-1.00677223;-1.00995384;STOP;ETHUSD_20250113_SHORT;0.44385631;1.00040902;2025.01.13 16:36:16;2025.01.17 22:35:15;183.963233;6302.946000;1.44426533;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
RUN;ETHUSD;CRYPTO;0.04PCT_NOTIONAL_PER_SIDE;EXCLUDED_REQUIRE_SEPARATE_STRESS;20250224;2025.02.24 00:00;SHORT;2025.02.03 00:00;2025.02.03 00:00;2025.02.24 01:15;2903.53;2910.22;3741.92;214.17;3331.88;2846.44;2846.51;428.35;428.35000000;0.13311544;2.30001600;0.00536948;0.12774596;0.12506123;DONCHIAN_EXIT;ETHUSD_20250203_SHORT;1.89828411;0.07900082;2025.02.03 04:08:16;2025.02.03 00:13:41;248.270300;13.687117;1.93752772;1;2025.02.03 03:47:28;227.478600;0.07900082;1;2025.02.03 03:55:44;235.745383;0.07900082;0;;;;0;;;;0;;;;-0.03924361;1.89828411;;;;;0;
RUN;ETHUSD;CRYPTO;0.04PCT_NOTIONAL_PER_SIDE;EXCLUDED_REQUIRE_SEPARATE_STRESS;20250422;2025.04.22 00:00;SHORT;2025.02.28 08:46;2025.02.28 08:46;2025.04.22 18:00;2088.03;2088.24;3434.20;244.19;2576.41;1689.58;1689.61;488.38;488.38000000;0.81579917;1.51105600;0.00309402;0.81270516;0.81115815;DONCHIAN_EXIT;ETHUSD_20250228_SHORT;1.43976002;0.94889226;2025.04.09 04:27:43;2025.03.03 01:02:41;57341.224967;3856.189233;0.97440518;1;2025.03.10 21:55:39;15189.167200;0.94889226;1;2025.04.07 00:00:00;54193.503250;0.94889226;0;;;;0;;;;0;;;;0.81158115;1.43976002;;;;;0;
RUN;ETHUSD;CRYPTO;0.04PCT_NOTIONAL_PER_SIDE;EXCLUDED_REQUIRE_SEPARATE_STRESS;20250605;2025.06.05 00:00;LONG;2025.05.02 19:05;2025.05.02 19:05;2025.06.05 23:20;1871.11;1871.10;1383.12;125.37;1620.37;2471.04;2471.02;250.74;250.74000000;2.39255803;1.73685200;0.00692690;2.38563112;2.38216767;DONCHIAN_EXIT;ETHUSD_20250502_LONG;3.65290739;0.48464545;2025.05.29 05:32:43;2025.05.06 16:51:15;38067.641667;5626.187567;1.55830741;1;2025.05.08 17:49:40;8564.594367;0.48464545;1;2025.05.08 22:54:20;8869.272483;0.48464545;1;2025.05.09 10:43:13;9578.149433;0.48464545;1;2025.05.13 21:22:43;15977.641617;0.48464545;0;;;;0.94707665;3.65290739;1.58518784;3.65290739;1.89315626;3.65290739;0;
RUN;ETHUSD;CRYPTO;0.04PCT_NOTIONAL_PER_SIDE;EXCLUDED_REQUIRE_SEPARATE_STRESS;20250613;2025.06.13 00:00;LONG;2025.06.10 14:42;2025.06.10 14:42;2025.06.13 04:11;2787.11;2787.04;2345.80;164.37;2458.37;2380.56;2458.22;328.74;328.74000000;-1.00045629;2.09813200;0.00638234;-1.00683863;-1.01002980;STOP;ETHUSD_20250610_LONG;0.27675367;1.00045629;2025.06.11 18:38:42;2025.06.13 04:11:40;1676.207800;3689.161083;1.27720995;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
RUN;ETHUSD;CRYPTO;0.04PCT_NOTIONAL_PER_SIDE;EXCLUDED_REQUIRE_SEPARATE_STRESS;20250702;2025.07.02 00:00;SHORT;2025.06.20 20:37;2025.06.20 20:37;2025.07.02 20:00;2380.49;2380.56;2878.09;155.06;2690.60;2566.46;2566.54;310.11;310.11000000;-0.59994841;1.97881200;0.00638100;-0.60632941;-0.60951991;DONCHIAN_EXIT;ETHUSD_20250620_SHORT;0.66692464;0.59994841;2025.06.23 00:39:39;2025.07.02 20:00:17;3122.199133;17242.840883;1.26687305;1;2025.06.23 00:00:00;3082.544600;0.18670794;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
RUN;ETHUSD;CRYPTO;0.04PCT_NOTIONAL_PER_SIDE;EXCLUDED_REQUIRE_SEPARATE_STRESS;20250804;2025.08.04 00:00;LONG;2025.07.10 20:09;2025.07.10 20:09;2025.08.04 00:05;2827.84;2827.84;2170.92;148.27;2531.30;3488.24;3488.21;296.54;296.54000000;2.22691711;2.52642000;0.00851966;2.21839745;2.21413762;DONCHIAN_EXIT;ETHUSD_20250710_LONG;3.74276657;0.12113037;2025.07.28 08:53:39;2025.07.10 21:39:15;25243.996517;89.591767;1.51584946;1;2025.07.11 00:42:40;273.008167;0.12113037;1;2025.07.16 02:02:29;7552.822967;0.12113037;1;2025.07.17 09:24:37;9434.958883;0.12113037;1;2025.07.21 00:00:00;14630.329867;0.12113037;0;;;;0.90955689;3.74276657;1.79618264;3.74276657;2.22691711;3.74276657;0;
RUN;ETHUSD;CRYPTO;0.04PCT_NOTIONAL_PER_SIDE;EXCLUDED_REQUIRE_SEPARATE_STRESS;20250922;2025.09.22 00:00;LONG;2025.08.08 06:22;2025.08.08 06:22;2025.09.22 05:32;3937.96;3937.72;2813.66;217.45;3503.06;4275.86;4275.76;434.90;434.90000000;0.77673028;3.28548800;0.00755458;0.76917570;0.76539841;DONCHIAN_EXIT;ETHUSD_20250808_LONG;2.13819269;0.12651184;2025.08.22 23:46:15;2025.08.08 12:27:15;21203.630583;364.625000;1.68431823;1;2025.08.11 00:00:00;3937.364633;0.12651184;1;2025.08.12 15:39:45;6317.128267;0.12651184;1;2025.08.22 20:14:30;20991.876733;0.12651184;0;;;;0;;;;0.28454817;2.13819269;0.62124626;2.13819269;;;0;
RUN;ETHUSD;CRYPTO;0.04PCT_NOTIONAL_PER_SIDE;EXCLUDED_REQUIRE_SEPARATE_STRESS;20251006;2025.10.06 00:00;SHORT;2025.09.22 09:00;2025.09.22 09:00;2025.10.06 14:30;4206.93;4208.14;4822.73;208.50;4623.94;4590.53;4590.60;417.01;417.01000000;-0.92004988;3.51901200;0.00843868;-0.92848855;-0.93270789;DONCHIAN_EXIT;ETHUSD_20250922_SHORT;0.92494185;0.92120093;2025.09.25 20:57:40;2025.10.03 19:37:43;5037.384067;16477.426817;1.84614278;1;2025.09.25 07:53:19;4253.040717;0.04875183;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
RUN;ETHUSD;CRYPTO;0.04PCT_NOTIONAL_PER_SIDE;EXCLUDED_REQUIRE_SEPARATE_STRESS;20251009;2025.10.09 00:00;LONG;2025.10.06 18:22;2025.10.06 18:22;2025.10.09 17:36;4692.41;4692.40;3820.67;194.89;4302.63;3820.67;4302.61;389.78;389.78000000;-1.00005131;3.59800800;0.00923087;-1.00928218;-1.01389761;STOP;ETHUSD_20251006_LONG;0.15821746;1.00005131;2025.10.07 16:28:15;2025.10.09 17:36:39;1325.605400;4274.011500;1.15826877;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
RUN;ETHUSD;CRYPTO;0.04PCT_NOTIONAL_PER_SIDE;EXCLUDED_REQUIRE_SEPARATE_STRESS;20251203;2025.12.03 00:00;SHORT;2025.10.17 09:47;2025.10.17 09:47;2025.12.03 16:42;3820.59;3820.67;4754.08;267.96;4356.51;3128.24;3128.31;535.92;535.92000000;1.29175996;2.77956000;0.00518652;1.28657344;1.28398018;DONCHIAN_EXIT;ETHUSD_20251017_SHORT;2.23731154;0.80491491;2025.11.21 14:24:43;2025.10.27 08:28:42;50677.056683;14321.040967;1.12485072;1;2025.11.03 23:17:39;25289.994100;0.80491491;1;2025.11.04 20:33:19;26565.661283;0.80491491;1;2025.11.21 09:30:39;50383.003617;0.80491491;0;;;;0;;;;0.30482162;2.23731154;1.29175996;2.23731154;;;0;

