run_stage;symbol;asset_class;commission_rule;swap_mode;day_key;broker_day_start;side;signal_time;entry_time;exit_time;entry;entry_breakout_level;entry_channel_opposite;n20_entry;initial_stop;exit_channel_level;exit;initial_risk_price;risk_money_1lot_usd;gross_r;commission_usd_1lot;commission_r;net_r;net_r_commission_x1_5;exit_reason;trade_id;mfe_r;mae_r;mfe_time;mae_time;time_to_mfe_minutes;time_to_mae_minutes;max_retracement_from_mfe_r;reached_0_5r;first_touch_0_5r_time;time_to_0_5r_minutes;mae_before_0_5r;reached_1r;first_touch_1r_time;time_to_1r_minutes;mae_before_1r;reached_2r;first_touch_2r_time;time_to_2r_minutes;mae_before_2r;reached_3r;first_touch_3r_time;time_to_3r_minutes;mae_before_3r;reached_5r;first_touch_5r_time;time_to_5r_minutes;mae_before_5r;min_r_after_first_1r_before_exit;max_r_after_first_1r_before_exit;min_r_after_first_2r_before_exit;max_r_after_first_2r_before_exit;min_r_after_first_3r_before_exit;max_r_after_first_3r_before_exit;path_ambiguous;path_ambiguity_reason
RUN;EURUSD;FOREX;USD5_PER_LOT_PER_SIDE;EXCLUDED_REQUIRE_SEPARATE_STRESS;20241031;2024.10.31 00:00;SHORT;2024.10.04 15:30;2024.10.04 15:30;2024.10.31 13:19;1.10020;1.10020;1.12140;0.00687;1.11393;1.08738;1.08738;0.01373;1373.30000000;0.93351780;10.00000000;0.00728173;0.92623607;0.92259521;DONCHIAN_EXIT;EURUSD_20241004_SHORT;1.75198427;0.00218452;2024.10.23 15:27:39;2024.10.04 15:30:31;27357.132167;0.000267;0.81846647;1;2024.10.10 10:25:59;8335.464567;0.00218452;1;2024.10.16 20:15:11;17564.662967;0.00218452;0;;;;0;;;;0;;;;0.92332338;1.75198427;;;;;0;
RUN;EURUSD;FOREX;USD5_PER_LOT_PER_SIDE;EXCLUDED_REQUIRE_SEPARATE_STRESS;20241206;2024.12.06 00:00;SHORT;2024.11.06 05:00;2024.11.06 05:00;2024.12.06 15:30;1.07595;1.07613;1.09810;0.00529;1.08653;1.05972;1.06011;0.01058;1058.40000000;1.49659864;10.00000000;0.00944822;1.48715042;1.48242630;DONCHIAN_EXIT;EURUSD_20241106_SHORT;4.03250189;0.61980348;2024.11.22 11:14:43;2024.11.07 17:31:42;23414.360117;2191.340283;2.53590325;1;2024.11.06 08:43:31;223.170783;0.33446712;1;2024.11.11 14:35:05;7774.726000;0.61980348;1;2024.11.14 04:57:27;11517.099950;0.61980348;1;2024.11.22 10:59:43;23399.358367;0.61980348;0;;;;0.90702948;4.03250189;1.41345427;4.03250189;1.49659864;4.03250189;0;
RUN;EURUSD;FOREX;USD5_PER_LOT_PER_SIDE;EXCLUDED_REQUIRE_SEPARATE_STRESS;20250121;2025.01.21 00:00;SHORT;2025.01.02 12:32;2025.01.02 12:32;2025.01.21 02:10;1.03427;1.03430;1.06298;0.00712;1.04851;1.04345;1.04346;0.01424;1423.60000000;-0.64554650;10.00000000;0.00702445;-0.65257095;-0.65608317;DONCHIAN_EXIT;EURUSD_20250102_SHORT;1.15833099;0.66310761;2025.01.13 11:27:43;2025.01.06 15:29:42;15775.362400;5937.346367;1.80387749;1;2025.01.02 18:02:21;330.001933;0.01685867;1;2025.01.13 11:24:30;15772.155183;0.66310761;0;;;;0;;;;0;;;;-0.64554650;1.15833099;;;;;0;
RUN;EURUSD;FOREX;USD5_PER_LOT_PER_SIDE;EXCLUDED_REQUIRE_SEPARATE_STRESS;20250203;2025.02.03 00:00;LONG;2025.01.24 08:34;2025.01.24 08:34;2025.02.03 00:00;1.04586;1.04584;1.01775;0.00835;1.02916;1.02663;1.02357;0.01670;1669.80000000;-1.33489041;10.00000000;0.00598874;-1.34087915;-1.34387352;STOP_AND_DONCHIAN;EURUSD_20250124_LONG;0.44735897;1.33489041;2025.01.27 15:08:42;2025.02.03 00:00:00;4714.065433;13885.361850;1.78224937;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
RUN;EURUSD;FOREX;USD5_PER_LOT_PER_SIDE;EXCLUDED_REQUIRE_SEPARATE_STRESS;20250228;2025.02.28 00:00;LONG;2025.02.26 19:30;2025.02.26 19:30;2025.02.28 00:00;1.05292;1.05283;1.02106;0.00789;1.03713;1.03968;1.03958;0.01579;1578.70000000;-0.84499905;10.00000000;0.00633433;-0.85133338;-0.85450054;DONCHIAN_EXIT;EURUSD_20250226_LONG;0.00000000;0.84499905;;2025.02.28 00:00:00;;1709.731283;0.84499905;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
RUN;EURUSD;FOREX;USD5_PER_LOT_PER_SIDE;EXCLUDED_REQUIRE_SEPARATE_STRESS;20250324;2025.03.24 00:00;LONG;2025.03.04 13:51;2025.03.04 13:51;2025.03.24 16:52;1.05289;1.05289;1.02720;0.00771;1.03746;1.07965;1.07964;0.01543;1542.60000000;1.73408531;10.00000000;0.00648256;1.72760275;1.72436147;DONCHIAN_EXIT;EURUSD_20250304_LONG;2.76092312;0.21068326;2025.03.18 11:16:41;2025.03.04 17:20:43;20005.400850;209.438733;1.02683781;1;2025.03.04 22:01:45;490.467433;0.21068326;1;2025.03.05 10:15:40;1224.392067;0.21068326;1;2025.03.06 15:16:55;2965.646433;0.21068326;0;;;;0;;;;0.93932322;2.76092312;1.53507066;2.76092312;;;0;
RUN;EURUSD;FOREX;USD5_PER_LOT_PER_SIDE;EXCLUDED_REQUIRE_SEPARATE_STRESS;20250501;2025.05.01 00:00;LONG;2025.04.03 09:34;2025.04.03 09:34;2025.05.01 04:48;1.09560;1.09548;1.07329;0.00799;1.07962;1.13078;1.13077;0.01598;1597.60000000;2.20142714;10.00000000;0.00625939;2.19516775;2.19203806;DONCHIAN_EXIT;EURUSD_20250403_LONG;3.86454682;0.47696545;2025.04.21 12:12:40;2025.04.07 00:11:39;26078.322167;5197.292567;1.67188282;1;2025.04.03 12:11:25;157.058767;0.08262394;1;2025.04.03 13:12:41;218.337767;0.08262394;1;2025.04.11 03:22:42;11148.349367;0.47696545;1;2025.04.11 11:43:00;11648.645200;0.47696545;0;;;;-0.47696545;3.86454682;1.81772659;3.86454682;1.92851778;3.86454682;0;
RUN;EURUSD;FOREX;USD5_PER_LOT_PER_SIDE;EXCLUDED_REQUIRE_SEPARATE_STRESS;20250523;2025.05.23 00:00;SHORT;2025.05.12 00:00;2025.05.12 00:00;2025.05.23 14:22;1.11962;1.11966;1.15734;0.00996;1.13954;1.13629;1.13629;0.01992;1992.40000000;-0.83667938;10.00000000;0.00501907;-0.84169845;-0.84420799;DONCHIAN_EXIT;EURUSD_20250512_SHORT;0.65599277;0.83718129;2025.05.12 21:31:36;2025.05.21 20:27:16;1291.271050;14186.935317;1.49317406;1;2025.05.12 11:14:20;674.001600;0.23439068;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
RUN;EURUSD;FOREX;USD5_PER_LOT_PER_SIDE;EXCLUDED_REQUIRE_SEPARATE_STRESS;20250714;2025.07.14 00:00;LONG;2025.06.02 10:26;2025.06.02 10:26;2025.07.14 00:32;1.14190;1.14190;1.10654;0.00979;1.12233;1.16625;1.16623;0.01957;1957.20000000;1.24310239;10.00000000;0.00510934;1.23799305;1.23543838;DONCHIAN_EXIT;EURUSD_20250602_LONG;2.09942775;0.31575720;2025.07.01 12:34:40;2025.06.04 08:35:15;41888.641717;2769.230283;0.94727161;1;2025.06.12 03:41:39;13995.636233;0.31575720;1;2025.06.12 15:30:32;14704.513983;0.31575720;1;2025.07.01 11:54:29;41848.456317;0.31575720;0;;;;0;;;;0.13948498;2.09942775;1.24310239;2.09942775;;;0;
RUN;EURUSD;FOREX;USD5_PER_LOT_PER_SIDE;EXCLUDED_REQUIRE_SEPARATE_STRESS;20250813;2025.08.13 00:00;SHORT;2025.07.29 09:34;2025.07.29 09:34;2025.08.13 10:09;1.15562;1.15563;1.18299;0.00824;1.17209;1.16990;1.16990;0.01647;1647.40000000;-0.86682044;10.00000000;0.00607017;-0.87289062;-0.87592570;DONCHIAN_EXIT;EURUSD_20250729_SHORT;0.99854316;0.86742746;2025.08.01 15:26:40;2025.08.07 11:04:39;4671.994783;13049.981400;1.86597062;1;2025.07.30 15:57:27;1822.787117;0.19545951;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
RUN;EURUSD;FOREX;USD5_PER_LOT_PER_SIDE;EXCLUDED_REQUIRE_SEPARATE_STRESS;20250925;2025.09.25 00:00;LONG;2025.09.05 15:30;2025.09.05 15:30;2025.09.25 20:25;1.17427;1.17427;1.15741;0.00748;1.15931;1.16574;1.16574;0.01496;1495.80000000;-0.57026340;10.00000000;0.00668539;-0.57694879;-0.58029148;DONCHIAN_EXIT;EURUSD_20250905_LONG;1.17796497;0.57026340;2025.09.17 21:09:16;2025.09.11 15:30:16;17618.617900;8639.617900;1.74822837;1;2025.09.16 12:47:35;15676.941983;0.57026340;1;2025.09.17 21:03:38;17612.986367;0.57026340;0;;;;0;;;;0;;;;-0.57026340;1.17796497;;;;;0;
RUN;EURUSD;FOREX;USD5_PER_LOT_PER_SIDE;EXCLUDED_REQUIRE_SEPARATE_STRESS;20251113;2025.11.13 00:00;SHORT;2025.10.08 03:20;2025.10.08 03:20;2025.11.13 17:36;1.16455;1.16455;1.19189;0.00730;1.17915;1.16375;1.16377;0.01460;1459.50000000;0.05344296;10.00000000;0.00685166;0.04659130;0.04316547;DONCHIAN_EXIT;EURUSD_20251008_SHORT;1.21137376;0.56868791;2025.11.05 16:03:39;2025.10.17 08:57:14;41082.995983;13296.567700;1.27646454;1;2025.10.09 18:06:29;2325.816933;0.04179514;1;2025.11.04 03:29:02;38888.378433;0.56868791;0;;;;0;;;;0;;;;0.05344296;1.21137376;;;;;0;
RUN;EURUSD;FOREX;USD5_PER_LOT_PER_SIDE;EXCLUDED_REQUIRE_SEPARATE_STRESS;20251230;2025.12.30 00:00;LONG;2025.12.03 12:15;2025.12.03 12:15;2025.12.30 23:59;1.16561;1.16561;1.14686;0.00526;1.15510;1.17028;1.17473;0.01051;1051.40000000;0.86741488;10.00000000;0.00951113;0.85790375;0.85314818;TEST_END;EURUSD_20251203_LONG;1.44569146;0.39090736;2025.12.24 04:11:03;2025.12.09 17:10:16;29755.561633;8934.791133;0.96252616;1;2025.12.11 13:01:31;11566.036217;0.39090736;1;2025.12.11 19:12:19;11936.831617;0.39090736;0;;;;0;;;;0;;;;0.44416968;1.44569146;;;;;0;

